Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml
Run date.time: 5/17/2017 11:18:21 AM
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 Amps
"2017-05-17 11:18:21.925",0,25,26.147,60,62.524,38.4,1.799,60,61.615,48.2,2.187
"2017-05-17 11:18:22.733",0.8081487,25,26.147,95,62.058,100,4.164,95,61.535,100,4.234
"2017-05-17 11:18:23.649",1.7245854,25,26.147,95,63.961,100,3.987,95,63.83,100,4.058
"2017-05-17 11:18:24.337",2.4124151,25,26.147,95,68.163,100,3.899,95,67.252,100,3.934
"2017-05-17 11:18:24.912",2.9869756,25,26.147,95,72.115,100,3.811,95,70.989,100,3.864
"2017-05-17 11:18:25.375",3.4501738,25,26.147,95,75.737,100,3.74,95,74.493,100,3.793
"2017-05-17 11:18:25.912",3.9876365,25,26.147,95,80.264,100,3.687,95,78.215,100,3.723
"2017-05-17 11:18:26.376",4.4508318,25,26.147,95,83.317,100,3.634,95,82.018,100,3.67
"2017-05-17 11:18:26.920",4.994713,25,26.147,95,87.961,100,3.581,95,85.89,100,3.617
"2017-05-17 11:18:27.388",5.4629282,25,26.147,95,91.731,100,3.528,95,89.704,100,3.564
"2017-05-17 11:18:27.915",5.9903307,25,26.147,95,95.477,0,0,95,93.445,0,0
"2017-05-17 11:18:28.379",6.4545635,25,26.147,95,98.21,0,0,95,97.006,0,0
"2017-05-17 11:18:28.917",6.9919934,25,26.147,95,101.206,0,0,95,99.86,0,0
"2017-05-17 11:18:29.380",7.4552532,25,26.147,95,102.356,0,0,95,101.576,0,0
"2017-05-17 11:18:29.912",7.9876698,25,26.147,95,103.169,0,0,95,102.407,0,0
"2017-05-17 11:18:30.376",8.4509008,25,26.147,95,103.238,0,0,95,102.578,0,0
"2017-05-17 11:18:30.919",8.9943163,25,26.147,95,102.874,0,0,95,102.301,0,0
"2017-05-17 11:18:31.382",9.4575818,25,26.147,95,102.419,3.8,0.141,95,101.738,10.6,0.405
"2017-05-17 11:18:32.064",10.1393582,25,26.147,95,101.368,23.2,0.899,95,100.683,26.6,1.058
"2017-05-17 11:18:32.527",10.6021002,25,26.147,95,100.621,25.6,1.023,95,100.117,28.6,0.917
"2017-05-17 11:18:33.252",11.3269965,25,26.147,95,100.004,11.3,0.441,95,99.549,17.9,0.67
"2017-05-17 11:18:33.800",11.8754566,25,26.147,95,99.638,10,0.388,95,99.111,14.8,0.582
"2017-05-17 11:18:34.392",12.4670288,25,26.147,95,99.347,0,0,95,98.71,24.3,0.97
"2017-05-17 11:18:34.918",12.9934622,25,26.147,95,98.761,0,0,95,98.392,0,0
"2017-05-17 11:18:35.382",13.4577012,25,26.147,95,98.288,5.5,0.211,95,97.978,0,0
"2017-05-17 11:18:35.920",13.99512,25,26.147,95,97.453,19.3,0.794,95,97.362,18.6,0.723
"2017-05-17 11:18:36.516",14.5917059,25,26.146,95,96.616,24.8,1.005,95,96.483,29.5,1.182
"2017-05-17 11:18:36.980",15.0549082,25,26.146,95,96.192,14.3,0.582,95,95.869,22.7,0.899
"2017-05-17 11:18:37.747",15.8219473,25,26.145,95,95.765,8.8,0.352,95,95.337,12.5,0.494
"2017-05-17 11:18:38.210",16.2851787,25,26.142,95,95.384,13.7,0.546,95,95.069,16,0.635
"2017-05-17 11:18:39.041",17.1163867,25,26.141,95,94.952,17.5,0.705,95,94.598,21.6,0.864
"2017-05-17 11:18:39.632",17.7069567,25,26.138,95,94.57,18.2,0.741,95,94.272,21.6,0.811
"2017-05-17 11:18:40.095",18.1701897,25,26.137,95,94.398,13.9,0.564,95,94.068,20.3,0.811
"2017-05-17 11:18:40.730",18.8048761,25,26.136,95,94.289,16.7,0.67,95,93.89,21.5,0.758
