Protocol file: C:\HelixGen\Protocols\Protocol_pcr -temp5.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,9980504,11744605,11609685,8070699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
2,0,0,0,0,0,0,0,0,9989504,11835970,11710002,8190643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0
3,0,0,0,0,0,0,0,0,10031293,11876139,11682378,8210571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25,0,0,0
4,0,0,0,0,0,0,0,0,10035744,11927926,11672038,8191932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
5,0,0,0,0,0,0,0,0,10020853,11914244,11649907,8185200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
6,0,0,0,0,0,0,0,0,10044404,11929344,11654568,8200625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
7,0,0,0,0,0,0,0,0,10047851,11899957,11620830,8182850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
8,0,0,0,0,0,0,0,0,10076055,11905673,11592095,8198413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
9,0,0,0,0,0,0,0,0,10080622,11938861,11584595,8207443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,0,0,0
10,0,0,0,0,0,0,0,0,10098011,11965856,11597312,8236337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.75,0,0,0
11,0,0,0,0,0,0,0,0,10064788,11904083,11554823,8199105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.25,0,0,0
12,0,0,0,0,0,0,0,0,10060010,11882041,11474324,8191171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.25,0,0,0
13,0,0,0,0,0,0,0,0,10087539,11878453,11567078,8195045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.25,0,0,0
14,0,0,0,0,0,0,0,0,10084238,11896673,11479003,8203234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0
15,0,0,0,0,0,0,0,0,10084411,11896225,11449080,8179293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.75,0,0,0
16,0,0,0,0,0,0,0,0,10041852,11916776,11439268,8203466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0
17,0,0,0,0,0,0,0,0,10052588,11947762,11426328,8212730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0
18,0,0,0,0,0,0,0,0,10065171,11950190,11436340,8197459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0
19,0,0,0,0,0,0,0,0,10095140,12008023,11417276,8210747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,0,0,0
20,0,0,0,0,0,0,0,0,10134074,12050338,11427479,8222089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,0,0,0
21,0,0,0,0,0,0,0,0,10197822,12180804,11430905,8217482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0
22,0,0,0,0,0,0,0,0,10359982,12386881,11443665,8232476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,0,0,0
23,0,0,0,0,0,0,0,0,10560355,12707237,11442029,8254618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0
24,0,0,0,0,0,0,0,0,10845161,13178766,11444815,8262036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0
25,0,0,0,0,0,0,0,0,11228333,13767218,11481713,8270866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0
26,0,0,0,0,0,0,0,0,11484882,14150129,11410683,8085930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0
27,0,0,0,0,0,0,0,0,11702052,14447979,11420487,8113650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0
28,0,0,0,0,0,0,0,0,11940818,14820420,11481484,8157556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0
29,0,0,0,0,0,0,0,0,12056967,15001525,11548563,8236590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0
30,0,0,0,0,0,0,0,0,12165774,15185064,11627704,8296272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0
31,0,0,0,0,0,0,0,0,12292369,15388617,11761477,8387976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75,0,0,0
32,0,0,0,0,0,0,0,0,12413916,15566793,11895644,8474515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0
33,0,0,0,0,0,0,0,0,12589405,15845886,12012832,8579891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75,0,0,0
34,0,0,0,0,0,0,0,0,12597353,15850411,12085166,8618595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75,0,0,0
35,0,0,0,0,0,0,0,0,12688713,16014403,12137569,8666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
