Protocol file: C:\HelixGen\Protocols\Protocol_111.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,5765563,6552879,6141947,6808509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
2,0,0,0,0,0,0,0,0,5483198,47583180,6173988,6391058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
3,0,0,0,0,0,0,0,0,5448608,46755867,5992031,6310470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
4,0,0,0,0,0,0,0,0,5405724,46150430,5972775,6285519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
5,0,0,0,0,0,0,0,0,5349486,6778016,5956083,6243238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.75,0,0,0
6,0,0,0,0,0,0,0,0,5462481,6900485,5875307,6146979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,0,0,0
7,0,0,0,0,0,0,0,0,5370007,6957870,5937291,6198739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0
8,0,0,0,0,0,0,0,0,5455739,7035959,5922322,6170575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.75,0,0,0
9,0,0,0,0,0,0,0,0,5209204,7796076,5835006,6109018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.75,0,0,0
10,0,0,0,0,0,0,0,0,5215248,44050984,5805766,6056529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,0,0,0
11,0,0,0,0,0,0,0,0,10223949,6970840,5913342,6164258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.75,0,0,0
12,0,0,0,0,0,0,0,0,10339772,6956311,5899141,6173949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
13,0,0,0,0,0,0,0,0,10348406,6963265,5900582,6190239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
14,0,0,0,0,0,0,0,0,10168929,6811313,5857200,6146217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
15,0,0,0,0,0,0,0,0,10243556,6809410,5857079,6095842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0
16,0,0,0,0,0,0,0,0,5193358,6696772,5775772,6013435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0
17,0,0,0,0,0,0,0,0,5333270,43768019,5892542,6132402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
18,0,0,0,0,0,0,0,0,5373905,43650316,5892884,6124947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
19,0,0,0,0,0,0,0,0,5392036,43301264,5870157,6091466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.25,0,0,0
20,0,0,0,0,0,0,0,0,5312064,43132619,5882696,6083923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.25,0,0,0
21,0,0,0,0,0,0,0,0,5335280,42488738,5863881,6072123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0
22,0,0,0,0,0,0,0,0,5214729,42246588,5795893,6007674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0
23,0,0,0,0,0,0,0,0,5141386,6653549,13825033,5986668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75,0,0,0
24,0,0,0,0,0,0,0,0,5367221,6990019,13942701,6074610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75,0,0,0
25,0,0,0,0,0,0,0,0,5353929,6987490,13761529,6052662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75,0,0,0
26,0,0,0,0,0,0,0,0,5316020,6755392,13534862,5919419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
27,0,0,0,0,0,0,0,0,5163309,6819466,5897214,11291183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
28,0,0,0,0,0,0,0,0,5314358,6855795,5943351,19108687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
29,0,0,0,0,0,0,0,0,5207630,6669076,5980200,18340397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
30,0,0,0,0,0,0,0,0,5170661,6823523,5916811,18192220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0
31,0,0,0,0,0,0,0,0,5250720,6590313,5903410,17611595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0
32,0,0,0,0,0,0,0,0,5072964,6580123,5917775,17568831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
33,0,0,0,0,0,0,0,0,5110800,6630605,6007622,17715464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0
34,0,0,0,0,0,0,0,0,5082500,6600913,5941734,16999408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0
35,0,0,0,0,0,0,0,0,5169656,6653507,5927532,20848087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0
36,0,0,0,0,0,0,0,0,5210243,6728331,6004687,17875287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
37,0,0,0,0,0,0,0,0,5221383,6741761,5970503,18227242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25,0,0,0
38,0,0,0,0,0,0,0,0,5138332,6658332,5917816,17577757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25,0,0,0
39,0,0,0,0,0,0,0,0,5146467,6668455,5927215,16975940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25,0,0,0
40,0,0,0,0,0,0,0,0,5115823,6644417,5944790,16640316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
41,0,0,0,0,0,0,0,0,5177954,6683090,5952465,16497107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0
42,0,0,0,0,0,0,0,0,5158672,6713360,5975343,16313909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0
43,0,0,0,0,0,0,0,0,5171802,6662498,5970841,16640296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
44,0,0,0,0,0,0,0,0,5186222,6887598,6101795,17289632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
45,0,0,0,0,0,0,0,0,5393984,6907384,6174251,17516130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
46,0,0,0,0,0,0,0,0,5422595,6892437,6160621,16978318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
47,0,0,0,0,0,0,0,0,5263139,6843419,6183527,17390551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
48,0,0,0,0,0,0,0,0,5100486,6606714,6027145,18824268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
49,0,0,0,0,0,0,0,0,5106486,6603720,6037081,20771394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
50,0,0,0,0,0,0,0,0,5109938,6621205,6057731,21162891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
51,0,0,0,0,0,0,0,0,5114688,6614116,6021228,22232628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
52,0,0,0,0,0,0,0,0,5120610,6645977,6008543,6502877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
53,0,0,0,0,0,0,0,0,5136968,6635653,5987145,16933035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
54,0,0,0,0,0,0,0,0,5138850,6634401,5989246,17021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
55,0,0,0,0,0,0,0,0,5138085,6644648,6027105,18346344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
56,0,0,0,0,0,0,0,0,5171568,6649666,6043700,19083483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
57,0,0,0,0,0,0,0,0,5214805,6740013,6077667,7102989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
58,0,0,0,0,0,0,0,0,5183595,6690133,6050573,6888610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
59,0,0,0,0,0,0,0,0,5206957,6680072,6059562,19613212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
