Protocol file: C:\HelixGen\Protocols\Protocol_111.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,53366443,21061498,5434897,4790329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
2,0,0,0,0,0,0,0,0,52220321,20649861,5355135,4733132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
3,0,0,0,0,0,0,0,0,51395149,20376608,5311368,4702039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
4,0,0,0,0,0,0,0,0,50827223,20190413,5286475,4703441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
5,0,0,0,0,0,0,0,0,50391951,20059564,5266073,4700654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0
6,0,0,0,0,0,0,0,0,49989616,19947453,5241314,4698659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0
7,0,0,0,0,0,0,0,0,49769855,19893576,5237604,4734234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
8,0,0,0,0,0,0,0,0,49549972,19846120,5232460,4729233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
9,0,0,0,0,0,0,0,0,49372340,19800914,5224928,4764303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0
10,0,0,0,0,0,0,0,0,49207922,19563347,5220530,4608757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
11,0,0,0,0,0,0,0,0,49053142,19532248,5220546,4617283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
12,0,0,0,0,0,0,0,0,48924211,19501146,5218861,4627924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0
13,0,0,0,0,0,0,0,0,48804352,19494027,5217075,4648705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0
14,0,0,0,0,0,0,0,0,48688775,19466848,5215233,4652200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0
15,0,0,0,0,0,0,0,0,48584889,19456942,5217816,4675862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0
16,0,0,0,0,0,0,0,0,48483627,19451650,5218045,4722969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
17,0,0,0,0,0,0,0,0,48375531,19457675,5216968,4738069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
18,0,0,0,0,0,0,0,0,48275518,19253400,5216321,4607584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
19,0,0,0,0,0,0,0,0,48173987,19232952,5217647,4609496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
20,0,0,0,0,0,0,0,0,48074387,19215419,5216691,4626802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
21,0,0,0,0,0,0,0,0,47976952,19208284,5218469,4635022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
22,0,0,0,0,0,0,0,0,47888499,19191718,5216693,4651575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
23,0,0,0,0,0,0,0,0,47799897,19201620,5214059,4682437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
24,0,0,0,0,0,0,0,0,47686350,19180515,5207019,4695502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
25,0,0,0,0,0,0,0,0,47228240,19001935,5189734,4716855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
