MeltCurveTemperature,Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4
74.8899993896484,0,0,0,0,0,0,0,0,7178823,9458696,8347318,9880268,0,0,0,0,0,0,0,0,0,0,0,0
74.6159973144531,0,0,0,0,0,0,0,0,7127548,9385072,8312113,9812793,0,0,0,0,0,0,0,0,0,0,0,0
74.4410018920898,0,0,0,0,0,0,0,0,7104575,9357534,8263996,9763467,0,0,0,0,0,0,0,0,0,0,0,0
74.3259963989258,0,0,0,0,0,0,0,0,7058794,9326616,8215698,9719092,0,0,0,0,0,0,0,0,0,0,0,0
74.2350006103516,0,0,0,0,0,0,0,0,7044109,9308464,8217818,9747589,0,0,0,0,0,0,0,0,0,0,0,0
74.1800003051758,0,0,0,0,0,0,0,0,7091163,9293099,8229397,9710987,0,0,0,0,0,0,0,0,0,0,0,0
74.1370010375977,0,0,0,0,0,0,0,0,7060077,9268605,8218640,9714737,0,0,0,0,0,0,0,0,0,0,0,0
74.1080017089844,0,0,0,0,0,0,0,0,7031795,9297970,8208428,9700249,0,0,0,0,0,0,0,0,0,0,0,0
74.0879974365234,0,0,0,0,0,0,0,0,7049907,9276293,8212990,9713876,0,0,0,0,0,0,0,0,0,0,0,0
74.072998046875,0,0,0,0,0,0,0,0,7020290,9274017,8176445,9708794,0,0,0,0,0,0,0,0,0,0,0,0
74.0709991455078,0,0,0,0,0,0,0,0,7010517,9274596,8172103,9741042,0,0,0,0,0,0,0,0,0,0,0,0
74.0699996948242,0,0,0,0,0,0,0,0,7035659,9314982,8204162,9753270,0,0,0,0,0,0,0,0,0,0,0,0
74.072998046875,0,0,0,0,0,0,0,0,7022169,9285808,8189599,9729229,0,0,0,0,0,0,0,0,0,0,0,0
74.0879974365234,0,0,0,0,0,0,0,0,7034011,9283456,8188305,9740733,0,0,0,0,0,0,0,0,0,0,0,0
74.1009979248047,0,0,0,0,0,0,0,0,7062519,9280698,8224041,9748171,0,0,0,0,0,0,0,0,0,0,0,0
74.1220016479492,0,0,0,0,0,0,0,0,7047331,9274601,8217252,9743238,0,0,0,0,0,0,0,0,0,0,0,0
74.1419982910156,0,0,0,0,0,0,0,0,7047316,9248416,8203778,9752408,0,0,0,0,0,0,0,0,0,0,0,0
74.1660003662109,0,0,0,0,0,0,0,0,7045185,9273281,8205257,9696164,0,0,0,0,0,0,0,0,0,0,0,0
74.2020034790039,0,0,0,0,0,0,0,0,7074113,9268886,8233126,9748930,0,0,0,0,0,0,0,0,0,0,0,0
74.2330017089844,0,0,0,0,0,0,0,0,7022188,9298072,8209236,9759680,0,0,0,0,0,0,0,0,0,0,0,0
74.2689971923828,0,0,0,0,0,0,0,0,7023595,9280049,8191526,9767901,0,0,0,0,0,0,0,0,0,0,0,0
74.306999206543,0,0,0,0,0,0,0,0,7052778,9255357,8209146,9751522,0,0,0,0,0,0,0,0,0,0,0,0
74.3499984741211,0,0,0,0,0,0,0,0,7032937,9266629,8184734,9741298,0,0,0,0,0,0,0,0,0,0,0,0
74.3939971923828,0,0,0,0,0,0,0,0,7022632,9255090,8184733,9743234,0,0,0,0,0,0,0,0,0,0,0,0
74.4380035400391,0,0,0,0,0,0,0,0,7067278,9254428,8197635,9735156,0,0,0,0,0,0,0,0,0,0,0,0
74.4879989624023,0,0,0,0,0,0,0,0,7031395,9232701,8194614,9723041,0,0,0,0,0,0,0,0,0,0,0,0
74.5380020141602,0,0,0,0,0,0,0,0,7026211,9257163,8193165,9750315,0,0,0,0,0,0,0,0,0,0,0,0
74.5910034179688,0,0,0,0,0,0,0,0,7014335,9236540,8184489,9719368,0,0,0,0,0,0,0,0,0,0,0,0
74.6449966430664,0,0,0,0,0,0,0,0,7023517,9283361,8179020,9750356,0,0,0,0,0,0,0,0,0,0,0,0
74.7040023803711,0,0,0,0,0,0,0,0,7019573,9267208,8188034,9733983,0,0,0,0,0,0,0,0,0,0,0,0
74.7620010375977,0,0,0,0,0,0,0,0,7030973,9232116,8206326,9720842,0,0,0,0,0,0,0,0,0,0,0,0
74.822998046875,0,0,0,0,0,0,0,0,6986891,9242281,8168428,9734869,0,0,0,0,0,0,0,0,0,0,0,0
74.8820037841797,0,0,0,0,0,0,0,0,6981794,9230719,8164278,9688329,0,0,0,0,0,0,0,0,0,0,0,0
74.9449996948242,0,0,0,0,0,0,0,0,7011531,9204368,8179875,9720237,0,0,0,0,0,0,0,0,0,0,0,0
75.0130004882813,0,0,0,0,0,0,0,0,7022462,9230031,8177857,9729937,0,0,0,0,0,0,0,0,0,0,0,0
75.0749969482422,0,0,0,0,0,0,0,0,6987550,9229627,8183041,9719656,0,0,0,0,0,0,0,0,0,0,0,0
75.1460037231445,0,0,0,0,0,0,0,0,6994959,9220376,8168622,9726146,0,0,0,0,0,0,0,0,0,0,0,0
75.2119979858398,0,0,0,0,0,0,0,0,7011053,9194874,8184158,9709938,0,0,0,0,0,0,0,0,0,0,0,0
75.2779998779297,0,0,0,0,0,0,0,0,7005498,9205764,8158707,9710598,0,0,0,0,0,0,0,0,0,0,0,0
75.3460006713867,0,0,0,0,0,0,0,0,7007244,9197814,8152076,9697435,0,0,0,0,0,0,0,0,0,0,0,0
75.4189987182617,0,0,0,0,0,0,0,0,7018481,9210235,8159774,9684109,0,0,0,0,0,0,0,0,0,0,0,0
75.4899978637695,0,0,0,0,0,0,0,0,7017484,9216577,8171331,9692235,0,0,0,0,0,0,0,0,0,0,0,0
75.5630035400391,0,0,0,0,0,0,0,0,7031899,9189373,8188127,9692666,0,0,0,0,0,0,0,0,0,0,0,0
