Protocol file: C:\HelixGen\Protocols\Protocol_pcr -temp5.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,12795155,13952995,15264771,8205418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
2,0,0,0,0,0,0,0,0,12675816,13843177,15104789,8155555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.25,0,0,0
3,0,0,0,0,0,0,0,0,12609426,13772830,15026156,8114717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,0,0,0
4,0,0,0,0,0,0,0,0,12562569,13738064,14962848,8085298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0
5,0,0,0,0,0,0,0,0,12535056,13687868,14929573,8074787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,0
6,0,0,0,0,0,0,0,0,12518106,13673996,14889181,8060997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.75,0,0,0
7,0,0,0,0,0,0,0,0,12504174,13652755,14867032,8050593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.25,0,0,0
8,0,0,0,0,0,0,0,0,12486999,13620858,14837939,8048449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,0,0,0
9,0,0,0,0,0,0,0,0,12469912,13609551,14839528,8035996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.75,0,0,0
10,0,0,0,0,0,0,0,0,12457181,13596534,14827852,8025007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
11,0,0,0,0,0,0,0,0,12448265,13587428,14811004,8019755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
12,0,0,0,0,0,0,0,0,12435309,13568268,14786762,8009917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
13,0,0,0,0,0,0,0,0,12429741,13551650,14801278,8005688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.25,0,0,0
14,0,0,0,0,0,0,0,0,12415715,13542021,14779784,8009886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0
15,0,0,0,0,0,0,0,0,12409085,13547646,14763611,7995648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0
