Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml
Run date.time: 5/22/2017 1:29:30 PM
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp
"2017-05-22 13:29:31.171",0,25,26.409,95,99.025,0,0,95,88.485,0,0,-2.688,-2.688,-2.688,84.571
"2017-05-22 13:29:32.678",1.507187,25,26.409,95,100.079,0,2.099,95,88.807,0,0,-2.688,-2.688,-2.688,84.542
"2017-05-22 13:29:33.791",2.6200789,25,26.409,95,97.408,0,1.252,95,88.665,100,3.864,-2.688,-2.688,-2.688,84.317
"2017-05-22 13:29:34.474",3.302456,25,26.409,95,95.996,18.6,0.741,95,90.204,85.1,3.193,-2.688,-2.688,-2.688,84.249
"2017-05-22 13:29:35.390",4.2183059,25,26.409,95,95.717,0,0,95,92.849,0,0,-2.688,-2.688,-2.688,84.373
"2017-05-22 13:29:36.322",5.1511626,25,26.409,95,95.612,4.2,0.158,95,95.074,0,0,-2.688,-2.688,-2.688,84.667
"2017-05-22 13:29:37.360",6.1884278,25,26.409,95,94.987,29.5,1.217,95,95.148,20.3,0.829,-2.688,-2.688,-2.688,84.806
"2017-05-22 13:29:38.275",7.1038588,25,26.409,95,94.523,24,0.97,95,94.503,42.3,1.676,-2.688,-2.688,-2.688,84.816
"2017-05-22 13:29:39.070",7.8986359,25,26.409,95,94.674,0,0,95,94.591,0,0,-2.688,-2.688,-2.688,84.843
"2017-05-22 13:29:40.385",9.214061,25,26.412,95,94.622,30.7,1.27,95,94.655,32.3,1.411,-2.688,-2.688,-2.688,84.978
"2017-05-22 13:29:41.300",10.1291458,25,26.418,95,94.378,12.1,0.476,95,94.384,18.7,0.352,-2.688,-2.688,-2.688,85.023
"2017-05-22 13:29:42.228",11.0563577,25,26.421,95,94.795,0,0,95,94.742,4.5,0.158,-2.688,-2.688,-2.688,85.071
"2017-05-22 13:29:42.946",11.7750417,25,26.421,95,94.569,39,1.588,95,94.47,40.4,1.623,-2.688,-2.688,-2.688,85.161
"2017-05-22 13:29:43.761",12.5900978,25,26.421,95,94.286,33.1,1.199,95,94.376,21.1,0.688,-2.688,-2.688,-2.688,85.174
"2017-05-22 13:29:44.448",13.2764536,25,26.421,95,94.679,0,0,95,94.683,5.1,0.176,-2.688,-2.688,-2.688,85.231
"2017-05-22 13:29:45.364",14.1932015,25,26.421,95,94.919,2.5,0.335,95,94.634,31,1.27,-2.688,-2.688,-2.688,85.326
"2017-05-22 13:29:46.286",15.1135367,25,26.421,95,94.46,46.1,1.852,95,94.404,26.5,1.058,-2.688,-2.688,-2.688,85.36
"2017-05-22 13:29:47.324",16.1527023,25,26.421,95,94.465,0,0,95,94.671,10.4,0.247,-2.688,-2.688,-2.688,85.42
"2017-05-22 13:29:48.367",17.1960491,25,26.421,95,94.94,10.9,0.441,95,94.545,35,1.34,-2.688,-2.688,-2.688,85.481
"2017-05-22 13:29:49.289",18.1176762,25,26.422,95,94.403,40.9,1.64,95,94.481,16.6,0.652,-2.688,-2.688,-2.688,85.499
"2017-05-22 13:29:50.332",19.1608372,25,26.422,95,94.667,0,0,95,94.674,15.7,0.67,-2.688,-2.688,-2.688,85.549
"2017-05-22 13:29:51.371",20.2001,25,26.427,95,94.868,18,0.741,95,94.552,27.5,1.217,-2.688,-2.688,-2.688,85.589
"2017-05-22 13:29:52.414",21.2430591,25,26.43,95,94.346,26.7,1.076,95,94.568,16.4,0.705,-2.688,-2.688,-2.688,85.602
"2017-05-22 13:29:53.464",22.292991,25,26.433,95,94.843,0,0,95,94.671,18.7,0.758,-2.688,-2.688,-2.688,85.649
"2017-05-22 13:29:54.375",23.2036848,25,26.433,95,94.709,34.3,1.658,95,94.571,26,1.27,-2.688,-2.688,-2.688,85.688
"2017-05-22 13:29:55.558",24.3864421,25,26.433,95,94.369,7.9,0.088,95,94.621,12.9,0.511,-2.688,-2.688,-2.688,85.701
"2017-05-22 13:29:56.551",25.379896,25,26.433,95,94.93,0.9,0.017,95,94.681,25.4,1.023,-2.688,-2.688,-2.688,85.751
"2017-05-22 13:29:57.421",26.2499486,25,26.433,95,94.471,45.3,1.835,95,94.536,30.8,1.252,-2.688,-2.688,-2.688,85.77
"2017-05-22 13:29:58.340",27.1684081,25,26.433,95,94.489,3.5,0.123,95,94.611,12.7,0.511,-2.688,-2.688,-2.688,85.77
"2017-05-22 13:29:59.386",28.214987,25,26.433,95,94.941,0,0,95,94.712,20.6,0.829,-2.688,-2.688,-2.688,85.806
