Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml
Run date.time: 5/17/2017 11:53:37 AM
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 Amps
"2017-05-17 11:54:12.232",34.7021017,25,25.911,95,92.889,19.4,0.794,95,92.465,25.3,1.005
"2017-05-17 11:54:12.700",35.1707356,25,25.911,95,92.887,20.7,0.811,95,92.474,25.8,1.005
"2017-05-17 11:54:13.333",35.8036545,25,25.911,95,92.898,18.8,0.829,95,92.478,25.4,1.005
"2017-05-17 11:54:13.803",36.2734088,25,25.911,95,92.899,20.2,0.882,95,92.477,23.9,1.023
"2017-05-17 11:54:14.499",36.9694896,25,25.911,95,92.901,19.8,0.811,95,92.474,25.1,1.005
"2017-05-17 11:54:14.968",37.4386408,25,25.911,95,92.901,21.1,0.864,95,92.475,26.2,1.041
"2017-05-17 11:54:15.634",38.1045961,25,25.911,95,92.908,21,0.811,95,92.485,25,0.988
"2017-05-17 11:54:16.231",38.7016385,25,25.911,95,92.912,20.5,0.864,95,92.483,26.2,1.041
"2017-05-17 11:54:16.829",39.298994,25,25.911,95,92.913,19.6,0.794,95,92.492,23.9,0.952
"2017-05-17 11:54:17.525",39.994905,25,25.911,95,92.919,21.4,0.846,95,92.509,25.3,1.023
"2017-05-17 11:54:17.995",40.4652061,25,25.911,95,92.929,20,0.811,95,92.508,24.9,1.023
"2017-05-17 11:54:18.638",41.1086371,25,25.911,95,92.935,21.2,0.864,95,92.508,24.3,0.97
"2017-05-17 11:54:19.239",41.7097637,25,25.911,95,92.936,20.1,0.846,95,92.508,24.4,0.97
"2017-05-17 11:54:19.831",42.3015077,25,25.911,95,92.94,19.9,0.811,95,92.504,23.8,0.952
"2017-05-17 11:54:20.342",42.8125481,25,25.911,95,92.942,21.1,0.829,95,92.511,24.9,1.005
"2017-05-17 11:54:20.945",43.414912,25,25.911,95,92.944,20.3,0.829,95,92.516,23.9,0.952
"2017-05-17 11:54:21.781",44.2513838,25,25.911,95,92.959,17.6,0.723,95,92.524,22.8,0.917
"2017-05-17 11:54:22.419",44.8889136,25,25.911,95,92.966,20,0.811,95,92.519,24.3,0.97
"2017-05-17 11:54:23.021",45.4914474,25,25.91,95,92.964,22.9,0.758,95,92.527,23.7,0.952
"2017-05-17 11:54:23.638",46.1085444,25,25.91,95,92.968,20.5,0.829,95,92.538,26.4,1.058
"2017-05-17 11:54:24.293",46.7636143,25,25.91,95,92.971,21.6,0.882,95,92.546,26.6,1.076
"2017-05-17 11:54:24.891",47.3611216,25,25.91,95,92.973,18.8,0.758,95,92.547,24.3,0.97
"2017-05-17 11:54:25.716",48.1859905,25,25.909,95,92.975,20.3,0.829,95,92.556,23.4,0.935
"2017-05-17 11:54:26.515",48.9848558,25,25.909,95,92.979,17.6,0.705,95,92.567,26,0.952
"2017-05-17 11:54:27.112",49.5819581,25,25.911,95,93.007,61.8,2.064,95,92.617,100,3.758
"2017-05-17 11:54:27.574",50.0446453,25,25.91,95,93.349,23.1,0.899,95,92.923,100,3.687
"2017-05-17 11:54:28.181",50.6516414,25,25.911,95,94.101,2.1,0.07,95,94.15,0,0
"2017-05-17 11:54:28.650",51.1201071,25,25.911,95,94.978,4.2,0.158,95,95.223,0,0
"2017-05-17 11:54:29.114",51.5847602,25,25.911,95,95.273,24,1.023,95,95.669,12,0.758
"2017-05-17 11:54:29.588",52.0579179,25,25.911,95,95.343,37.5,1.517,95,95.719,39.2,1.57
"2017-05-17 11:54:30.057",52.5276271,25,25.911,95,95.344,34.3,1.376,95,95.553,40.6,1.605
"2017-05-17 11:54:30.652",53.1225522,25,25.911,95,95.55,20.4,0.811,95,95.565,25.7,1.005
"2017-05-17 11:54:31.255",53.7250322,25,25.911,95,95.787,13.2,0.546,95,95.816,17.3,0.67
"2017-05-17 11:54:31.851",54.3217485,25,25.911,95,96.139,20.9,0.846,95,95.996,23.3,0.917
"2017-05-17 11:54:32.410",54.8800435,25,25.911,95,96.183,26,1.076,95,96.018,31.4,1.235
"2017-05-17 11:54:32.873",55.3428242,25,25.911,95,96.209,26.5,1.058,95,96.013,29.3,1.164
"2017-05-17 11:54:33.422",55.892137,25,25.911,95,96.264,21.8,0.864,95,96.049,27,0.988
"2017-05-17 11:54:34.019",56.4892053,25,25.911,95,96.42,20.4,0.741,95,96.134,25.9,0.952
"2017-05-17 11:54:34.515",56.9849637,25,25.911,95,96.512,20.8,0.846,95,96.192,24.4,1.023
"2017-05-17 11:54:35.117",57.5868102,25,25.911,95,96.553,22.9,0.899,95,96.219,26.4,1.076
"2017-05-17 11:54:35.579",58.0494359,25,25.911,95,96.574,23.8,0.952,95,96.232,27,1.076
"2017-05-17 11:54:36.176",58.646594,25,25.911,95,96.617,20.7,0.829,95,96.266,25.3,1.005
"2017-05-17 11:54:36.649",59.1197382,25,25.911,95,96.661,21.9,0.882,95,96.294,24.9,0.988
"2017-05-17 11:54:37.118",59.5884747,25,25.911,95,96.695,0,0,95,96.314,0,0
"2017-05-17 11:54:37.592",60.0624742,25,25.911,95,96.643,0,0,95,96.292,0,0
"2017-05-17 11:54:38.062",60.5318232,25,25.911,95,96.36,9.1,0.37,95,96.039,12.3,0.476
"2017-05-17 11:54:38.647",61.1176033,25,25.911,95,95.847,26.3,1.076,95,95.509,31,1.252
"2017-05-17 11:54:39.111",61.5810831,25,25.911,95,95.282,29.2,1.182,95,94.937,32,1.252
"2017-05-17 11:54:39.580",62.0499873,25,25.911,95,94.89,18.6,0.741,95,94.559,23,0.917
"2017-05-17 11:54:40.175",62.6449169,25,25.911,95,94.73,10.1,0.405,95,94.327,16.7,0.652
"2017-05-17 11:54:40.666",63.135984,25,25.911,95,94.569,13.3,0.529,95,94.171,18.8,0.758
"2017-05-17 11:54:41.267",63.7370084,25,25.911,95,94.418,20,0.758,95,93.911,26,1.041
"2017-05-17 11:54:41.736",64.206361,25,25.911,95,94.116,25.1,0.864,95,93.723,24.5,0.988
"2017-05-17 11:54:42.390",64.8603762,25,25.911,95,93.917,20.4,0.829,95,93.523,22.4,0.899
"2017-05-17 11:54:42.983",65.4536956,25,25.911,95,93.779,14.2,0.564,95,93.383,21.2,0.846
"2017-05-17 11:54:43.786",66.2561025,25,25.911,95,93.708,16.7,0.723,95,93.252,23.6,0.952
"2017-05-17 11:54:44.446",66.9158154,25,25.911,95,93.592,21.3,0.864,95,93.173,23.3,0.952
"2017-05-17 11:54:45.044",67.5141551,25,25.911,95,93.441,19.3,0.776,95,93.038,21.9,0.882
"2017-05-17 11:54:45.661",68.1309185,25,25.911,95,93.394,17.4,0.723,95,92.977,21.3,0.846
"2017-05-17 11:54:46.252",68.721794,25,25.911,95,93.36,18.4,0.741,95,92.933,21.4,0.864
"2017-05-17 11:54:46.849",69.31936,25,25.911,95,93.326,19,0.776,95,92.893,22.4,0.899
"2017-05-17 11:54:47.678",70.1481387,25,25.911,95,93.255,20.3,0.846,95,92.845,24.7,0.988
"2017-05-17 11:54:48.318",70.7880902,25,25.911,95,93.205,18.1,0.741,95,92.79,26.6,1.076
"2017-05-17 11:54:48.908",71.3784427,25,25.911,95,93.198,19.2,0.776,95,92.771,25,1.005
"2017-05-17 11:54:49.607",72.0770621,25,25.911,95,93.191,18,0.723,95,92.779,22.3,0.899
"2017-05-17 11:54:50.246",72.7159951,25,25.911,95,93.166,20.9,0.846,95,92.745,24.3,0.952
"2017-05-17 11:54:50.990",73.4604098,25,25.911,60,93.137,0,2.064,95,92.72,23.6,2.046
"2017-05-17 11:54:51.524",73.9938363,25,25.911,60,93.121,0,0,60,92.72,0,0
"2017-05-17 11:54:51.993",74.4634945,25,25.911,60,92.975,0,0,60,92.71,0,0
"2017-05-17 11:54:52.530",75.0006088,25,25.911,60,92.616,0,0,60,92.439,0,0
"2017-05-17 11:54:53.010",75.4804197,25,25.911,60,92.075,0,0,60,91.892,0,0
"2017-05-17 11:54:53.526",75.9964845,25,25.911,60,91.401,0,0,60,91.16,0,0
"2017-05-17 11:54:54.006",76.4764726,25,25.911,60,90.626,0,0,60,90.306,0,0
"2017-05-17 11:54:54.528",76.9978449,25,25.911,60,89.788,0,0,60,89.373,0,0
"2017-05-17 11:54:55.002",77.4722703,25,25.911,60,88.905,0,0,60,88.404,0,0
"2017-05-17 11:54:55.534",78.0043208,25,25.911,60,87.995,0,0,60,87.411,0,0
"2017-05-17 11:54:56.003",78.4730293,25,25.911,60,87.075,0,0,60,86.407,0,0
"2017-05-17 11:54:56.529",78.9996915,25,25.911,60,86.152,0,0,60,85.413,0,0
"2017-05-17 11:54:56.993",79.4630781,25,25.911,60,85.221,0,0,60,84.415,0,0
"2017-05-17 11:54:57.537",80.007152,25,25.911,60,84.293,0,0,60,83.439,0,0
"2017-05-17 11:54:58.005",80.4755376,25,25.911,60,83.383,0,0,60,82.481,0,0
"2017-05-17 11:54:58.538",81.0080455,25,25.911,60,82.476,0,0,60,81.535,0,0
"2017-05-17 11:54:59.007",81.4772673,25,25.911,60,81.588,0,0,60,80.615,0,0
"2017-05-17 11:54:59.528",81.9986601,25,25.911,60,80.7,0,0,60,79.71,0,0
"2017-05-17 11:54:59.993",82.4637604,25,25.911,60,79.84,0,0,60,78.829,0,0
"2017-05-17 11:55:00.535",83.0054634,25,25.911,60,78.98,0,0,60,77.961,0,0
"2017-05-17 11:55:01.008",83.478546,25,25.911,60,78.146,0,0,60,77.116,0,0
"2017-05-17 11:55:01.542",84.0118896,25,25.911,60,77.319,0,0,60,76.295,0,0
"2017-05-17 11:55:02.010",84.4802273,25,25.911,60,76.511,0,0,60,75.484,0,0
"2017-05-17 11:55:02.532",85.0023565,25,25.911,60,75.709,0,0,60,74.698,0,0
"2017-05-17 11:55:02.995",85.4657514,25,25.911,60,74.942,0,0,60,73.922,0,0
"2017-05-17 11:55:03.534",86.0041592,25,25.911,60,74.175,0,0,60,73.16,0,0
"2017-05-17 11:55:03.997",86.467202,25,25.911,60,73.425,0,0,60,72.414,0,0
"2017-05-17 11:55:04.534",87.0041821,25,25.911,60,72.685,0,0,60,71.682,0,0
"2017-05-17 11:55:04.998",87.4685994,25,25.911,60,71.971,0,0,60,70.975,0,0
"2017-05-17 11:55:05.535",88.005737,25,25.911,60,71.26,0,0,60,70.281,0,0
"2017-05-17 11:55:05.999",88.469248,25,25.911,60,70.574,0,0,60,69.6,0,0
"2017-05-17 11:55:06.559",89.0294408,25,25.911,60,69.888,0,0,60,68.926,0,0
"2017-05-17 11:55:07.026",89.49645,25,25.911,60,69.223,0,0,60,68.268,0,0
"2017-05-17 11:55:07.538",90.007968,25,25.911,60,68.568,0,0,60,67.616,0,0
"2017-05-17 11:55:08.002",90.4719335,25,25.911,60,67.931,0,0,60,66.993,0,0
"2017-05-17 11:55:08.538",91.008713,25,25.911,60,67.301,0,0,60,66.375,0,0
"2017-05-17 11:55:09.002",91.472114,25,25.911,60,66.691,0,0,60,65.764,0,0
"2017-05-17 11:55:09.535",92.0051323,25,25.911,60,66.084,0,0,60,65.168,0,0
"2017-05-17 11:55:09.999",92.4692984,25,25.911,60,65.499,0,0,60,64.589,0,0
"2017-05-17 11:55:10.542",93.0119585,25,25.911,60,64.912,0,0,60,64.016,0,0
"2017-05-17 11:55:11.011",93.4811032,25,25.911,60,64.345,0,0,60,63.456,0,0
"2017-05-17 11:55:11.542",94.012569,25,25.911,60,63.786,0,0,60,62.915,2.6,0.088
"2017-05-17 11:55:12.011",94.4816176,25,25.911,60,63.244,0,0,60,62.388,6.3,0.264
"2017-05-17 11:55:12.539",95.0090441,25,25.911,60,62.708,4.7,0.194,60,61.904,7.7,0.335
"2017-05-17 11:55:13.006",95.4763114,25,25.911,60,62.208,5.5,0.247,60,61.507,6.2,0.264
"2017-05-17 11:55:13.539",96.0094662,25,25.911,60,61.775,6.5,0.282,60,61.195,4.6,0.194
"2017-05-17 11:55:14.008",96.4783549,25,25.911,60,61.457,2.4,0.088,60,60.919,6.7,0.282
"2017-05-17 11:55:14.546",97.0165452,25,25.911,60,61.189,4.1,0.158,60,60.671,6.6,0.282
"2017-05-17 11:55:15.020",97.4901518,25,25.911,60,60.936,5.9,0.247,60,60.45,8.7,0.388
"2017-05-17 11:55:15.542",98.011776,25,25.911,60,60.689,7.9,0.352,60,60.258,8.8,0.388
"2017-05-17 11:55:16.016",98.4860004,25,25.911,60,60.486,5.4,0.229,60,60.095,8,0.335
"2017-05-17 11:55:16.543",99.0131901,25,25.911,60,60.325,5.7,0.247,60,59.952,8.8,0.388
"2017-05-17 11:55:17.011",99.4817374,25,25.911,60,60.199,4.8,0.194,60,59.834,7.6,0.317
"2017-05-17 11:55:17.550",100.0198006,25,25.911,60,60.08,6.3,0.282,60,59.736,7.9,0.335
"2017-05-17 11:55:18.019",100.4888324,25,25.911,60,59.969,6.2,0.264,60,59.648,8.5,0.37
"2017-05-17 11:55:18.540",101.0105071,25,25.911,60,59.869,6.7,0.299,60,59.557,9.8,0.441
"2017-05-17 11:55:19.009",101.4791155,25,25.911,60,59.789,7.1,0.317,60,59.486,8.5,0.37
"2017-05-17 11:55:19.546",102.0167557,25,25.911,60,59.728,5.5,0.247,60,59.439,7.4,0.317
"2017-05-17 11:55:20.011",102.4809653,25,25.911,60,59.676,5.9,0.264,60,59.396,9.1,0.405
"2017-05-17 11:55:20.543",103.0133218,25,25.911,60,59.629,6.4,0.282,60,59.346,9.1,0.405
"2017-05-17 11:55:21.145",103.6150207,25,25.911,60,59.581,6.7,0.299,60,59.29,9.4,0.423
"2017-05-17 11:55:21.613",104.0829801,25,25.911,60,59.531,6.6,0.299,60,59.262,8.8,0.388
"2017-05-17 11:55:22.087",104.5576398,25,25.911,60,59.512,6.5,0.299,60,59.253,7.8,0.352
"2017-05-17 11:55:22.566",105.0367581,25,25.911,60,59.492,6.4,0.282,60,59.23,9.6,0.405
"2017-05-17 11:55:23.036",105.5062236,25,25.911,60,59.472,7.1,0.317,60,59.211,8.7,0.388
"2017-05-17 11:55:23.547",106.0168681,25,25.911,60,59.446,6.7,0.299,60,59.188,9.4,0.423
"2017-05-17 11:55:24.020",106.4904677,25,25.911,60,59.422,6.9,0.317,60,59.173,9.1,0.405
"2017-05-17 11:55:24.541",107.0116037,25,25.911,60,59.412,6,0.264,60,59.162,9,0.405
"2017-05-17 11:55:25.011",107.4808525,25,25.911,60,59.403,6.7,0.299,60,59.153,9.2,0.405
"2017-05-17 11:55:25.554",108.0239089,25,25.911,60,59.391,7.4,0.335,60,59.14,9.2,0.405
"2017-05-17 11:55:26.022",108.492674,25,25.911,60,59.377,7.3,0.335,60,59.128,9.2,0.405
"2017-05-17 11:55:26.549",109.0195672,25,25.911,60,59.369,6.3,0.282,60,59.124,8.4,0.37
"2017-05-17 11:55:27.013",109.4836767,25,25.911,60,59.365,6.2,0.282,60,59.12,8.5,0.37
"2017-05-17 11:55:27.551",110.0215709,25,25.911,60,59.357,7.2,0.317,60,59.119,9.5,0.423
