Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml
PCR Cycle#, Well1Cartridge1, Well1Cartridge2, Well1Cartridge3, Well1Cartridge4,Well2Cartridge1, Well2Cartridge2, Well2Cartridge3, Well2Cartridge4,Well3Cartridge1, Well3Cartridge2, Well3Cartridge3, Well3Cartridge4,Well4Cartridge1, Well4Cartridge2, Well4Cartridge3, Well4Cartridge4,Well5Cartridge1, Well5Cartridge2, Well5Cartridge3, Well5Cartridge4,Well6Cartridge1, Well6Cartridge2, Well6Cartridge3, Well6Cartridge4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,1674382,0,0,0,0,0,35.25,0,0,0,0,0,4797577,0,0,0,0,0,35.5,0,0,0,0,0,4726115,0,0,0,0,0,35.5,0,0,0,0,0,4492380,0,0,0,0,0,35.5,0,0,0,0,0,4487740,0,0,0,0,0,35.25,0,0,0
2,0,0,1679507,0,0,0,0,0,36,0,0,0,0,0,4797480,0,0,0,0,0,36.5,0,0,0,0,0,4718543,0,0,0,0,0,36.5,0,0,0,0,0,4492005,0,0,0,0,0,36.5,0,0,0,0,0,4480649,0,0,0,0,0,36.75,0,0,0
