Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Copy.xml
Run date.time: 5/17/2017 8:39:26 AM
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC Setpoint, PCR TEC C, PCR TEC PWR, PRC TEC Amps, PRC TEC CNTL BITS
"2017-05-17 08:39:27.076",0,25,22.683,25,22.545,0,0
"2017-05-17 08:39:27.693",0.6173797,25,22.683,95,22.559,100,5.046
"2017-05-17 08:39:28.259",1.1831368,25,22.683,95,22.699,100,4.764
"2017-05-17 08:39:28.818",1.7421321,25,22.683,95,24.211,100,4.64
"2017-05-17 08:39:29.451",2.3752307,25,22.683,95,27.361,100,4.499
"2017-05-17 08:39:29.830",2.7543466,25,22.683,95,30.098,100,4.446
"2017-05-17 08:39:30.214",3.1387138,25,22.683,95,33.145,100,4.375
"2017-05-17 08:39:30.597",3.5215922,25,22.683,95,36.437,100,4.305
"2017-05-17 08:39:30.977",3.901088,25,22.683,95,39.885,100,4.252
"2017-05-17 08:39:31.448",4.3722896,25,22.684,95,44.317,100,4.181
"2017-05-17 08:39:31.827",4.751728,25,22.684,95,47,100,4.111
"2017-05-17 08:39:32.207",5.1312484,25,22.684,95,50.527,100,4.058
"2017-05-17 08:39:32.590",5.5142679,25,22.684,95,53.852,100,4.005
"2017-05-17 08:39:32.974",5.8981218,25,22.685,95,56.845,100,3.952
"2017-05-17 08:39:33.451",6.3758863,25,22.685,95,60.657,100,3.899
"2017-05-17 08:39:33.836",6.7599799,25,22.686,95,63.359,100,3.846
"2017-05-17 08:39:34.218",7.1424775,25,22.686,95,67.082,100,3.811
"2017-05-17 08:39:34.602",7.5262391,25,22.688,95,70.624,100,3.758
"2017-05-17 08:39:34.981",7.9049399,25,22.688,95,74.078,100,3.723
"2017-05-17 08:39:35.459",8.3837637,25,22.689,95,78.255,100,3.67
"2017-05-17 08:39:35.838",8.7623401,25,22.689,95,80.681,100,3.634
"2017-05-17 08:39:36.221",9.1453715,25,22.69,95,83.827,100,3.599
"2017-05-17 08:39:36.604",9.5288435,25,22.69,95,86.86,100,3.581
"2017-05-17 08:39:36.984",9.9079052,25,22.69,95,89.75,0,0
"2017-05-17 08:39:37.457",10.3815918,25,22.691,95,93.192,0,0
"2017-05-17 08:39:37.835",10.7590256,25,22.691,95,94.787,0,0
"2017-05-17 08:39:38.218",11.1425046,25,22.692,95,96.286,0,0
"2017-05-17 08:39:38.598",11.5220197,25,22.692,95,97.133,0,0
"2017-05-17 08:39:38.981",11.9056336,25,22.693,95,97.462,0,0
"2017-05-17 08:39:39.459",12.3837575,25,22.693,95,97.345,0,0
"2017-05-17 08:39:39.843",12.7677932,25,22.693,95,97.086,12.1,0.476
"2017-05-17 08:39:40.220",13.144505,25,22.693,95,96.531,24.4,1.111
"2017-05-17 08:39:40.599",13.5235495,25,22.692,95,95.856,35.5,1.411
"2017-05-17 08:39:40.977",13.9015877,25,22.693,95,95.25,34.6,1.358
"2017-05-17 08:39:41.467",14.3915261,25,22.693,95,94.728,21.3,0.846
"2017-05-17 08:39:41.973",14.8973308,25,22.693,95,94.4,17.1,0.67
"2017-05-17 08:39:42.548",15.4721124,25,22.693,95,94.123,21,0.864
"2017-05-17 08:39:42.927",15.8510851,25,22.693,95,93.864,27.8,1.023
"2017-05-17 08:39:43.310",16.2347048,25,22.693,95,93.595,28.8,1.146
"2017-05-17 08:39:43.694",16.6179228,25,22.693,95,93.348,31.6,1.252
"2017-05-17 08:39:44.073",16.9970687,25,22.694,95,93.161,26,1.023
"2017-05-17 08:39:44.593",17.5173087,25,22.694,95,92.976,23.6,0.935
"2017-05-17 08:39:44.972",17.8965292,25,22.694,95,92.846,27,1.076
"2017-05-17 08:39:45.525",18.4493477,25,22.694,95,92.763,27.3,1.058
"2017-05-17 08:39:45.914",18.8384106,25,22.694,95,92.599,25.7,1.005
"2017-05-17 08:39:46.447",19.3711864,25,22.694,95,92.484,28.5,1.129
"2017-05-17 08:39:46.825",19.7491282,25,22.694,95,92.37,28.3,1.111
"2017-05-17 08:39:47.208",20.1328484,25,22.694,95,92.295,27.1,1.076
"2017-05-17 08:39:47.598",20.5220664,25,22.694,95,92.246,25.2,0.988
"2017-05-17 08:39:47.976",20.9003183,25,22.694,95,92.191,25.5,1.005
"2017-05-17 08:39:48.502",21.4268578,25,22.694,95,92.154,27.9,1.093
"2017-05-17 08:39:48.886",21.8106207,25,22.694,95,92.088,26.2,1.041
"2017-05-17 08:39:49.270",22.1938986,25,22.694,95,92.043,28.8,1.146
"2017-05-17 08:39:49.653",22.5777973,25,22.694,95,92.009,28.2,1.111
"2017-05-17 08:39:50.038",22.96237,25,22.694,95,91.969,26.7,1.129
"2017-05-17 08:39:50.596",23.5201809,25,22.694,95,91.94,26.2,1.041
"2017-05-17 08:39:50.979",23.9033805,25,22.694,95,91.926,28.1,1.111
"2017-05-17 08:39:51.548",24.4726289,25,22.695,95,91.911,27.4,1.058
"2017-05-17 08:39:51.928",24.8527155,25,22.699,95,91.898,27.6,1.093
"2017-05-17 08:39:52.310",25.2343516,25,22.7,95,91.88,27.9,1.111
"2017-05-17 08:39:52.689",25.6137329,25,22.701,95,91.86,26.9,1.058
"2017-05-17 08:39:53.072",25.9965764,25,22.702,95,91.848,26.1,1.041
"2017-05-17 08:39:53.601",26.5256115,25,22.703,95,91.844,27.3,1.076
"2017-05-17 08:39:53.985",26.9089427,25,22.704,95,91.844,25.7,1.023
"2017-05-17 08:39:54.553",27.4770035,25,22.704,95,91.835,26,1.023
"2017-05-17 08:39:54.942",27.8665879,25,22.704,95,91.833,26.3,1.111
"2017-05-17 08:39:55.325",28.2494326,25,22.704,95,91.822,26.9,1.058
"2017-05-17 08:39:55.709",28.6331224,25,22.704,95,91.82,27.1,1.076
"2017-05-17 08:39:56.093",29.0168939,25,22.704,95,91.812,26.7,1.058
"2017-05-17 08:39:56.604",29.5281362,25,22.704,95,91.804,27.3,1.076
