Protocol file: C:\HelixGen\Protocols\Protocol_pcr -temp5.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,6662109,6138150,10333895,5563816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
2,0,0,0,0,0,0,0,0,8551453,7503914,14471581,6832506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
3,0,0,0,0,0,0,0,0,8508631,7494059,14369011,6822453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
4,0,0,0,0,0,0,0,0,8483676,7473007,14134082,6789195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
5,0,0,0,0,0,0,0,0,8445007,7455071,14103573,6763326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
6,0,0,0,0,0,0,0,0,8414745,7450261,13926915,6746705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
7,0,0,0,0,0,0,0,0,8399047,7447130,13934176,6747086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
8,0,0,0,0,0,0,0,0,8366524,7429200,13866477,6721688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
9,0,0,0,0,0,0,0,0,8356610,7411289,13751709,6704518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
10,0,0,0,0,0,0,0,0,8321866,7419761,13752927,6686590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0
11,0,0,0,0,0,0,0,0,8313586,7395866,13633140,6672050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
12,0,0,0,0,0,0,0,0,8285562,7395683,13641367,6680532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
13,0,0,0,0,0,0,0,0,8282870,7391925,13605555,6662366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
14,0,0,0,0,0,0,0,0,8267664,7377480,13586543,6652581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
15,0,0,0,0,0,0,0,0,8261070,7375644,13539087,6652029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
16,0,0,0,0,0,0,0,0,8244447,7367774,13439388,6628539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
17,0,0,0,0,0,0,0,0,8221115,7366907,13443138,6628242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
18,0,0,0,0,0,0,0,0,8211929,7361339,13434456,6613225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
19,0,0,0,0,0,0,0,0,8203558,7345860,13341962,6601288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
20,0,0,0,0,0,0,0,0,8192455,7358342,13356622,6601037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
21,0,0,0,0,0,0,0,0,8176034,7342401,13270805,6591551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
22,0,0,0,0,0,0,0,0,8171405,7329554,13314300,6582168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
23,0,0,0,0,0,0,0,0,8152768,7338493,13222279,6578469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
24,0,0,0,0,0,0,0,0,8156197,7323743,13196754,6566256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
25,0,0,0,0,0,0,0,0,8144976,7337966,13214207,6562734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
26,0,0,0,0,0,0,0,0,8130178,7332780,13141770,6563059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0
27,0,0,0,0,0,0,0,0,8117232,7326737,13181112,6548105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
28,0,0,0,0,0,0,0,0,8122124,7319347,13150150,6550981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0
29,0,0,0,0,0,0,0,0,8101951,7323352,13143591,6541379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
30,0,0,0,0,0,0,0,0,8098053,7313786,13100223,6545232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
31,0,0,0,0,0,0,0,0,8091947,7305842,13098685,6539615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
32,0,0,0,0,0,0,0,0,8079720,7310252,13089245,6521169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
33,0,0,0,0,0,0,0,0,8073766,7296013,13020456,6515613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
34,0,0,0,0,0,0,0,0,8060156,7301546,13035103,6512346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
35,0,0,0,0,0,0,0,0,8061781,7287346,13032590,6512309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
36,0,0,0,0,0,0,0,0,8052143,7297349,13006817,6505645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
37,0,0,0,0,0,0,0,0,8040869,7283076,12959897,6497638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
38,0,0,0,0,0,0,0,0,8039011,7285028,12984544,6495355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
39,0,0,0,0,0,0,0,0,8037829,7280694,12935664,6483266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0
40,0,0,0,0,0,0,0,0,8019127,7283701,12907348,6486093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0
41,0,0,0,0,0,0,0,0,8025764,7275065,12894196,6489583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
42,0,0,0,0,0,0,0,0,8016366,7268570,12927465,6477323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
43,0,0,0,0,0,0,0,0,8003646,7267897,12904859,6482462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0
44,0,0,0,0,0,0,0,0,8007950,7258458,12854206,6470053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
45,0,0,0,0,0,0,0,0,7996936,7268361,12885802,6472805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
