MeltCurveTemperature, Cartridge1, Cartridge2, Cartridge3, Cartridge4
40.4860000610352,0,0,2036781,0
43.7649993896484,0,0,2017065,0
46.7350006103516,0,0,2008513,0
50.0979995727539,0,0,2003278,0
53.6129989624023,0,0,1999535,0
57.2879981994629,0,0,1997081,0
60.7280006408691,0,0,1995519,0
64.2610015869141,0,0,1993638,0
