Protocol file: C:\HelixGen\Protocols\Protocol_111.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,7069400,6841457,8347305,5950644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0
2,0,0,0,0,0,0,0,0,7087560,6872923,8405668,6047673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75,0,0,0
3,0,0,0,0,0,0,0,0,7081599,6866672,8395071,6032961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
4,0,0,0,0,0,0,0,0,7069447,6856199,8395689,6028228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0
5,0,0,0,0,0,0,0,0,7057008,6845396,8374840,6032378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.25,0,0,0
6,0,0,0,0,0,0,0,0,7032482,6804967,8305576,5926406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
7,0,0,0,0,0,0,0,0,7049017,6843789,8369444,6016424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0
8,0,0,0,0,0,0,0,0,7024314,6801625,8294643,5918758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
9,0,0,0,0,0,0,0,0,7018433,6794565,8297426,5923794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
10,0,0,0,0,0,0,0,0,7014517,6796815,8290078,5921492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
11,0,0,0,0,0,0,0,0,7011400,6803724,8285721,5922871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
12,0,0,0,0,0,0,0,0,7018631,6804888,8279267,5921293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
13,0,0,0,0,0,0,0,0,7014507,6807560,8287950,5932115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
14,0,0,0,0,0,0,0,0,7019468,6801980,8295687,5932545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
