Protocol file: C:\HelixGen\Protocols\Protocol_pcr -temp5.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,6997658,8224894,6133949,5179806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0
2,0,0,0,0,0,0,0,0,7012991,8248157,6189748,5219912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0
3,0,0,0,0,0,0,0,0,7001349,8236745,6175935,5216344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.25,0,0,0
4,0,0,0,0,0,0,0,0,7016750,8252821,6212896,5254119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75,0,0,0
5,0,0,0,0,0,0,0,0,7014235,8245121,6195068,5235465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
6,0,0,0,0,0,0,0,0,7029223,8261556,6228425,5267985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0
7,0,0,0,0,0,0,0,0,7020580,8249877,6206653,5246052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
8,0,0,0,0,0,0,0,0,7036101,8263401,6236241,5279201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
9,0,0,0,0,0,0,0,0,7024291,8251617,6214879,5259841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
10,0,0,0,0,0,0,0,0,7044055,8272429,6247487,5288956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25,0,0,0
11,0,0,0,0,0,0,0,0,7032431,8267543,6221941,5271979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0
12,0,0,0,0,0,0,0,0,7043298,8284835,6251572,5304047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
13,0,0,0,0,0,0,0,0,7034465,8275245,6231804,5286976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
14,0,0,0,0,0,0,0,0,7045894,8292582,6262524,5309778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
15,0,0,0,0,0,0,0,0,7039476,8286685,6237716,5293260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
16,0,0,0,0,0,0,0,0,7052442,8302724,6270866,5321078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
17,0,0,0,0,0,0,0,0,7039981,8298346,6244044,5305528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
18,0,0,0,0,0,0,0,0,7053319,8315776,6275338,5334465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
19,0,0,0,0,0,0,0,0,7046049,8304792,6256309,5316527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,0,0,0
20,0,0,0,0,0,0,0,0,7055699,8322767,6279415,5344626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0
21,0,0,0,0,0,0,0,0,7050484,8311655,6261732,5317725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0
22,0,0,0,0,0,0,0,0,7055000,8324994,6289786,5347161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,0,0,0
23,0,0,0,0,0,0,0,0,7049658,8325382,6264374,5327659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,0,0,0
24,0,0,0,0,0,0,0,0,7061809,8339153,6291669,5355267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,0,0,0
25,0,0,0,0,0,0,0,0,7048310,8341073,6274704,5330817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.75,0,0,0
26,0,0,0,0,0,0,0,0,7064728,8367630,6297617,5359158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0
27,0,0,0,0,0,0,0,0,7059295,8393300,6274538,5340642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0
28,0,0,0,0,0,0,0,0,7081036,8452430,6307215,5370094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0
29,0,0,0,0,0,0,0,0,7091595,8528868,6284261,5344931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0
30,0,0,0,0,0,0,0,0,7140032,8697142,6325566,5372449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0
31,0,0,0,0,0,0,0,0,7202349,8933597,6313916,5355587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0
32,0,0,0,0,0,0,0,0,7328347,9238265,6366964,5378431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.25,0,0,0
33,0,0,0,0,0,0,0,0,7478901,9470748,6393803,5355499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0
34,0,0,0,0,0,0,0,0,7656661,9661315,6501171,5381703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.25,0,0,0
35,0,0,0,0,0,0,0,0,7767905,9813101,6552749,5363009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0
36,0,0,0,0,0,0,0,0,7879309,9966834,6657971,5392716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0
37,0,0,0,0,0,0,0,0,7947614,10093306,6677445,5370225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.75,0,0,0
38,0,0,0,0,0,0,0,0,8013469,10208424,6738970,5399924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.75,0,0,0
39,0,0,0,0,0,0,0,0,8074060,10308499,6748763,5384223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0
40,0,0,0,0,0,0,0,0,8145400,10416055,6815275,5409862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0
41,0,0,0,0,0,0,0,0,8163197,10467511,6803629,5390758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0
42,0,0,0,0,0,0,0,0,8226605,10568617,6853452,5415455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.75,0,0,0
43,0,0,0,0,0,0,0,0,8265485,10635610,6862152,5399438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.75,0,0,0
44,0,0,0,0,0,0,0,0,8309167,10717738,6903910,5426873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.75,0,0,0
45,0,0,0,0,0,0,0,0,8324183,10771451,6888082,5408115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0
46,0,0,0,0,0,0,0,0,8395220,10867574,6955636,5435087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0
47,0,0,0,0,0,0,0,0,8396715,10891687,6928428,5412134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0
48,0,0,0,0,0,0,0,0,8452687,10984867,6980031,5444787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.75,0,0,0
49,0,0,0,0,0,0,0,0,8502424,11058445,6986268,5428112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.75,0,0,0
50,0,0,0,0,0,0,0,0,8517796,11088624,7014443,5450990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.25,0,0,0
