Protocol file: C:\HelixGen\Protocols\Protocol_pcr - HLG.xml,,,,,,,,,,,,,,,
Run date.time: 6/2/2017 11:02:37 AM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
02:37.9,0,25,11.425,90,26.332,0,0,90,26.373,0,0,-2.688,-2.688,-2.688,26.413
02:39.1,1.150751,25,11.432,50,26.327,0,0,90,26.369,0,0,-2.688,-2.688,-2.688,26.411
02:40.3,2.3810045,25,11.428,50,26.774,300,4.658,50,26.382,0,0,-2.688,-2.688,-2.688,26.417
02:40.8,2.8602776,25,11.431,50,31.589,300,4.428,50,26.894,300,4.693,-2.688,-2.688,-2.688,26.453
02:41.3,3.3394218,25,11.434,50,34.763,300,4.358,50,28.252,300,4.569,-2.688,-2.688,-2.688,26.532
02:42.0,4.1069303,25,11.431,50,38.221,300,4.287,50,30.884,300,4.464,-2.688,-2.688,-2.688,26.894
02:42.6,4.6499592,25,11.423,50,43.412,300,4.181,50,36.844,300,4.322,-2.688,-2.688,-2.688,27.209
02:43.4,5.4171833,25,11.427,50,47.995,300,4.111,50,41.123,300,4.234,-2.688,-2.688,-2.688,27.629
02:43.8,5.8958037,25,11.425,50,53.213,300,4.022,50,48.205,300,4.111,-2.688,-2.688,-2.688,28.157
02:44.3,6.3755818,25,11.429,50,56.947,300,3.97,50,52.447,300,4.04,-2.688,-2.688,-2.688,28.799
02:45.1,7.1423497,25,11.424,50,60.858,300,3.917,50,55.704,300,3.987,-2.688,-2.688,-2.688,30.43
02:45.6,7.7011874,25,11.425,50,67.107,-100,4.852,50,62.366,-100,5.416,-2.688,-2.688,-2.688,31.431
02:46.4,8.4681543,25,11.421,50,69.96,-100,4.746,50,67.369,-100,4.887,-2.688,-2.688,-2.688,32.544
02:46.9,8.9475033,25,11.423,50,71.584,-66.1,3.193,50,70.937,-100,4.799,-2.688,-2.688,-2.688,33.745
02:47.7,9.7938609,25,11.424,50,71.324,-15.7,0.794,50,71.64,-67.4,3.334,-2.688,-2.688,-2.688,36.27
02:48.2,10.2739073,25,11.431,50,70.137,25.1,1.129,50,70.723,14.1,0.617,-2.688,-2.688,-2.688,37.493
02:48.7,10.769545,25,11.436,50,69.437,27.3,1.199,50,70.031,26.7,1.182,-2.688,-2.688,-2.688,38.618
02:49.5,11.5358494,25,11.431,50,69.027,16.5,0.723,50,69.353,26.4,1.076,-2.688,-2.688,-2.688,39.643
02:50.0,12.0156447,25,11.433,50,68.738,-100,4.764,50,68.928,8.3,0.352,-2.688,-2.688,-2.688,40.575
02:50.8,12.8624195,25,11.432,50,68.216,-100,4.693,50,68.813,-100,5.328,-2.688,-2.688,-2.688,42.238
02:51.3,13.3414756,25,11.429,50,66.1,-100,4.622,50,68.136,-100,4.764,-2.688,-2.688,-2.688,42.984
02:51.8,13.8206387,25,11.428,50,64.631,-100,4.587,50,66.978,-100,4.711,-2.688,-2.688,-2.688,43.655
02:52.6,14.6510742,25,11.433,50,63.338,-100,4.569,50,65.414,-100,4.693,-2.688,-2.688,-2.688,44.784
02:53.1,15.1305787,25,11.433,50,60.275,15.3,0.723,50,62.44,-100,4.675,-2.688,-2.688,-2.688,45.23
02:54.0,16.0735572,25,11.426,50,59.079,16.1,0.741,50,60.489,26.3,1.588,-2.688,-2.688,-2.688,45.599
02:54.5,16.5845853,25,11.426,50,57.422,-0.9,0.017,50,57.95,10.4,0.352,-2.688,-2.688,-2.688,45.901
02:55.3,17.3514948,25,11.43,50,57.091,-5.2,0.247,50,57.477,-13,0.67,-2.688,-2.688,-2.688,46.37
02:55.8,17.8619322,25,11.433,50,56.635,5.6,0.247,50,57.041,-1.1,0.035,-2.688,-2.688,-2.688,46.562
02:56.7,18.8047589,25,11.422,50,56.306,13.5,0.635,50,56.588,13.2,0.599,-2.688,-2.688,-2.688,46.902
02:57.4,19.4942884,25,11.434,50,55.855,9.2,0.423,50,55.994,11.2,0.511,-2.688,-2.688,-2.688,47.053
02:58.2,20.2589912,25,11.434,50,55.823,3.2,0.123,50,55.86,4.8,0.194,-2.688,-2.688,-2.688,47.327
02:58.7,20.7701887,25,11.425,50,55.792,8.1,0.37,50,55.813,7.1,0.299,-2.688,-2.688,-2.688,47.458
02:59.3,21.3448397,25,11.421,50,55.679,13.3,0.617,50,55.707,12.2,0.546,-2.688,-2.688,-2.688,47.585
03:00.1,22.1601848,25,11.425,50,55.596,12.3,0.582,50,55.608,12.9,0.582,-2.688,-2.688,-2.688,47.824
03:00.7,22.7347459,25,11.427,50,55.6,5.9,0.264,50,55.561,7.4,0.317,-2.688,-2.688,-2.688,47.939
03:01.4,23.5022244,25,11.428,50,55.638,5.7,0.264,50,55.585,7.7,0.335,-2.688,-2.688,-2.688,48.049
03:01.9,23.9810409,25,11.425,50,55.615,9.7,0.458,50,55.575,9.7,0.441,-2.688,-2.688,-2.688,48.157
03:02.8,24.8921553,25,11.423,50,55.568,11,0.529,50,55.543,10.9,0.511,-2.688,-2.688,-2.688,48.368
03:03.3,25.3717529,25,11.426,50,55.568,6.9,0.317,50,55.52,9.2,0.405,-2.688,-2.688,-2.688,48.47
03:03.8,25.8509709,25,11.425,50,55.602,6.2,0.282,50,55.536,8,0.37,-2.688,-2.688,-2.688,48.567
03:04.6,26.6808699,25,11.429,50,55.613,7.5,0.352,50,55.549,8.8,0.388,-2.688,-2.688,-2.688,48.753
03:05.2,27.2567951,25,11.422,50,55.571,10,0.458,50,55.529,10.5,0.476,-2.688,-2.688,-2.688,48.843
03:06.0,28.0711827,25,11.429,50,55.559,8.1,0.37,50,55.519,9.6,0.441,-2.688,-2.688,-2.688,48.93
03:06.5,28.5510769,25,11.414,50,55.594,5.6,0.247,50,55.531,8.8,0.388,-2.688,-2.688,-2.688,49.013
03:07.3,29.317307,25,11.431,50,55.602,8,0.37,50,55.539,9,0.405,-2.688,-2.688,-2.688,49.174
03:07.7,29.7968594,25,11.43,50,55.58,9.7,0.458,50,55.533,9.7,0.441,-2.688,-2.688,-2.688,49.251
03:08.2,30.2765091,25,11.427,50,55.564,9.4,0.441,50,55.526,9.9,0.441,-2.688,-2.688,-2.688,49.325
03:09.0,31.0590321,25,11.426,50,55.571,7.1,0.335,50,55.524,9.2,0.441,-2.688,-2.688,-2.688,49.397
03:09.5,31.538041,25,11.429,50,55.596,7,0.317,50,55.535,9.2,0.423,-2.688,-2.688,-2.688,49.467
03:10.2,32.3043532,25,11.435,50,55.595,8.4,0.388,50,55.539,9.3,0.423,-2.688,-2.688,-2.688,49.6
03:10.7,32.8003138,25,11.427,50,55.574,8.9,0.423,50,55.53,9.8,0.441,-2.688,-2.688,-2.688,49.663
03:11.2,33.2791409,25,11.421,50,55.572,8.2,0.37,50,55.527,9.2,0.423,-2.688,-2.688,-2.688,49.725
03:12.0,34.0628291,25,11.419,50,55.581,7.4,0.335,50,55.528,9.4,0.423,-2.688,-2.688,-2.688,49.784
03:12.5,34.542592,25,11.424,50,55.591,8.3,0.388,50,55.537,9,0.405,-2.688,-2.688,-2.688,49.842
03:13.2,35.3084959,25,11.433,50,55.587,8.9,0.405,50,55.536,9.8,0.441,-2.688,-2.688,-2.688,49.953
03:13.7,35.7877673,25,11.432,50,55.576,8.3,0.388,50,55.531,9.6,0.441,-2.688,-2.688,-2.688,50.006
03:14.2,36.2676578,25,11.434,50,55.578,8.6,0.405,50,55.529,9.6,0.423,-2.688,-2.688,-2.688,50.058
03:15.0,37.0661509,25,11.428,50,55.586,7.9,0.37,50,55.533,9,0.388,-2.688,-2.688,-2.688,50.107
03:15.5,37.5450576,25,11.431,50,55.588,8.4,0.388,50,55.538,9.2,0.405,-2.688,-2.688,-2.688,50.157
03:16.3,38.3130329,25,11.432,50,55.584,7.8,0.352,50,55.536,9.4,0.423,-2.688,-2.688,-2.688,50.25
03:16.7,38.7919323,25,11.422,50,55.579,8.4,0.388,50,55.532,9.5,0.423,-2.688,-2.688,-2.688,50.295
03:17.2,39.2711865,25,11.433,50,55.582,7.8,0.37,50,55.533,9.7,0.423,-2.688,-2.688,-2.688,50.338
03:18.0,40.0700496,25,11.432,50,55.587,8,0.37,50,55.537,9,0.441,-2.688,-2.688,-2.688,50.379
03:18.5,40.580982,25,11.428,50,55.588,8.4,0.388,50,55.537,9.3,0.423,-2.688,-2.688,-2.688,50.42
03:19.3,41.3641258,25,11.43,50,55.582,8.5,0.388,50,55.536,9.4,0.423,-2.688,-2.688,-2.688,50.499
03:19.8,41.8430698,25,11.424,50,55.583,7.7,0.352,50,55.536,9.2,0.423,-2.688,-2.688,-2.688,50.537
03:20.3,42.3227761,25,11.432,50,55.587,7.5,0.37,50,55.537,9.3,0.423,-2.688,-2.688,-2.688,50.572
03:21.0,43.088827,25,11.429,50,55.591,8.2,0.37,50,55.538,9.2,0.423,-2.688,-2.688,-2.688,50.607
03:21.5,43.5679732,25,11.428,50,55.585,9.2,0.423,50,55.539,8.8,0.388,-2.688,-2.688,-2.688,50.642
03:22.3,44.3347839,25,11.433,50,55.582,8.5,0.388,50,55.538,9,0.405,-2.688,-2.688,-2.688,50.707
03:22.8,44.8148516,25,11.426,50,55.585,8.9,0.388,50,55.538,8.9,0.405,-2.688,-2.688,-2.688,50.738
03:23.2,45.2939409,25,11.435,50,55.588,7.8,0.352,50,55.538,9.1,0.405,-2.688,-2.688,-2.688,50.769
03:24.0,46.0771724,25,11.429,50,55.589,8.2,0.388,50,55.541,9,0.405,-2.688,-2.688,-2.688,50.799
03:24.5,46.5559171,25,11.43,50,55.588,7.7,0.352,50,55.538,9.8,0.441,-2.688,-2.688,-2.688,50.827
03:25.3,47.3231384,25,11.437,50,55.585,8.3,0.388,50,55.538,9.4,0.423,-2.688,-2.688,-2.688,50.883
03:25.7,47.8015917,25,11.424,50,55.588,8,0.37,50,55.539,9.6,0.441,-2.688,-2.688,-2.688,50.909
03:26.2,48.2808783,25,11.425,50,55.589,7.5,0.352,50,55.539,8.9,0.405,-2.688,-2.688,-2.688,50.934
03:27.0,49.0804487,25,11.42,50,55.589,8.1,0.37,50,55.54,9.7,0.423,-2.688,-2.688,-2.688,50.959
03:27.5,49.6068007,25,11.425,50,55.588,8.2,0.37,50,55.541,9,0.405,-2.688,-2.688,-2.688,50.983
03:28.7,50.7410585,25,11.426,94,55.592,300,4.393,50,55.548,8.5,0.388,-2.688,-2.688,-2.688,51.063
03:29.3,51.3639063,25,11.425,94,57.304,300,4.128,94,55.634,300,4.393,-2.688,-2.688,-2.688,51.089
03:30.3,52.3389463,25,11.42,94,60.259,300,4.005,94,56.617,300,4.199,-2.688,-2.688,-2.688,51.207
03:30.8,52.8189837,25,11.425,94,64.636,300,3.917,94,60.006,300,4.04,-2.688,-2.688,-2.688,51.321
03:31.6,53.6336675,25,11.425,94,67.739,300,3.864,94,62.394,300,3.97,-2.688,-2.688,-2.688,51.491
03:32.1,54.1129287,25,11.423,94,73.039,300,3.775,94,67.944,300,3.864,-2.688,-2.688,-2.688,51.729
03:32.9,54.9759656,25,11.425,94,76.463,300,3.723,94,71.691,300,3.811,-2.688,-2.688,-2.688,52.481
03:33.4,55.4552202,25,11.429,94,82.644,300,3.652,94,78.58,300,3.705,-2.688,-2.688,-2.688,53.035
03:34.0,56.0302236,25,11.433,94,85.348,300,3.599,94,82.369,300,3.652,-2.688,-2.688,-2.688,53.73
03:34.7,56.7813148,25,11.427,94,89.335,300,3.546,94,86.075,300,3.599,-2.688,-2.688,-2.688,55.546
03:35.2,57.2610138,25,11.428,94,94.462,300,3.493,94,91.782,300,3.528,-2.688,-2.688,-2.688,56.631
03:36.0,58.0911039,25,11.427,94,97.593,300,3.458,94,95.205,300,3.493,-2.688,-2.688,-2.688,57.791
03:36.5,58.5710502,25,11.426,94,102.328,300,3.405,94,100.313,300,3.44,-2.688,-2.688,-2.688,59.013
03:37.3,59.3376007,25,11.423,94,104.628,300,3.37,94,103.357,300,3.405,-2.688,-2.688,-2.688,61.665
03:37.8,59.8170797,25,11.426,94,109.037,300,3.317,94,107.436,300,3.352,-2.688,-2.688,-2.688,63.086
03:38.2,60.2961673,25,11.424,94,111.635,300,3.281,94,110.187,300,3.317,-2.688,-2.688,-2.688,64.545
03:39.0,61.0793242,25,11.418,94,114.185,300,3.264,94,112.836,300,3.281,-2.688,-2.688,-2.688,66.042
03:39.5,61.5584151,25,11.427,94,117.54,-15.3,0.846,94,116.812,23.5,0.794,-2.688,-2.688,-2.688,67.565
03:41.6,63.6670106,25,11.43,94,119.679,-54.5,0,94,119.858,-5.1,0,-2.688,-2.688,-2.688,75.334
03:42.4,64.4341724,25,11.435,94,119.564,189.8,3.228,94,119.603,179.5,0,-2.688,-2.688,-2.688,76.687
03:42.9,64.9135661,25,11.43,94,117.829,237.6,3.387,94,118.107,228.7,3.405,-2.688,-2.688,-2.688,77.906
03:43.7,65.7600181,25,11.423,94,117.385,193.9,3.334,94,117.607,195.5,3.37,-2.688,-2.688,-2.688,79.963
03:44.2,66.2390425,25,11.422,94,118.312,77.3,2.487,94,118.519,82,2.734,-2.688,-2.688,-2.688,80.887
03:45.4,67.4859361,25,11.425,94,119.582,-9,1.623,94,119.752,-9.7,0,-2.688,-2.688,-2.688,82.757
03:47.5,69.562002,25,11.432,94,120.638,130.2,0,94,119.683,182.6,0,-2.688,-2.688,-2.688,86.703
03:48.2,70.2332427,25,11.421,94,118.097,263.5,3.423,94,117.975,238.8,3.423,-2.688,-2.688,-2.688,88.208
03:48.7,70.7917464,25,11.43,94,117.24,206.9,3.352,94,117.71,159.2,3.352,-2.688,-2.688,-2.688,88.814
03:49.5,71.5589919,25,11.427,94,117.918,98.1,3.246,94,118.373,87.6,2.911,-2.688,-2.688,-2.688,89.359
03:51.9,73.9395829,25,11.431,94,119.735,-29,1.588,94,120.275,-23.4,0,-2.688,-2.688,-2.688,92.382
03:53.1,75.1863386,25,11.429,94,119.834,-100,0,94,119.254,-100,5.064,-2.688,-2.688,-2.688,94.316
03:54.0,76.0328714,25,11.428,94,117.529,-100,4.728,94,116.815,-100,4.764,-2.688,-2.688,-2.688,94.88
03:54.5,76.5116743,25,11.428,94,113.51,-100,4.64,94,113.197,-100,4.711,-2.688,-2.688,-2.688,95.437
