MeltCurveTemperature, Site1, Site2, Site3, Site4
49.8009986877441,0,0,0,0
51.2490005493164,0,0,0,0
52.3800010681152,0,0,0,0
53.875,0,0,0,0
55.5439987182617,0,0,0,0
57.2919998168945,0,0,0,0
59.125,0,0,0,0
60.9710006713867,0,0,0,0
62.7900009155273,0,0,0,0
64.5660018920898,0,0,0,0
66.3880004882813,0,0,0,0
68.2099990844727,0,0,0,0
69.9830017089844,0,0,0,0
71.8030014038086,0,0,0,0
73.625,0,0,0,0
