Protocol file: C:\HelixGen\Protocols\Protocol_111.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,8547428,4626378,5037266,3984347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0
2,0,0,0,0,0,0,0,0,8482181,4631252,5042563,3992385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
3,0,0,0,0,0,0,0,0,8420476,4617604,5012609,3965977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0
4,0,0,0,0,0,0,0,0,8404209,4615610,5019450,3980429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75,0,0,0
5,0,0,0,0,0,0,0,0,8362039,4609171,4996925,3965713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75,0,0,0
6,0,0,0,0,0,0,0,0,8341488,4604426,5011269,3971857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
7,0,0,0,0,0,0,0,0,8327162,4598282,4984304,3957293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0
8,0,0,0,0,0,0,0,0,8324786,4603510,4996335,3970430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0
9,0,0,0,0,0,0,0,0,8317391,4596850,4981464,3955240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0
10,0,0,0,0,0,0,0,0,8314621,4599079,4991146,3968634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0
11,0,0,0,0,0,0,0,0,8292875,4596726,4974921,3952889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
12,0,0,0,0,0,0,0,0,8313155,4598149,4990148,3968120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
13,0,0,0,0,0,0,0,0,8275141,4595035,4970042,3950519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
14,0,0,0,0,0,0,0,0,8290912,4600111,4982736,3966546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0
15,0,0,0,0,0,0,0,0,8280071,4594597,4969478,3953135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
16,0,0,0,0,0,0,0,0,8290913,4599725,4984434,3970198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0
17,0,0,0,0,0,0,0,0,8270757,4596570,4966298,3953379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.75,0,0,0
18,0,0,0,0,0,0,0,0,8289420,4597776,4982110,3969879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
19,0,0,0,0,0,0,0,0,8272284,4596349,4968302,3956560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
20,0,0,0,0,0,0,0,0,8282919,4602870,4983250,3974079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0
21,0,0,0,0,0,0,0,0,8274780,4598232,4967606,3956212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0
22,0,0,0,0,0,0,0,0,8290340,4602199,4979768,3972419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.75,0,0,0
23,0,0,0,0,0,0,0,0,8283308,4607200,4974110,3974044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
24,0,0,0,0,0,0,0,0,7875719,4605860,4994362,3993758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
25,0,0,0,0,0,0,0,0,7824323,4609483,4978735,3980908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
26,0,0,0,0,0,0,0,0,7740961,4617218,4999517,3991016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
27,0,0,0,0,0,0,0,0,7721507,4611475,4977686,3974090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
28,0,0,0,0,0,0,0,0,7747955,4614096,4995756,3986765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
29,0,0,0,0,0,0,0,0,7725267,4611705,4974847,3974159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
30,0,0,0,0,0,0,0,0,7735628,4616942,4992505,3984014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
31,0,0,0,0,0,0,0,0,7732049,4609516,4970650,3976729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
32,0,0,0,0,0,0,0,0,7745938,4617012,4990273,3986568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
33,0,0,0,0,0,0,0,0,7728792,4610693,4976655,3972427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
34,0,0,0,0,0,0,0,0,7750014,4613787,4986763,3985079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
35,0,0,0,0,0,0,0,0,7749630,4608737,4972206,3970198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
36,0,0,0,0,0,0,0,0,7754036,4612175,4984545,3984714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
37,0,0,0,0,0,0,0,0,7745926,4612007,4968847,3969707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
38,0,0,0,0,0,0,0,0,7750740,4611791,4983318,3981797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
39,0,0,0,0,0,0,0,0,7742157,4609014,4966392,3969106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
40,0,0,0,0,0,0,0,0,7721841,4605760,4950338,3952668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
41,0,0,0,0,0,0,0,0,7747009,4606685,4966754,3967388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
42,0,0,0,0,0,0,0,0,7733528,4603871,4949234,3954414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
