Protocol file: C:\HelixGen\Protocols\Protocol_111.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,7346215,7034981,8437137,6072568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
2,0,0,0,0,0,0,0,0,7421864,7066584,8481036,6103292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
3,0,0,0,0,0,0,0,0,7413839,7069453,8474920,6102906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
4,0,0,0,0,0,0,0,0,7324615,7031879,8405183,6050159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
5,0,0,0,0,0,0,0,0,7322992,7029096,8404195,6045622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
6,0,0,0,0,0,0,0,0,7320347,7033148,8389038,6048783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
7,0,0,0,0,0,0,0,0,7326262,7033232,8411418,6051764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
8,0,0,0,0,0,0,0,0,7321751,7024910,8399363,6051012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
9,0,0,0,0,0,0,0,0,7324629,7026257,8404249,6053134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
10,0,0,0,0,0,0,0,0,7323718,7026281,8396382,6058306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
11,0,0,0,0,0,0,0,0,7323198,7024317,8390945,6057052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
12,0,0,0,0,0,0,0,0,7331065,7034266,8393741,6053132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
13,0,0,0,0,0,0,0,0,7327115,7032217,8396486,6060786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
14,0,0,0,0,0,0,0,0,7320746,7031894,8394629,6055377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
15,0,0,0,0,0,0,0,0,7321532,7032829,8398528,6054202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
16,0,0,0,0,0,0,0,0,7320756,7029881,8400682,6044307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
17,0,0,0,0,0,0,0,0,7319703,7031218,8402535,6052538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
18,0,0,0,0,0,0,0,0,7321156,7028634,8398646,6045252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
19,0,0,0,0,0,0,0,0,7326342,7026794,8404125,6048847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
20,0,0,0,0,0,0,0,0,7326637,7024054,8402785,6063608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
21,0,0,0,0,0,0,0,0,7328180,7027783,8396277,6055966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
22,0,0,0,0,0,0,0,0,7325846,7027493,8388344,6055342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
23,0,0,0,0,0,0,0,0,7321024,7035241,8396189,6052315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
24,0,0,0,0,0,0,0,0,7320876,7033689,8394948,6050220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
25,0,0,0,0,0,0,0,0,7319977,7034889,8404854,6052947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
26,0,0,0,0,0,0,0,0,7322519,7030283,8401282,6055940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
27,0,0,0,0,0,0,0,0,7315839,7030786,8396431,6059146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
28,0,0,0,0,0,0,0,0,7327677,7029535,8400741,6057468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
29,0,0,0,0,0,0,0,0,7328748,7027601,8386074,6060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
30,0,0,0,0,0,0,0,0,7321274,7035150,8388776,6060096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
31,0,0,0,0,0,0,0,0,7318149,7035981,8392545,6061760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
32,0,0,0,0,0,0,0,0,7317972,7035187,8380443,6060286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
33,0,0,0,0,0,0,0,0,7327629,7022307,8379816,6063178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
34,0,0,0,0,0,0,0,0,7328847,7030919,8384627,6060763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
35,0,0,0,0,0,0,0,0,7329221,7030899,8393065,6052356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.25,0,0,0
36,0,0,0,0,0,0,0,0,7317614,7032548,8387960,6055973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
37,0,0,0,0,0,0,0,0,7317000,7039934,8381027,6055727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
38,0,0,0,0,0,0,0,0,7320182,7042239,8383277,6061728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
39,0,0,0,0,0,0,0,0,7330090,7039351,8387835,6056572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
40,0,0,0,0,0,0,0,0,7326946,7030635,8381781,6060072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.25,0,0,0
41,0,0,0,0,0,0,0,0,7325694,7025430,8386951,6051669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
42,0,0,0,0,0,0,0,0,7327127,7031151,8391458,6053879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.25,0,0,0
43,0,0,0,0,0,0,0,0,7326951,7034461,8379194,6050985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
44,0,0,0,0,0,0,0,0,7322140,7036147,8386977,6053004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
