MeltCurveTemperature, Cartridge1, Cartridge2, Cartridge3, Cartridge4
49.4459991455078,0,0,3983756,0
53.9309997558594,0,0,3892367,0
57.0180015563965,0,0,3842297,0
60.3089981079102,0,0,3802469,0
63.6269989013672,0,0,3774082,0
66.9990005493164,0,0,3748603,0
70.3779983520508,0,0,3727850,0
73.8099975585938,0,0,3707812,0
