MeltCurveTemperature,Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4
44.8769989013672,-128382,-111918,-2570041,-4893655,-3079162,-4235913,-119138,-135461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.0789985656738,-128119,-109623,-2581079,-4802452,-3052306,-4257511,-116450,-137285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.3720016479492,-129669,-109846,-2606863,-4784612,-3028994,-4238052,-117853,-136696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.548999786377,-130678,-112362,-2545695,-4863130,-3008596,-4228923,-118561,-135073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.8339996337891,-129909,-110225,-2594730,-4777441,-3013562,-4220134,-117270,-133764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.1889991760254,-128962,-111817,-2556063,-4894145,-3018074,-4221117,-116358,-135318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.3460006713867,-129318,-112363,-2563689,-4813019,-3000064,-4196553,-116525,-127558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.6580009460449,-129187,-111365,-2596115,-4799138,-3010491,-4216363,-115825,-134819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.8440017700195,-127117,-110234,-2549287,-4779924,-2982534,-4197758,-116980,-135807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.9819984436035,-126846,-111407,-2570314,-4837574,-2993056,-4173438,-118130,-130760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.2630004882813,-129193,-114754,-2551150,-4855122,-2976271,-4182142,-115592,-134277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.4000015258789,-128511,-109594,-2552187,-4843149,-2998217,-4160730,-117064,-133180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.8330001831055,-128728,-111278,-2574449,-4832113,-2978158,-4155119,-117644,-133014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.8730010986328,-128227,-109201,-2597690,-4801224,-2974306,-4184725,-116091,-133482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.2630004882813,-129354,-112134,-2559884,-4729323,-2938265,-4143620,-115446,-133411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.484001159668,-129232,-110783,-2548155,-4845740,-2980907,-4141246,-117226,-134310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.5019989013672,-133319,-107486,-2520810,-4780253,-2937457,-4155309,-117443,-133803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.8479995727539,-128169,-111268,-2537442,-4799464,-2966551,-4153816,-116789,-127401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.0250015258789,-129687,-107594,-2550680,-4801076,-2986918,-4131832,-119033,-133086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.2960014343262,-126533,-111100,-2588274,-4772477,-2926560,-4147961,-114363,-132117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.4910011291504,-127670,-109160,-2578802,-4744769,-2926475,-4172554,-113644,-135126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.6199989318848,-125384,-111150,-2524313,-4840401,-2952091,-4131118,-118094,-133433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.9550018310547,-126709,-109834,-2543351,-4752168,-2932276,-4121711,-115256,-133910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0349998474121,-130515,-110403,-2558189,-4829830,-2947018,-4103218,-117201,-133289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.3919982910156,-128573,-105760,-2547339,-4828200,-2975155,-4125867,-116802,-131527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.6220016479492,-126509,-109623,-2561295,-4754325,-2943117,-4111739,-116775,-133785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.640998840332,-128770,-111542,-2611851,-4786582,-2931763,-4123679,-119459,-134396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.992000579834,-126444,-110994,-2542352,-4824944,-2939306,-4122107,-118122,-135312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.1479988098145,-126925,-108771,-2573555,-4775086,-2931507,-4106973,-114260,-133115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.4000015258789,-125884,-109340,-2551639,-4817436,-2945334,-4102050,-116536,-131604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.6150016784668,-128952,-109140,-2562560,-4842095,-2938409,-4114027,-113519,-134839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.7939987182617,-126120,-107843,-2580379,-4768056,-2922145,-4104383,-118826,-132624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.0839996337891,-130875,-109993,-2613015,-4760928,-2933224,-4117863,-117339,-131941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.1380004882813,-124881,-112355,-2545068,-4788945,-2902236,-4103097,-114900,-131143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.3880004882813,-126871,-112633,-2594102,-4823969,-2927971,-4084612,-118666,-133081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.7970008850098,-124411,-109961,-2569108,-4856688,-2931614,-4086127,-116759,-134023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.7840003967285,-130042,-109043,-2554872,-4821294,-2927778,-4088507,-117278,-131768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.2760009765625,-133519,-109301,-2585192,-4828347,-2927331,-4104763,-113558,-133949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.3330001831055,-124119,-110193,-2605942,-4796246,-2922867,-4104877,-115909,-132706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.673999786377,-127421,-110084,-2567383,-4731880,-2899834,-4088573,-114471,-133830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6860008239746,-126423,-111330,-2540827,-4892061,-2928347,-4070922,-115666,-131433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.9000015258789,-129838,-109909,-2538254,-4790045,-2895762,-4094263,-115645,-133841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.2719993591309,-126067,-108854,-2545187,-4813074,-2898815,-4083524,-117703,-139386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.3170013427734,-128563,-111844,-2564427,-4803017,-2927552,-4054821,-114763,-132993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.6059989929199,-127064,-111792,-2589146,-4750376,-2897522,-4106468,-113033,-134027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.8230018615723,-124391,-111167,-2568324,-4710129,-2871733,-4098376,-116884,-133117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.9269981384277,-124547,-110757,-2518806,-4823970,-2911010,-4045703,-117943,-131992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.4059982299805,-127121,-110477,-2519135,-4729304,-2874097,-4056467,-113918,-132955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.3759994506836,-127091,-108385,-2536179,-4775377,-2888738,-4031425,-117827,-130091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.6710014343262,-128638,-107223,-2532615,-4763093,-2922115,-4063351,-116005,-133085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.8450012207031,-124807,-109425,-2538153,-4748380,-2881240,-4046644,-115176,-133849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.0779991149902,-127794,-109845,-2568088,-4699677,-2871848,-4050155,-116247,-133406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.4889984130859,-125627,-108578,-2497928,-4786352,-2882636,-4025364,-117167,-132890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.4599990844727,-127874,-108771,-2534591,-4673612,-2875881,-4033657,-115731,-132985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.9109992980957,-125717,-110920,-2501433,-4742078,-2892212,-4028472,-115250,-127815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0050010681152,-134016,-110281,-2507779,-4737742,-2891664,-4015962,-118889,-132132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0530014038086,-127690,-109888,-2521978,-4676810,-2873195,-4010567,-115439,-132525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.4129981994629,-125806,-111766,-2531738,-4653468,-2857711,-4002631,-122920,-133017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.6370010375977,-125901,-108550,-2477442,-4650213,-2854905,-4006950,-114442,-131021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.9230003356934,-128221,-109786,-2500574,-4699534,-2858553,-3996162,-116444,-133595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.9739990234375,-127541,-106389,-2487816,-4666200,-2866851,-3988246,-115485,-133887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
