MeltCurveTemperature,Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4
46.3160018920898,-85039,-91065,-131446,-122947,-148569,-127609,-146716,-123714,-133600,-172566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.5610008239746,-86683,-88186,-129518,-122475,-149682,-127627,-148288,-118997,-132616,-169850,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.773998260498,-85043,-89422,-132772,-122728,-149722,-125382,-148508,-121563,-132526,-170628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.9529991149902,-86487,-90404,-130323,-121615,-147152,-127110,-147727,-121681,-130985,-169499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.1419982910156,-87262,-88881,-128852,-123220,-151043,-126647,-145932,-121878,-132760,-171109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.3839988708496,-86656,-91508,-130408,-122412,-149971,-125144,-146584,-120422,-129296,-170570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.601001739502,-86719,-131948,-119258,-147210,-125849,-145918,-121413,-132562,-170152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.7770004272461,-87112,-129824,-121122,-150542,-127080,-145680,-121155,-131970,-167603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.9830017089844,-85284,-92128,-130151,-123713,-147515,-126216,-144878,-121761,-131843,-168028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.2120018005371,-85296,-91522,-126682,-120006,-148432,-124377,-146503,-119351,-129829,-169230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.4370002746582,-86421,-90724,-130752,-120246,-151651,-124181,-145946,-120378,-130806,-168494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.6020011901855,-87915,-127437,-125699,-151276,-125854,-143957,-119454,-133431,-169082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.8250007629395,-85970,-130046,-123205,-148459,-119556,-145577,-119548,-130717,-167624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.0509986877441,-85270,-87252,-127067,-121211,-145851,-127571,-146544,-119359,-131350,-167163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.314998626709,-88958,-132752,-121603,-144821,-123659,-143943,-121003,-132254,-167622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.4970016479492,-90396,-129689,-120259,-146207,-125304,-145825,-119848,-132145,-169199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.6459999084473,-86109,-88001,-130902,-122362,-145150,-119397,-144375,-118507,-132038,-169651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.9519996643066,-88967,-128682,-121018,-147863,-122264,-144021,-119567,-128826,-167039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0979995727539,-89650,-130285,-120384,-145412,-124351,-144836,-117432,-133524,-168115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.3819999694824,-88047,-126816,-124022,-147768,-123659,-145086,-117716,-132190,-168800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.5810012817383,-88629,-130280,-122105,-145541,-125030,-142679,-121132,-131581,-167197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.6959991455078,-89222,-129853,-119065,-148012,-122880,-145071,-117950,-131120,-167803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.0089988708496,-86835,-88892,-128824,-123899,-146290,-124497,-148480,-121066,-130437,-170061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.1529998779297,-89373,-126414,-120209,-147604,-122777,-144184,-120494,-131225,-167758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.4889984130859,-88777,-129017,-123339,-150378,-121428,-145538,-120831,-132492,-169131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.648998260498,-89065,-128465,-119475,-146916,-126051,-145896,-118764,-131652,-168177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.757999420166,-91673,-91167,-131701,-121058,-148231,-123664,-144228,-119340,-131184,-166780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.1269989013672,-86065,-88771,-128818,-119817,-146209,-123693,-143444,-118154,-133908,-166869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
