MeltCurveTemperature,Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4
45.08499908,-538497,-867536,-966912,-1014787,-970872,-1014261,-1297987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.2840004,-535985,-868615,-951756,-1015940,-974627,-1006320,-1301803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.48199844,-537321,-876084,-955138,-1006540,-982469,-1012545,-1323512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.73600006,-540622,-874167,-960650,-1015069,-977048,-1017049,-1298088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.95000076,-543686,-867044,-948166,-1008614,-982022,-1015554,-1306500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.1570015,-542172,-870939,-957226,-1007009,-979368,-1009930,-1305211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.38600159,-533934,-869971,-961079,-1018573,-981169,-1014230,-1294548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.55599976,-537533,-872430,-955844,-1017095,-977395,-1013724,-1316023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.80500031,-539287,-868781,-957794,-1009236,-974025,-1012221,-1321901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.02299881,-535422,-868947,-951869,-1011905,-978709,-1010615,-1300294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.2159996,-541234,-873623,-949442,-1010309,-980339,-1010850,-1305042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.42599869,-542244,-868953,-962560,-1005167,-984696,-1023355,-1300022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.68299866,-528949,-869381,-962231,-1011528,-976725,-1009603,-1305155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.8769989,-538116,-872549,-953157,-1009467,-972869,-1014509,-1302389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.09899902,-535588,-864664,-954690,-1013444,-973255,-1011973,-1311979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.31499863,-534663,-868382,-952390,-1006485,-982596,-1021470,-1306327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.49599838,-539103,-867479,-953197,-1009063,-975481,-1015047,-1306537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.71900177,-542539,-870071,-951246,-1002354,-974674,-1011711,-1307766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
