MeltCurveTemperature, Cartridge1, Cartridge2, Cartridge3, Cartridge4
40.4000015258789,0,0,2117909,0
43.7000007629395,0,0,2098854,0
48.015998840332,0,0,2081830,0
51.5050010681152,0,0,2080110,0
54.9109992980957,0,0,2082702,0
61.7509994506836,0,0,2074554,0
65.2669982910156,0,0,2066275,0
70.2789993286133,0,0,2075773,0
77.056999206543,0,0,2069579,0
