Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml
Run date.time: 5/17/2017 9:35:40 AM
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 Amps
"2017-05-17 09:36:17.821",36.1910692,25,25.76,95,92.639,23.6,0.952,25,-2.709,0,0
"2017-05-17 09:36:18.530",36.9004136,25,25.761,95,92.628,24.2,0.97,25,-2.709,0,0
"2017-05-17 09:36:19.763",38.1332497,25,25.762,95,92.639,24.6,0.988,25,-2.709,0,0
"2017-05-17 09:36:21.096",39.4660509,25,25.764,95,92.646,24.4,0.988,25,-2.709,0,0
"2017-05-17 09:36:22.162",40.5327705,25,25.765,95,92.652,22.9,0.917,25,-2.709,0,0
"2017-05-17 09:36:23.376",41.7463967,25,25.766,95,92.666,23.5,0.952,25,-2.709,0,0
"2017-05-17 09:36:24.719",43.089262,25,25.767,95,92.664,24.3,0.988,25,-2.709,0,0
"2017-05-17 09:36:25.448",43.8184813,25,25.767,95,92.676,23.9,0.97,25,-2.709,0,0
"2017-05-17 09:36:27.131",45.501445,25,25.768,95,92.669,21.8,0.882,25,-2.709,0,0
"2017-05-17 09:36:27.722",46.0928788,25,25.768,95,92.682,22.8,0.917,25,-2.709,0,0
"2017-05-17 09:36:28.452",46.8225563,25,25.769,95,92.684,23.1,0.935,25,-2.709,0,0
"2017-05-17 09:36:29.988",48.3582273,25,25.769,95,92.689,23,0.935,25,-2.709,0,0
"2017-05-17 09:36:31.307",49.6774261,25,25.77,95,92.695,23,0.758,25,-2.709,0,0
"2017-05-17 09:36:32.133",50.5031611,25,25.77,95,92.775,100,3.811,25,-2.709,0,0
"2017-05-17 09:36:33.283",51.6530679,25,25.77,95,94.046,0,0,25,-2.709,0,0
"2017-05-17 09:36:34.492",52.8625215,25,25.77,95,95.295,31.8,1.305,25,-2.709,0,0
"2017-05-17 09:36:35.834",54.2049559,25,25.77,95,95.326,21,0.829,25,-2.709,0,0
"2017-05-17 09:36:36.539",54.9094774,25,25.77,95,95.854,28.7,1.146,25,-2.709,0,0
"2017-05-17 09:36:37.647",56.017685,25,25.77,95,95.927,28,0.97,25,-2.709,0,0
"2017-05-17 09:36:38.842",57.2129838,25,25.77,95,96.101,25.5,1.005,25,-2.709,0,0
"2017-05-17 09:36:39.440",57.8109625,25,25.77,95,96.21,25.4,0.988,25,-2.709,0,0
"2017-05-17 09:36:40.790",59.1609403,25,25.77,95,96.256,26.4,1.023,25,-2.709,0,0
"2017-05-17 09:36:41.385",59.7551172,25,25.77,95,96.339,22.5,0.882,25,-2.709,0,0
"2017-05-17 09:36:42.598",60.9689071,25,25.77,95,96.361,0,0,25,-2.709,0,0
"2017-05-17 09:36:43.344",61.7148911,25,25.769,95,95.638,29.9,1.199,25,-2.709,0,0
"2017-05-17 09:36:44.557",62.9278638,25,25.769,95,94.887,25.7,1.023,25,-2.709,0,0
"2017-05-17 09:36:45.900",64.2702043,25,25.769,95,94.217,20.2,0.811,25,-2.709,0,0
"2017-05-17 09:36:46.604",64.9745338,25,25.767,95,93.691,23.9,0.952,25,-2.709,0,0
"2017-05-17 09:36:47.853",66.2232452,25,25.767,95,93.519,20.1,0.794,25,-2.709,0,0
"2017-05-17 09:36:48.564",66.9346191,25,25.766,95,93.302,22.2,0.882,25,-2.709,0,0
"2017-05-17 09:36:50.246",68.6169346,25,25.764,95,93.147,22.7,0.917,25,-2.709,0,0
"2017-05-17 09:36:51.656",70.0266938,25,25.762,95,93.025,20.4,0.829,25,-2.709,0,0
"2017-05-17 09:36:52.967",71.3379582,25,25.761,95,92.917,22,0.882,25,-2.709,0,0
"2017-05-17 09:36:54.612",72.9823106,25,25.76,95,92.857,20.4,0.917,25,-2.709,0,0
"2017-05-17 09:36:55.806",74.1763865,25,25.759,95,92.813,21.7,0.899,25,-2.709,0,0
"2017-05-17 09:36:56.402",74.7727935,25,25.759,60,92.807,0,0,25,-2.709,0,0
"2017-05-17 09:36:57.548",75.9182573,25,25.759,60,92.787,0,0,25,-2.709,0,0
"2017-05-17 09:36:58.213",76.5834786,25,25.759,60,91.688,0,0,25,-2.709,0,0
"2017-05-17 09:36:58.804",77.1747877,25,25.759,60,90.741,0,0,25,-2.709,0,0
"2017-05-17 09:36:59.711",78.0819385,25,25.759,60,89.664,0,0,25,-2.709,0,0
"2017-05-17 09:37:00.308",78.6781083,25,25.759,60,87.94,0,0,25,-2.709,0,0
"2017-05-17 09:37:01.116",79.4863869,25,25.759,60,86.767,0,0,25,-2.709,0,0
"2017-05-17 09:37:01.967",80.3373133,25,25.759,60,85.22,0,0,25,-2.709,0,0
"2017-05-17 09:37:02.560",80.9300287,25,25.759,60,83.705,0,0,25,-2.709,0,0
"2017-05-17 09:37:03.469",81.8399114,25,25.759,60,82.409,0,0,25,-2.709,0,0
"2017-05-17 09:37:04.301",82.671461,25,25.759,60,80.983,0,0,25,-2.709,0,0
"2017-05-17 09:37:05.572",83.9422581,25,25.759,60,79.438,0,0,25,-2.709,0,0
"2017-05-17 09:37:06.481",84.851845,25,25.759,60,77.304,0,0,25,-2.709,0,0
"2017-05-17 09:37:07.310",85.6800476,25,25.759,60,76.062,0,0,25,-2.709,0,0
"2017-05-17 09:37:08.721",87.0915574,25,25.759,60,74.696,0,0,25,-2.709,0,0
"2017-05-17 09:37:09.323",87.6933071,25,25.759,60,72.685,0,0,25,-2.709,0,0
"2017-05-17 09:37:10.345",88.7154884,25,25.759,60,71.864,0,0,25,-2.709,0,0
"2017-05-17 09:37:11.428",89.798149,25,25.759,60,70.538,0,0,25,-2.709,0,0
"2017-05-17 09:37:12.170",90.5404829,25,25.759,60,69.136,0,0,25,-2.709,0,0
"2017-05-17 09:37:12.774",91.1447418,25,25.759,60,68.275,0,0,25,-2.709,0,0
"2017-05-17 09:37:13.371",91.7416542,25,25.759,60,67.557,0,0,25,-2.709,0,0
"2017-05-17 09:37:14.267",92.637968,25,25.759,60,66.858,0,0,25,-2.709,0,0
"2017-05-17 09:37:15.159",93.5297896,25,25.759,60,65.838,0,0,25,-2.709,0,0
"2017-05-17 09:37:16.134",94.5045202,25,25.758,60,64.853,0,0,25,-2.709,0,0
"2017-05-17 09:37:16.985",95.3553723,25,25.756,60,63.807,0,0,25,-2.709,0,0
"2017-05-17 09:37:17.588",95.9587643,25,25.753,60,62.992,0,0,25,-2.709,0,0
"2017-05-17 09:37:18.485",96.8552435,25,25.752,60,62.308,6.3,0.264,25,-2.709,0,0
"2017-05-17 09:37:19.314",97.6847693,25,25.75,60,61.614,4.7,0.194,25,-2.709,0,0
"2017-05-17 09:37:20.140",98.5106322,25,25.748,60,61.063,4.9,0.211,25,-2.709,0,0
"2017-05-17 09:37:20.739",99.1093366,25,25.748,60,60.684,6.5,0.282,25,-2.709,0,0
"2017-05-17 09:37:21.338",99.7084595,25,25.75,60,60.435,7.7,0.335,25,-2.709,0,0
"2017-05-17 09:37:22.364",100.7340665,25,25.75,60,60.216,7.4,0.317,25,-2.709,0,0
"2017-05-17 09:37:23.581",101.9512345,25,25.748,60,59.955,7.2,0.317,25,-2.709,0,0
"2017-05-17 09:37:24.494",102.8644595,25,25.748,60,59.704,8.3,0.37,25,-2.709,0,0
"2017-05-17 09:37:25.322",103.6922556,25,25.748,60,59.587,7.7,0.335,25,-2.709,0,0
"2017-05-17 09:37:26.291",104.6617128,25,25.747,60,59.497,7.3,0.317,25,-2.709,0,0
"2017-05-17 09:37:27.314",105.6849793,25,25.747,60,59.414,8.8,0.388,25,-2.709,0,0
"2017-05-17 09:37:28.214",106.5845965,25,25.747,60,59.339,8.7,0.388,25,-2.709,0,0
"2017-05-17 09:37:28.807",107.177143,25,25.747,60,59.298,8.4,0.37,25,-2.709,0,0
"2017-05-17 09:37:29.407",107.777511,25,25.747,60,59.278,8.3,0.37,25,-2.709,0,0
"2017-05-17 09:37:30.238",108.6080583,25,25.747,60,59.258,8.6,0.388,25,-2.709,0,0
"2017-05-17 09:37:31.148",109.5188927,25,25.747,60,59.236,7.2,0.317,25,-2.709,0,0
"2017-05-17 09:37:32.044",110.4139902,25,25.747,60,59.226,7.9,0.352,25,-2.709,0,0
"2017-05-17 09:37:32.895",111.265733,25,25.747,60,59.197,8.6,0.388,25,-2.709,0,0
"2017-05-17 09:37:33.502",111.8728759,25,25.747,60,59.196,7.7,0.335,25,-2.709,0,0
"2017-05-17 09:37:34.337",112.7076776,25,25.747,60,59.197,9.2,0.405,25,-2.709,0,0
"2017-05-17 09:37:35.356",113.7260144,25,25.747,60,59.171,9.8,0.441,25,-2.709,0,0
"2017-05-17 09:37:36.491",114.8615943,25,25.747,60,59.171,8,0.352,25,-2.709,0,0
"2017-05-17 09:37:37.702",116.0721834,25,25.747,60,59.164,8.6,0.37,25,-2.709,0,0
"2017-05-17 09:37:38.296",116.666311,25,25.747,60,59.153,9.2,0.405,25,-2.709,0,0
"2017-05-17 09:37:39.504",117.8747885,25,25.747,60,59.153,7.9,0.37,25,-2.709,0,0
"2017-05-17 09:37:40.464",118.8341563,25,25.747,60,59.159,8.9,0.405,25,-2.709,0,0
"2017-05-17 09:37:41.550",119.9201165,25,25.747,60,59.151,8.8,0.388,25,-2.709,0,0
"2017-05-17 09:37:42.343",120.7136784,25,25.747,95,59.159,100,4.393,25,-2.709,0,0
"2017-05-17 09:37:43.554",121.9240903,25,25.747,95,59.582,100,4.164,25,-2.709,0,0
"2017-05-17 09:37:44.767",123.1374093,25,25.747,95,65.06,100,3.952,25,-2.709,0,0
"2017-05-17 09:37:45.364",123.7343701,25,25.747,95,72.762,100,3.811,25,-2.709,0,0
"2017-05-17 09:37:46.337",124.7071697,25,25.747,95,77.378,100,3.74,25,-2.709,0,0
"2017-05-17 09:37:47.291",125.6619053,25,25.747,95,85.207,100,3.617,25,-2.709,0,0
"2017-05-17 09:37:48.186",126.5565243,25,25.747,95,92.094,100,3.546,25,-2.709,0,0
"2017-05-17 09:37:48.777",127.1478408,25,25.747,95,98.4,0,0,25,-2.709,0,0
"2017-05-17 09:37:49.379",127.7497071,25,25.747,95,101.088,0,0,25,-2.709,0,0
"2017-05-17 09:37:50.310",128.6805875,25,25.747,95,102.358,0,0,25,-2.709,0,0
"2017-05-17 09:37:51.526",129.8964981,25,25.747,95,102.497,0,0,25,-2.709,0,0
"2017-05-17 09:37:52.799",131.1689892,25,25.747,95,100.504,0,0,25,-2.709,0,0
"2017-05-17 09:37:53.779",132.1491803,25,25.747,95,99.139,2.7,0.194,25,-2.709,0,0
"2017-05-17 09:37:54.513",132.8838876,25,25.747,95,97.248,24.4,0.97,25,-2.709,0,0
"2017-05-17 09:37:55.723",134.0937748,25,25.747,95,96.186,14.6,0.582,25,-2.709,0,0
"2017-05-17 09:37:56.777",135.1475085,25,25.747,95,95.324,19.6,0.935,25,-2.709,0,0
"2017-05-17 09:37:57.820",136.1900657,25,25.747,95,94.616,22.4,0.794,25,-2.709,0,0
"2017-05-17 09:37:58.876",137.2464558,25,25.747,95,94.141,18.5,0.741,25,-2.709,0,0
"2017-05-17 09:37:59.915",138.2853092,25,25.747,95,93.779,24.4,0.917,25,-2.709,0,0
"2017-05-17 09:38:00.644",139.0142015,25,25.747,95,93.523,24,0.864,25,-2.709,0,0
"2017-05-17 09:38:01.388",139.7588382,25,25.747,95,93.358,21.4,0.846,25,-2.709,0,0
"2017-05-17 09:38:02.787",141.1575553,25,25.746,95,93.248,22,0.864,25,-2.709,0,0
"2017-05-17 09:38:03.829",142.1991504,25,25.745,95,93.098,21.9,0.935,25,-2.709,0,0
"2017-05-17 09:38:04.532",142.9024173,25,25.744,95,92.998,21.1,0.829,25,-2.709,0,0
"2017-05-17 09:38:05.485",143.8554786,25,25.744,95,92.952,22.7,0.864,25,-2.709,0,0
"2017-05-17 09:38:07.283",145.6538634,25,25.743,95,92.909,21.9,0.864,25,-2.709,0,0
"2017-05-17 09:38:08.521",146.8910683,25,25.742,95,92.865,20.5,0.811,25,-2.709,0,0
"2017-05-17 09:38:09.543",147.9138634,25,25.739,60,92.841,0,0,25,-2.709,0,0
"2017-05-17 09:38:10.886",149.2563237,25,25.738,60,92.57,0,0,25,-2.709,0,0
"2017-05-17 09:38:11.485",149.8551533,25,25.738,60,90.757,0,0,25,-2.709,0,0
"2017-05-17 09:38:12.695",151.0657506,25,25.737,60,89.713,0,0,25,-2.709,0,0
"2017-05-17 09:38:13.294",151.6643459,25,25.738,60,87.484,0,0,25,-2.709,0,0
"2017-05-17 09:38:13.895",152.2654002,25,25.738,60,86.344,0,0,25,-2.709,0,0
"2017-05-17 09:38:14.491",152.8611988,25,25.738,60,85.228,0,0,25,-2.709,0,0
"2017-05-17 09:38:15.449",153.8196903,25,25.738,60,84.126,0,0,25,-2.709,0,0
"2017-05-17 09:38:16.281",154.6510175,25,25.739,60,82.503,0,0,25,-2.709,0,0
"2017-05-17 09:38:17.169",155.5397637,25,25.739,60,80.938,0,0,25,-2.709,0,0
"2017-05-17 09:38:17.762",156.1320714,25,25.74,60,79.431,0,0,25,-2.709,0,0
"2017-05-17 09:38:18.364",156.734,25,25.741,60,78.61,0,0,25,-2.709,0,0
"2017-05-17 09:38:19.299",157.6699262,25,25.743,60,77.519,0,0,25,-2.709,0,0
"2017-05-17 09:38:19.898",158.2681264,25,25.744,60,76.155,0,0,25,-2.709,0,0
"2017-05-17 09:38:20.494",158.8646002,25,25.745,60,75.27,0,0,25,-2.709,0,0
"2017-05-17 09:38:21.452",159.8227869,25,25.745,60,74.402,0,0,25,-2.709,0,0
"2017-05-17 09:38:22.277",160.6479479,25,25.746,60,73.138,0,0,25,-2.709,0,0
"2017-05-17 09:38:23.485",161.8550232,25,25.746,60,71.944,0,0,25,-2.709,0,0
"2017-05-17 09:38:24.515",162.8852304,25,25.747,60,70.398,0,0,25,-2.709,0,0
"2017-05-17 09:38:25.601",163.9718675,25,25.747,60,69.169,0,0,25,-2.709,0,0
"2017-05-17 09:38:26.802",165.1728977,25,25.747,60,67.761,0,0,25,-2.709,0,0
"2017-05-17 09:38:27.402",165.7720168,25,25.747,60,66.532,0,0,25,-2.709,0,0
"2017-05-17 09:38:28.357",166.7274819,25,25.747,60,65.883,0,0,25,-2.709,0,0
"2017-05-17 09:38:29.516",167.8863836,25,25.747,60,64.929,0,0,25,-2.709,0,0
"2017-05-17 09:38:30.474",168.844615,25,25.747,60,63.719,0,0,25,-2.709,0,0
"2017-05-17 09:38:31.613",169.9830638,25,25.747,60,62.837,0,0,25,-2.709,0,0
"2017-05-17 09:38:32.809",171.1791213,25,25.747,60,61.679,7.3,0.317,25,-2.709,0,0
"2017-05-17 09:38:33.404",171.7749719,25,25.747,60,61,4.6,0.194,25,-2.709,0,0
"2017-05-17 09:38:34.362",172.7329838,25,25.747,60,60.721,5.9,0.247,25,-2.709,0,0
"2017-05-17 09:38:35.194",173.5640767,25,25.747,60,60.367,7.1,0.317,25,-2.709,0,0
"2017-05-17 09:38:36.243",174.6137494,25,25.747,60,60.092,7.4,0.317,25,-2.709,0,0
"2017-05-17 09:38:37.284",175.6545387,25,25.747,60,59.873,7.4,0.282,25,-2.709,0,0
"2017-05-17 09:38:37.882",176.2525662,25,25.747,60,59.685,7.1,0.317,25,-2.709,0,0
"2017-05-17 09:38:38.479",176.849799,25,25.747,60,59.603,6.7,0.282,25,-2.709,0,0
"2017-05-17 09:38:39.310",177.6805625,25,25.747,60,59.553,6.8,0.299,25,-2.709,0,0
"2017-05-17 09:38:40.291",178.661902,25,25.747,60,59.471,8.1,0.37,25,-2.709,0,0
"2017-05-17 09:38:41.505",179.8756365,25,25.747,60,59.394,7.8,0.335,25,-2.709,0,0
"2017-05-17 09:38:42.715",181.085182,25,25.747,60,59.343,7.9,0.352,25,-2.709,0,0
"2017-05-17 09:38:43.315",181.6857416,25,25.75,60,59.294,7.8,0.335,25,-2.709,0,0
"2017-05-17 09:38:43.921",182.2913994,25,25.756,60,59.278,7.3,0.317,25,-2.709,0,0
"2017-05-17 09:38:44.520",182.89075,25,25.758,60,59.262,8.1,0.352,25,-2.709,0,0
"2017-05-17 09:38:45.484",183.8543881,25,25.759,60,59.235,8.5,0.388,25,-2.709,0,0
"2017-05-17 09:38:46.324",184.6945539,25,25.759,60,59.217,6.9,0.299,25,-2.709,0,0
"2017-05-17 09:38:46.920",185.2906987,25,25.759,60,59.234,8,0.352,25,-2.709,0,0
"2017-05-17 09:38:47.832",186.2028156,25,25.759,60,59.221,8.9,0.388,25,-2.709,0,0
"2017-05-17 09:38:48.427",186.797605,25,25.759,60,59.199,7.9,0.352,25,-2.709,0,0
"2017-05-17 09:38:49.379",187.749749,25,25.76,60,59.203,7.6,0.335,25,-2.709,0,0
"2017-05-17 09:38:50.531",188.9012521,25,25.764,60,59.204,8.9,0.405,25,-2.709,0,0
"2017-05-17 09:38:51.553",189.9236328,25,25.768,60,59.188,7.9,0.352,25,-2.709,0,0
"2017-05-17 09:38:52.634",191.0048714,25,25.769,60,59.188,8.3,0.37,25,-2.709,0,0
"2017-05-17 09:38:53.530",191.9002802,25,25.77,60,59.188,7.8,0.335,25,-2.709,0,0
"2017-05-17 09:38:54.419",192.7897104,25,25.77,40,59.187,0,0,25,-2.709,0,0
"2017-05-17 09:38:55.308",193.6782622,25,25.77,40,59.305,0,0,25,-2.709,0,0
"2017-05-17 09:38:55.899",194.2698954,25,25.77,40,59.133,0,0,25,-2.709,0,0
"2017-05-17 09:38:56.501",194.8716616,25,25.77,40,58.903,0,0,25,-2.709,0,0
"2017-05-17 09:38:57.333",195.7030999,25,25.77,40,58.548,0,0,25,-2.709,0,0
"2017-05-17 09:38:58.268",196.6389063,25,25.77,40,57.911,0,0,25,-2.709,0,0
"2017-05-17 09:38:59.223",197.5937461,25,25.77,40,57.24,0,0,25,-2.709,0,0
"2017-05-17 09:39:00.272",198.6429637,25,25.77,40,56.485,0,0,25,-2.709,0,0
"2017-05-17 09:39:01.317",199.687205,25,25.77,40,55.746,0,0,25,-2.709,0,0
"2017-05-17 09:39:02.210",200.5806347,25,25.77,40,54.962,0,0,25,-2.709,0,0
"2017-05-17 09:39:02.803",201.1732648,25,25.77,40,54.346,0,0,25,-2.709,0,0
"2017-05-17 09:39:03.404",201.7740952,25,25.77,40,54.007,0,0,25,-2.709,0,0
"2017-05-17 09:39:04.340",202.7105892,25,25.77,40,53.62,0,0,25,-2.709,0,0
"2017-05-17 09:39:05.102",203.4723762,25,25.77,40,52.991,0,0,25,-2.709,0,0
"2017-05-17 09:39:05.700",204.0703803,25,25.77,40,52.565,0,0,25,-2.709,0,0
"2017-05-17 09:39:06.896",205.2669851,25,25.77,40,52.153,0,0,25,-2.709,0,0
"2017-05-17 09:39:07.494",205.8642175,25,25.77,40,51.527,0,0,25,-2.709,0,0
"2017-05-17 09:39:08.458",206.8282692,25,25.77,40,51.197,0,0,25,-2.709,0,0
"2017-05-17 09:39:09.293",207.6637087,25,25.769,40,50.661,0,0,25,-2.709,0,0
"2017-05-17 09:39:09.891",208.2618806,25,25.767,40,50.245,0,0,25,-2.709,0,0
"2017-05-17 09:39:10.492",208.8627479,25,25.764,40,49.939,0,0,25,-2.709,0,0
"2017-05-17 09:39:11.521",209.8913194,25,25.762,40,49.642,0,0,25,-2.709,0,0
"2017-05-17 09:39:12.454",210.8246191,25,25.759,40,49.114,0,0,25,-2.709,0,0
"2017-05-17 09:39:13.410",211.7809727,25,25.759,40,48.692,0,0,25,-2.709,0,0
"2017-05-17 09:39:14.556",212.9267877,25,25.759,40,48.291,0,0,25,-2.709,0,0
"2017-05-17 09:39:15.383",213.7533543,25,25.759,40,47.78,0,0,25,-2.709,0,0
"2017-05-17 09:39:16.473",214.8436091,25,25.759,40,47.448,0,0,25,-2.709,0,0
"2017-05-17 09:39:17.305",215.6750281,25,25.759,40,47.003,0,0,25,-2.709,0,0
"2017-05-17 09:39:18.282",216.6528792,25,25.759,40,46.692,0,0,25,-2.709,0,0
"2017-05-17 09:39:19.243",217.6133071,25,25.759,40,46.317,0,0,25,-2.709,0,0
"2017-05-17 09:39:20.249",218.6192726,25,25.759,40,45.957,0,0,25,-2.709,0,0
"2017-05-17 09:39:21.284",219.6546269,25,25.759,40,45.607,0,0,25,-2.709,0,0
"2017-05-17 09:39:22.069",220.4398523,25,25.759,40,45.274,0,0,25,-2.709,0,0
"2017-05-17 09:39:22.663",221.0337247,25,25.758,40,45.009,0,0,25,-2.709,0,0
"2017-05-17 09:39:23.712",222.0822782,25,25.757,40,44.785,0,0,25,-2.709,0,0
"2017-05-17 09:39:24.911",223.2812324,25,25.754,40,44.475,0,0,25,-2.709,0,0
"2017-05-17 09:39:25.507",223.8772099,25,25.751,40,44.148,0,0,25,-2.709,0,0
"2017-05-17 09:39:26.400",224.7707541,25,25.75,40,43.973,0,0,25,-2.709,0,0
"2017-05-17 09:39:27.296",225.6663126,25,25.749,40,43.714,0,0,25,-2.709,0,0
"2017-05-17 09:39:28.345",226.7155044,25,25.749,40,43.465,0,0,25,-2.709,0,0
"2017-05-17 09:39:29.560",227.9301366,25,25.748,40,43.174,0,0,25,-2.709,0,0
"2017-05-17 09:39:30.780",229.1507094,25,25.747,40,42.859,0,0,25,-2.709,0,0
"2017-05-17 09:39:31.371",229.7412755,25,25.747,40,42.563,0,0,25,-2.709,0,0
"2017-05-17 09:39:32.132",230.5020973,25,25.747,40,42.419,0,0,25,-2.709,0,0
"2017-05-17 09:39:32.723",231.0930683,25,25.747,40,42.254,0,0,25,-2.709,0,0
"2017-05-17 09:39:33.782",232.1524,25,25.747,40,42.094,0,0,25,-2.709,0,0
"2017-05-17 09:39:34.374",232.7442614,25,25.747,40,41.864,0,0,25,-2.709,0,0
"2017-05-17 09:39:35.273",233.6432821,25,25.747,40,41.732,0,0,25,-2.709,0,0
"2017-05-17 09:39:35.865",234.2355307,25,25.747,40,41.539,0,0,25,-2.709,0,0
"2017-05-17 09:39:36.787",235.1573703,25,25.747,40,41.411,0,0,25,-2.709,0,0
"2017-05-17 09:39:37.378",235.7487844,25,25.747,40,41.228,0,0,25,-2.709,0,0
"2017-05-17 09:39:38.272",236.6425342,25,25.747,40,41.107,0,0,25,-2.709,0,0
"2017-05-17 09:39:39.311",237.6813596,25,25.747,40,40.929,0,0,25,-2.709,0,0
"2017-05-17 09:39:40.361",238.7313674,25,25.747,40,40.737,0,0,25,-2.709,0,0
"2017-05-17 09:39:41.384",239.7540058,25,25.747,40,40.536,0,0,25,-2.709,0,0
"2017-05-17 09:39:42.190",240.5606626,25,25.747,40,40.356,1.6,0.035,25,-2.709,0,0
"2017-05-17 09:39:43.383",241.7539126,25,25.746,40,40.242,0.9,0.017,25,-2.709,0,0
"2017-05-17 09:39:44.323",242.6933502,25,25.746,40,40.14,0,0,25,-2.709,0,0
"2017-05-17 09:39:45.238",243.6082921,25,25.745,40,40.161,0,0,25,-2.709,0,0
"2017-05-17 09:39:46.128",244.4989744,25,25.743,40,40.212,0,0,25,-2.709,0,0
"2017-05-17 09:39:46.980",245.3502548,25,25.742,40,40.264,0,0,25,-2.709,0,0
"2017-05-17 09:39:47.895",246.2655426,25,25.744,40,40.366,0,0,25,-2.709,0,0
"2017-05-17 09:39:48.487",246.8574175,25,25.745,40,40.497,0,0,25,-2.709,0,0
"2017-05-17 09:39:49.636",248.0068177,25,25.745,40,40.591,0,0,25,-2.709,0,0
"2017-05-17 09:39:51.470",249.8400571,25,25.746,40,40.809,0,0,25,-2.709,0,0
"2017-05-17 09:39:52.999",251.3691254,25,25.745,40,41.255,0,0,25,-2.709,0,0
"2017-05-17 09:39:53.597",251.9673883,25,25.743,40,41.663,0,0,25,-2.709,0,0
"2017-05-17 09:39:54.939",253.3092521,25,25.742,40,41.825,0,0,25,-2.709,0,0
"2017-05-17 09:39:55.858",254.2288821,25,25.737,40,42.138,0,0,25,-2.709,0,0
