Protocol file: C:\HelixGen\Protocols\Protocol_pcr - HLG.xml,,,,,,,,,,,,,,,
Run date.time: 6/2/2017 11:51:59 AM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
52:38.1,38.4235645,25,11.439,50,53.661,6.8,0.317,50,53.635,7.5,0.335,-2.688,-2.688,-2.688,49.854
52:38.9,39.1901425,25,11.439,50,53.67,6.7,0.299,50,53.638,7.2,0.317,-2.688,-2.688,-2.688,49.855
52:39.4,39.7008678,25,11.438,50,53.679,6.3,0.282,50,53.644,6.9,0.299,-2.688,-2.688,-2.688,49.856
52:40.0,40.2775708,25,11.437,50,53.673,7.5,0.317,50,53.639,7.7,0.335,-2.688,-2.688,-2.688,49.857
52:40.7,40.948195,25,11.428,50,53.662,7.1,0.317,50,53.633,7.5,0.335,-2.688,-2.688,-2.688,49.86
52:41.2,41.4276153,25,11.442,50,53.661,6.7,0.299,50,53.629,6.8,0.299,-2.688,-2.688,-2.688,49.862
52:41.9,42.1945905,25,11.436,50,53.665,6,0.264,50,53.629,7.1,0.299,-2.688,-2.688,-2.688,49.864
52:42.4,42.6895144,25,11.437,50,53.667,6.8,0.299,50,53.63,7.6,0.335,-2.688,-2.688,-2.688,49.866
52:43.0,43.2646937,25,11.44,50,53.663,6.6,0.299,50,53.628,7.9,0.352,-2.688,-2.688,-2.688,49.868
52:43.7,43.9355505,25,11.432,50,53.657,6.7,0.299,50,53.624,7.4,0.317,-2.688,-2.688,-2.688,49.873
52:44.1,44.4145454,25,11.427,50,53.658,6.8,0.299,50,53.623,7.4,0.335,-2.688,-2.688,-2.688,49.875
52:44.9,45.181827,25,11.434,50,53.664,7.2,0.335,50,53.626,7.2,0.317,-2.688,-2.688,-2.688,49.878
52:45.4,45.6931041,25,11.439,50,53.665,6.7,0.299,50,53.627,7.6,0.335,-2.688,-2.688,-2.688,49.881
52:46.0,46.2686162,25,11.434,50,53.662,7,0.317,50,53.627,7.3,0.317,-2.688,-2.688,-2.688,49.885
52:46.7,46.9388317,25,11.426,50,53.664,5.9,0.264,50,53.627,7.8,0.352,-2.688,-2.688,-2.688,49.893
52:47.1,47.4182299,25,11.427,50,53.668,6.5,0.299,50,53.629,6.9,0.317,-2.688,-2.688,-2.688,49.897
52:47.9,48.1856498,25,11.427,50,53.669,6,0.282,50,53.63,7.3,0.335,-2.688,-2.688,-2.688,49.9
52:48.4,48.696259,25,11.431,50,53.669,6.5,0.299,50,53.632,7.7,0.352,-2.688,-2.688,-2.688,49.905
52:49.0,49.2722121,25,11.426,50,53.669,7,0.317,50,53.632,7.1,0.317,-2.688,-2.688,-2.688,49.909
52:49.7,49.9423821,25,11.425,50,53.671,6.1,0.282,50,53.631,7.3,0.335,-2.688,-2.688,-2.688,49.918
52:50.1,50.4219805,25,11.424,50,53.671,6.2,0.282,50,53.632,7,0.317,-2.688,-2.688,-2.688,49.923
52:50.9,51.189322,25,11.423,50,53.67,6.4,0.299,50,53.633,7.5,0.335,-2.688,-2.688,-2.688,49.927
52:51.4,51.7002959,25,11.428,50,53.672,7.2,0.335,50,53.633,6.9,0.299,-2.688,-2.688,-2.688,49.931
52:52.0,52.2755036,25,11.426,50,53.67,6.1,0.282,50,53.631,7.1,0.317,-2.688,-2.688,-2.688,49.936
52:52.7,52.9465687,25,11.422,50,53.671,6,0.282,50,53.631,7.4,0.335,-2.688,-2.688,-2.688,49.944
52:53.2,53.425569,25,11.42,50,53.671,6.3,0.299,50,53.632,7.1,0.317,-2.688,-2.688,-2.688,49.949
52:53.9,54.1927599,25,11.42,50,53.67,6.3,0.282,50,53.633,7.4,0.335,-2.688,-2.688,-2.688,49.953
52:54.4,54.7035213,25,11.424,50,53.669,6.5,0.299,50,53.631,7.4,0.335,-2.688,-2.688,-2.688,49.958
52:55.0,55.2789062,25,11.43,50,53.667,7.2,0.335,50,53.631,7.3,0.335,-2.688,-2.688,-2.688,49.963
52:55.8,56.0769488,25,11.426,94,53.668,300,4.622,50,53.632,6.2,0.264,-2.688,-2.688,-2.688,49.982
52:56.9,57.131878,25,11.423,94,54.228,300,4.234,94,53.658,300,4.693,-2.688,-2.688,-2.688,49.998
52:57.6,57.8835247,25,11.427,94,58.357,300,4.022,94,54.933,300,4.217,-2.688,-2.688,-2.688,50.021
52:58.5,58.7301802,25,11.436,94,61.679,300,3.952,94,56.973,300,4.093,-2.688,-2.688,-2.688,50.149
52:58.9,59.2092345,25,11.437,94,66.788,300,3.864,94,62.372,300,3.97,-2.688,-2.688,-2.688,50.288
52:59.5,59.8004881,25,11.431,94,70.201,300,3.811,94,65.949,300,3.899,-2.688,-2.688,-2.688,50.495
53:00.2,60.4710212,25,11.428,94,74.464,300,3.74,94,69.783,300,3.828,-2.688,-2.688,-2.688,51.17
53:00.7,60.9499012,25,11.427,94,79.443,300,3.687,94,75.267,300,3.758,-2.688,-2.688,-2.688,51.673
53:01.5,61.7965308,25,11.421,94,82.941,300,3.634,94,79.199,300,3.705,-2.688,-2.688,-2.688,52.299
53:02.0,62.27632,25,11.421,94,88.453,300,3.564,94,85.297,300,3.617,-2.688,-2.688,-2.688,53.057
53:02.8,63.0434116,25,11.421,94,91.812,300,3.528,94,88.99,300,3.564,-2.688,-2.688,-2.688,54.967
53:03.3,63.6021902,25,11.42,94,96.304,300,3.458,94,94.642,300,3.511,-2.688,-2.688,-2.688,56.077
53:03.8,64.0811773,25,11.429,94,100.024,300,3.423,94,97.976,300,3.458,-2.688,-2.688,-2.688,57.26
53:04.7,64.9283521,25,11.426,94,103.017,300,3.387,94,101.176,300,3.423,-2.688,-2.688,-2.688,59.835
53:05.1,65.4078898,25,11.432,94,107.596,300,3.334,94,106.602,300,3.37,-2.688,-2.688,-2.688,59.835
53:05.9,66.1906582,25,11.423,94,110.335,300,3.299,94,108.916,300,3.334,-2.688,-2.688,-2.688,62.663
53:06.4,66.7177617,25,11.422,94,114.5,300,3.264,94,113.787,300,3.281,-2.688,-2.688,-2.688,64.143
53:07.0,67.29293,25,11.426,94,117.03,300,3.228,94,115.871,300,3.246,-2.688,-2.688,-2.688,65.657
53:07.7,67.963891,25,11.43,94,119.89,17.2,0.564,94,118.842,300,3.246,-2.688,-2.688,-2.688,68.752
53:11.7,71.9735914,25,11.431,94,123.774,13.1,0,94,123.619,168.3,0,-2.688,-2.688,-2.688,79.833
53:12.5,72.8202637,25,11.429,94,117.982,300,3.44,94,118.22,300,3.476,-2.688,-2.688,-2.688,80.766
53:13.4,73.6512018,25,11.43,94,116.9,300,3.352,94,116.997,300,3.37,-2.688,-2.688,-2.688,82.28
53:13.9,74.1308724,25,11.426,94,118.009,300,3.281,94,118.108,300,3.299,-2.688,-2.688,-2.688,82.975
53:15.8,76.0312554,25,11.426,94,119.42,101,3.158,94,119.443,105.6,0,-2.688,-2.688,-2.688,86.211
53:18.7,78.939251,25,11.433,94,121.861,-100,0,94,119.743,300,1.305,-2.688,-2.688,-2.688,90.961
53:19.5,79.7865333,25,11.422,94,117.612,-100,4.728,94,117.437,-100,4.799,-2.688,-2.688,-2.688,91.452
53:20.0,80.2654433,25,11.431,94,113.781,-100,4.622,94,114.536,-100,4.711,-2.688,-2.688,-2.688,91.825
53:20.6,80.8406858,25,11.425,94,111.255,-100,4.605,94,112.155,-100,4.675,-2.688,-2.688,-2.688,92.118
53:21.4,81.670739,25,11.428,94,108.47,79.6,3.034,94,108.93,73.8,2.876,-2.688,-2.688,-2.688,92.336
53:21.9,82.150801,25,11.427,94,105.081,72.3,2.611,94,105.517,93.7,3.423,-2.688,-2.688,-2.688,92.361
53:22.7,82.9973563,25,11.434,94,104.834,-9.4,0.494,94,104.947,5.8,0.247,-2.688,-2.688,-2.688,92.14
53:23.2,83.4766159,25,11.428,94,105.649,-45.9,2.293,94,105.386,-30.6,1.588,-2.688,-2.688,-2.688,92.016
53:24.0,84.2434257,25,11.429,94,105.469,16.8,0.67,94,105.216,22.9,0.899,-2.688,-2.688,-2.688,91.907
53:24.4,84.7228284,25,11.425,94,104.471,72.1,2.911,94,104.331,65.2,2.452,-2.688,-2.688,-2.688,91.815
53:24.9,85.2026602,25,11.432,94,104.05,43.3,1.623,94,104.132,40.3,1.305,-2.688,-2.688,-2.688,91.738
53:25.8,86.1134013,25,11.426,94,104.315,-15,1.746,94,104.462,-9.3,0.476,-2.688,-2.688,-2.688,91.625
53:26.8,87.0553768,25,11.425,94,105.061,-8.5,0.423,94,104.7,33.5,1.323,-2.688,-2.688,-2.688,91.595
53:27.5,87.7255808,25,11.433,94,104.216,71.1,2.664,94,104.105,42.8,1.623,-2.688,-2.688,-2.688,91.599
53:28.0,88.3012315,25,11.424,94,104.045,26.2,1.005,94,104.144,23,0.564,-2.688,-2.688,-2.688,91.599
53:28.7,88.9723997,25,11.431,94,104.583,-27.2,1.446,94,104.477,1.5,0.035,-2.688,-2.688,-2.688,91.602
53:29.2,89.4518914,25,11.432,94,104.913,9.4,0.37,94,104.555,31,1.217,-2.688,-2.688,-2.688,91.613
53:30.0,90.2348435,25,11.426,94,104.646,49.4,1.958,94,104.309,47.1,1.817,-2.688,-2.688,-2.688,91.63
53:30.5,90.7302864,25,11.427,94,104.027,47.7,1.693,94,104.142,26.3,1.005,-2.688,-2.688,-2.688,91.647
53:31.0,91.3050124,25,11.425,94,104.21,1.1,0.017,94,104.317,6.3,0.405,-2.688,-2.688,-2.688,91.658
53:31.7,91.9762273,25,11.418,94,104.779,-25.5,1.34,94,104.553,12,0.458,-2.688,-2.688,-2.688,91.693
53:32.5,92.8234034,25,11.42,94,104.761,39.7,1.57,94,104.348,47.2,1.817,-2.688,-2.688,-2.688,91.731
53:33.2,93.5252533,25,11.422,94,104.096,58.7,2.187,94,104.172,37.3,1.429,-2.688,-2.688,-2.688,91.825
53:33.7,94.0056341,25,11.417,94,104.266,-1,0.035,94,104.354,11.2,0.388,-2.688,-2.688,-2.688,91.866
53:34.6,94.8522665,25,11.424,94,104.736,-20.9,1.093,94,104.54,8.9,0.317,-2.688,-2.688,-2.688,91.912
53:35.1,95.3314986,25,11.418,94,104.721,42.9,1.64,94,104.441,43.7,1.693,-2.688,-2.688,-2.688,91.968
53:35.8,96.0983941,25,11.419,94,104.267,73.3,2.752,94,104.257,40.8,1.57,-2.688,-2.688,-2.688,92.086
53:36.5,96.7534322,25,11.427,94,104.162,17.1,0.652,94,104.387,16,0.599,-2.688,-2.688,-2.688,92.123
53:37.1,97.3283404,25,11.423,94,104.704,-22.4,1.093,94,104.532,11.6,0.441,-2.688,-2.688,-2.688,92.158
53:37.8,98.0955609,25,11.426,94,104.863,17.5,0.688,94,104.516,30.7,1.199,-2.688,-2.688,-2.688,92.244
53:38.6,98.8464433,25,11.429,94,104.185,63.1,2.364,94,104.265,39.3,1.499,-2.688,-2.688,-2.688,92.291
53:39.3,99.5803055,25,11.428,94,104.165,16,0.599,94,104.309,17.8,0.67,-2.688,-2.688,-2.688,92.351
53:39.9,100.1563875,25,11.43,94,104.754,-14.8,0.776,94,104.588,14.3,0.546,-2.688,-2.688,-2.688,92.377
53:40.7,101.0028595,25,11.428,94,104.853,22.9,0.97,94,104.535,30.1,1.182,-2.688,-2.688,-2.688,92.464
53:41.2,101.4820628,25,11.425,94,104.189,58,2.17,94,104.28,39.9,1.517,-2.688,-2.688,-2.688,92.503
53:42.0,102.2654215,25,11.427,94,104.125,24.4,0.935,94,104.321,19.2,0.741,-2.688,-2.688,-2.688,92.528
53:42.5,102.824491,25,11.423,94,104.794,-19.3,1.023,94,104.573,11.8,0.37,-2.688,-2.688,-2.688,92.55
53:43.6,103.8622263,25,11.415,94,104.882,15.1,0.599,94,104.568,29.3,1.146,-2.688,-2.688,-2.688,92.621
53:44.1,104.342349,25,11.42,94,104.182,51.6,1.976,94,104.302,39.8,1.517,-2.688,-2.688,-2.688,92.661
53:44.8,105.1087473,25,11.424,94,104.207,12.4,0.458,94,104.344,20.3,0.758,-2.688,-2.688,-2.688,92.711
53:45.5,105.7805009,25,11.416,94,104.878,-7.4,0.247,94,104.631,18.8,0.723,-2.688,-2.688,-2.688,92.737
53:46.1,106.3549098,25,11.418,94,104.83,35.2,1.376,94,104.545,37.5,1.464,-2.688,-2.688,-2.688,92.772
53:46.8,107.0257079,25,11.426,94,104.354,64.8,2.434,94,104.367,41.3,1.57,-2.688,-2.688,-2.688,92.843
53:47.2,107.5053871,25,11.419,94,104.19,24.4,0.935,94,104.35,21.5,0.829,-2.688,-2.688,-2.688,92.86
53:48.0,108.2722703,25,11.42,94,104.566,-12.2,0.652,94,104.512,13.6,0.529,-2.688,-2.688,-2.688,92.879
53:48.6,108.8479227,25,11.424,94,104.924,9.3,0.388,94,104.608,28.9,1.129,-2.688,-2.688,-2.688,92.904
53:49.5,109.7899659,25,11.42,94,104.507,60.1,2.293,94,104.434,47.1,1.693,-2.688,-2.688,-2.688,92.972
53:50.0,110.2695134,25,11.418,94,104.191,19.4,0.741,94,104.376,21.7,0.829,-2.688,-2.688,-2.688,92.992
53:50.6,110.8449078,25,11.427,94,104.526,-15.2,0.829,94,104.522,12.4,0.476,-2.688,-2.688,-2.688,93.003
53:51.3,111.5472594,25,11.425,94,104.934,-3.2,0.141,94,104.67,16.2,0.635,-2.688,-2.688,-2.688,93.048
53:51.8,112.0268381,25,11.428,94,104.659,49.4,1.905,94,104.519,36.9,1.552,-2.688,-2.688,-2.688,93.082
53:52.6,112.8737319,25,11.429,94,104.266,61.8,2.329,94,104.361,41.5,1.588,-2.688,-2.688,-2.688,93.107
53:53.2,113.4493133,25,11.434,94,104.402,1.3,0.335,94,104.523,12.7,0.494,-2.688,-2.688,-2.688,93.119
53:54.0,114.2947027,25,11.424,94,104.9,-19.3,1.005,94,104.674,10.1,0.476,-2.688,-2.688,-2.688,93.146
53:54.9,115.1257085,25,11.43,94,104.573,16.7,0.652,94,104.444,43.3,1.588,-2.688,-2.688,-2.688,93.213
53:56.0,116.2926281,25,11.427,94,103.981,32,1.852,94,104.378,-100,5.275,-2.688,-2.688,-2.688,93.232
53:56.6,116.8673676,25,11.421,94,103.323,15.6,0.599,94,104.33,48.9,1.923,-2.688,-2.688,-2.688,93.216
53:57.3,117.569805,25,11.422,94,103.604,-6.1,0.299,94,103.694,63.8,2.434,-2.688,-2.688,-2.688,93.184
53:57.8,118.0501009,25,11.424,94,103.676,26.7,1.093,94,103.323,12.3,0.441,-2.688,-2.688,-2.688,93.172
53:58.6,118.9124785,25,11.433,94,103.387,52.2,2.011,94,103.569,-6.2,0.123,-2.688,-2.688,-2.688,93.156
53:59.1,119.3922636,25,11.432,94,103.302,14.7,0.564,94,103.571,37,1.446,-2.688,-2.688,-2.688,93.136
53:59.9,120.1746315,25,11.426,94,103.523,-1.4,0.052,94,103.32,46.4,1.782,-2.688,-2.688,-2.688,93.088
54:00.5,120.7338675,25,11.426,94,103.609,31,1.252,94,103.356,17.2,0.652,-2.688,-2.688,-2.688,93.073
54:01.4,121.6598373,25,11.427,94,103.308,47.9,1.852,94,103.512,15.5,0.582,-2.688,-2.688,-2.688,93.039
54:01.9,122.1391042,25,11.422,94,103.363,4.5,0.158,94,103.361,40,1.358,-2.688,-2.688,-2.688,93.018
54:02.4,122.6991181,25,11.427,94,103.617,-2,0.088,94,103.303,30.5,0.846,-2.688,-2.688,-2.688,93
54:03.3,123.6249766,25,11.429,94,103.657,29.4,1.164,94,103.455,12.7,0.476,-2.688,-2.688,-2.688,92.981
54:03.8,124.1050312,25,11.428,94,103.237,47,1.799,94,103.437,31.8,1.217,-2.688,-2.688,-2.688,92.971
54:04.7,124.9513708,25,11.421,94,103.263,22.6,0.864,94,103.326,36.6,1.411,-2.688,-2.688,-2.688,92.955
54:05.3,125.5584639,25,11.427,94,103.668,1.8,0.052,94,103.436,15,0.564,-2.688,-2.688,-2.688,92.933
54:06.1,126.3257082,25,11.423,94,103.622,32.5,1.27,94,103.527,21.4,0.776,-2.688,-2.688,-2.688,92.928
54:06.5,126.8050157,25,11.429,94,103.24,46.2,1.764,94,103.373,42.5,1.64,-2.688,-2.688,-2.688,92.926
54:07.1,127.3822209,25,11.43,94,103.25,21.2,0.811,94,103.299,33.8,1.288,-2.688,-2.688,-2.688,92.916
54:07.8,128.0506034,25,11.43,94,103.556,-0.6,0.035,94,103.395,13.2,0.494,-2.688,-2.688,-2.688,92.897
54:08.4,128.7062746,25,11.43,94,103.741,19.1,0.758,94,103.577,25.4,0.988,-2.688,-2.688,-2.688,92.893
54:09.2,129.472318,25,11.426,94,103.457,53.7,2.082,94,103.437,41.5,1.605,-2.688,-2.688,-2.688,92.897
54:09.7,129.9520838,25,11.427,94,103.225,26.7,1.023,94,103.298,28.2,1.076,-2.688,-2.688,-2.688,92.895
54:10.5,130.815378,25,11.434,94,103.492,-2.3,0.105,94,103.416,11.3,0.423,-2.688,-2.688,-2.688,92.875
54:11.0,131.2951524,25,11.431,94,103.82,13.1,0.511,94,103.612,20.6,0.794,-2.688,-2.688,-2.688,92.872
54:11.6,131.8858513,25,11.423,94,103.596,45.3,1.799,94,103.472,38.7,1.499,-2.688,-2.688,-2.688,92.878
54:12.3,132.5877139,25,11.427,94,103.222,52.2,1.958,94,103.315,35.8,1.358,-2.688,-2.688,-2.688,92.881
54:12.9,133.179907,25,11.426,94,103.394,-1.5,0.141,94,103.483,7.3,0.264,-2.688,-2.688,-2.688,92.868
54:13.8,134.1217446,25,11.425,94,103.84,-11.3,0.599,94,103.63,11.5,0.529,-2.688,-2.688,-2.688,92.872
54:15.1,135.336662,25,11.429,60,103.314,-100,2.452,94,103.353,45.7,1.711,-2.688,-2.688,-2.688,92.917
54:15.8,136.0394043,25,11.427,60,100.847,-100,4.552,60,103.275,-100,4.728,-2.688,-2.688,-2.688,92.904
54:16.6,136.8862825,25,11.423,60,98.529,-100,4.517,60,102.536,-100,4.693,-2.688,-2.688,-2.688,92.813
54:17.1,137.3655674,25,11.428,60,95.709,-100,4.481,60,100.001,-100,4.605,-2.688,-2.688,-2.688,92.703
54:17.9,138.1324068,25,11.43,60,93.813,-100,4.464,60,97.868,-100,4.587,-2.688,-2.688,-2.688,92.333
54:18.4,138.6916001,25,11.429,60,90.681,-100,4.446,60,94.052,-100,4.552,-2.688,-2.688,-2.688,92.072
54:18.9,139.1708334,25,11.424,60,88.657,-100,4.428,60,91.587,-100,4.534,-2.688,-2.688,-2.688,91.754
54:19.7,140.0171586,25,11.409,60,86.635,-100,4.411,60,88.657,-100,4.517,-2.688,-2.688,-2.688,90.929
54:20.2,140.4965883,25,11.417,60,83.415,-100,4.393,60,84.812,-100,4.499,-2.688,-2.688,-2.688,90.418
54:21.0,141.2635778,25,11.421,60,81.416,-100,4.393,60,82.964,-100,4.499,-2.688,-2.688,-2.688,89.846
54:21.5,141.7589059,25,11.431,60,78.312,-100,4.375,60,79.391,-100,4.481,-2.688,-2.688,-2.688,89.222
54:22.0,142.2385691,25,11.426,60,76.419,-100,4.358,60,77.287,-100,4.464,-2.688,-2.688,-2.688,88.548
54:22.8,143.053492,25,11.429,60,74.562,-100,4.358,60,75.224,-100,4.446,-2.688,-2.688,-2.688,87.09
54:23.3,143.564171,25,11.423,60,71.688,-100,4.34,60,72.121,-100,4.446,-2.688,-2.688,-2.688,86.305
54:24.1,144.3308495,25,11.418,60,69.948,-100,4.322,60,70.255,-100,4.428,-2.688,-2.688,-2.688,85.495
