Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml,,,,,,,,,,,,,,,
Run date.time: 5/23/2017 2:10:49 PM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
10:49.9,0,25,11.427,25,34.652,0,0,25,34.684,0,0,-2.688,-2.688,-2.688,33.8
10:50.9,1.0279774,25,11.428,37,34.622,0,0,25,34.663,0,0,-2.688,-2.688,-2.688,33.776
10:52.2,2.3538011,25,11.43,37,34.602,100,4.817,37,34.635,0,0,-2.688,-2.688,-2.688,33.748
10:53.5,3.6229768,25,11.436,37,37.928,0,0,37,34.947,100,4.693,-2.688,-2.688,-2.688,33.848
10:54.3,4.4479179,25,11.436,37,41.976,0,0,37,37.747,0,0,-2.688,-2.688,-2.688,34.376
10:55.0,5.1511189,25,11.44,37,43.244,0,0,37,41.15,0,0,-2.688,-2.688,-2.688,34.839
10:56.0,6.0690165,25,11.427,37,43.835,0,0,37,42.861,0,0,-2.688,-2.688,-2.688,35.69
10:56.8,6.8598985,25,11.427,37,44.136,0,0,37,43.836,0,0,-2.688,-2.688,-2.688,36.344
10:57.6,7.6749307,25,11.434,37,44.132,0,0,37,44.079,0,0,-2.688,-2.688,-2.688,36.61
10:58.3,8.3572838,25,11.44,37,43.987,0,0,37,44.03,0,0,-2.688,-2.688,-2.688,37.049
10:59.2,9.2731104,25,11.434,37,43.763,0,0,37,43.831,0,0,-2.688,-2.688,-2.688,37.233
11:00.2,10.318328,25,11.432,37,43.495,0,0,37,43.525,0,0,-2.688,-2.688,-2.688,37.669
11:01.0,11.1041762,25,11.44,37,43.095,0,0,37,43.141,1.9,0.07,-2.688,-2.688,-2.688,37.784
11:01.9,12.0302609,25,11.438,37,42.796,0,0,37,42.827,0,0,-2.688,-2.688,-2.688,37.974
11:02.6,12.7555558,25,11.44,37,42.462,0,0,37,42.485,0,0,-2.688,-2.688,-2.688,38.053
11:03.5,13.5709297,25,11.443,37,42.209,0,0,37,42.221,0,0,-2.688,-2.688,-2.688,38.179
11:04.1,14.2530305,25,11.44,37,41.925,0,0,37,41.926,0,0,-2.688,-2.688,-2.688,38.228
11:05.1,15.1699451,25,11.44,37,41.683,0,0,37,41.677,0,0,-2.688,-2.688,-2.688,38.302
11:05.8,15.9562545,25,11.434,37,41.382,0,0,37,41.367,0,0,-2.688,-2.688,-2.688,38.348
11:06.7,16.8560967,25,11.434,37,41.123,0,0,37,41.103,0,0,-2.688,-2.688,-2.688,38.37
11:07.8,17.8618665,25,11.44,37,40.843,0,0,37,40.819,0,0,-2.688,-2.688,-2.688,38.369
11:08.4,18.5496744,25,11.435,37,40.544,0,0,37,40.517,0,0,-2.688,-2.688,-2.688,38.361
11:09.3,19.3602774,25,11.423,37,40.342,0,0,37,40.315,0,0,-2.688,-2.688,-2.688,38.334
11:10.0,20.1483414,25,11.432,37,40.12,0,0,37,40.063,0,0,-2.688,-2.688,-2.688,38.314
