MeltCurveTemperature,Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4
44.5130004882813,0,0,0,0,0,0,0,0,6269747,5893039,6413152,5031315,0,0,0,0,0,0,0,0,0,0,0,0
44.6769981384277,0,0,0,0,0,0,0,0,6288235,5871271,6385185,5019463,0,0,0,0,0,0,0,0,0,0,0,0
44.7859992980957,0,0,0,0,0,0,0,0,6198783,5837443,6346847,4988161,0,0,0,0,0,0,0,0,0,0,0,0
45.2249984741211,0,0,0,0,0,0,0,0,6175098,5818874,6310198,4957532,0,0,0,0,0,0,0,0,0,0,0,0
45.3310012817383,0,0,0,0,0,0,0,0,6174445,5817930,6315939,4969991,0,0,0,0,0,0,0,0,0,0,0,0
45.7919998168945,0,0,0,0,0,0,0,0,6157758,5803980,6283980,4943321,0,0,0,0,0,0,0,0,0,0,0,0
45.8880004882813,0,0,0,0,0,0,0,0,6157733,5806151,6294895,4954988,0,0,0,0,0,0,0,0,0,0,0,0
46.3479995727539,0,0,0,0,0,0,0,0,6144836,5793718,6268075,4933155,0,0,0,0,0,0,0,0,0,0,0,0
46.5,0,0,0,0,0,0,0,0,6145530,5795728,6277785,4952006,0,0,0,0,0,0,0,0,0,0,0,0
46.8660011291504,0,0,0,0,0,0,0,0,6131586,5786668,6260816,4929698,0,0,0,0,0,0,0,0,0,0,0,0
47.0639991760254,0,0,0,0,0,0,0,0,6138568,5786911,6270460,4947565,0,0,0,0,0,0,0,0,0,0,0,0
47.3699989318848,0,0,0,0,0,0,0,0,6117042,5782721,6249154,4924777,0,0,0,0,0,0,0,0,0,0,0,0
47.742000579834,0,0,0,0,0,0,0,0,6125347,5781170,6261755,4938757,0,0,0,0,0,0,0,0,0,0,0,0
47.9150009155273,0,0,0,0,0,0,0,0,6119638,5775541,6244714,4924385,0,0,0,0,0,0,0,0,0,0,0,0
48.306999206543,0,0,0,0,0,0,0,0,6123587,5778153,6254343,4936423,0,0,0,0,0,0,0,0,0,0,0,0
48.4620018005371,0,0,0,0,0,0,0,0,6111703,5770887,6238071,4918396,0,0,0,0,0,0,0,0,0,0,0,0
48.867000579834,0,0,0,0,0,0,0,0,6116435,5777377,6250947,4939229,0,0,0,0,0,0,0,0,0,0,0,0
49.0540008544922,0,0,0,0,0,0,0,0,6104943,5771770,6228985,4921063,0,0,0,0,0,0,0,0,0,0,0,0
49.3849983215332,0,0,0,0,0,0,0,0,6113624,5776022,6247798,4933841,0,0,0,0,0,0,0,0,0,0,0,0
49.5559997558594,0,0,0,0,0,0,0,0,6100494,5765359,6223792,4917119,0,0,0,0,0,0,0,0,0,0,0,0
