MeltCurveTemperature, Site1, Site2, Site3, Site4
49.6720008850098,0,0,0,0
51.2309989929199,0,0,0,0
52.3730010986328,0,0,0,0
53.8919982910156,0,0,0,0
55.6590003967285,0,0,0,0
57.4589996337891,0,0,0,0
59.298999786377,0,0,0,0
61.1539993286133,0,0,0,0
62.9669990539551,0,0,0,0
64.8369979858398,0,0,0,0
66.7040023803711,0,0,0,0
68.572998046875,0,0,0,0
70.443000793457,0,0,0,0
72.3140029907227,0,0,0,0
74.1780014038086,0,0,0,0
