Protocol file: C:\HelixGen\Protocols\Protocol_pcr -temp5.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,-113963,-114908,-132888,-116605,-1364833,-2642467,-109368,-610221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-117454,-104735,-131652,-114552,-1381952,-2797450,-114687,-603556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-123507,-123075,-134390,-117688,-1384630,-2823884,-117251,-606358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-122188,-117544,-135287,-122594,-1395877,-2864270,-110428,-608012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-119197,-118520,-132370,-117000,-1402599,-2869927,-111823,-609060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-119745,-112323,-129777,-118707,-1419269,-2904154,-112999,-609107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-121051,-122045,-130303,-113776,-1412902,-2895598,-111047,-592882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-119399,-117126,-126893,-116376,-1425013,-2931114,-111488,-603692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-116362,-118171,-131556,-114237,-1433862,-2943208,-110220,-599230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,-114490,-113405,-132408,-118154,-1435532,-2965989,-113459,-598279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
