MeltCurveTemperature, Cartridge1, Cartridge2, Cartridge3, Cartridge4
40.4059982299805,0,0,2080072,0
43.6479988098145,0,0,2059925,0
46.5660018920898,0,0,2048659,0
51.6870002746582,0,0,2041573,0
55.0989990234375,0,0,2043603,0
62.3050003051758,0,0,2035998,0
65.7779998779297,0,0,2034251,0
71.0029983520508,0,0,2029865,0
74.5380020141602,0,0,2029916,0
79.7559967041016,0,0,2027757,0
