Protocol file: C:\HelixGen\Protocols\Protocol_pcr - jacky.xml
Run date.time: 7/18/2017 12:46:43 AM
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp
"2017-07-18 00:46:45.252",0,25,32.255,85,35.588,0,0,85,35.594,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:46:47.043",1.7911342,25,32.25,60,35.577,100,4.781,60,35.583,0,1.288,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:46:48.775",3.5224781,25,32.249,60,37.487,100,4.199,60,37.866,100,4.322,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:46:50.005",4.7530567,25,32.249,60,50.378,100,3.952,60,47.78,100,4.04,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:46:51.557",6.3045806,25,32.249,60,58.171,0,0,60,59.988,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:46:53.108",7.8557501,25,32.247,60,68.89,0,0,60,68.604,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:46:54.269",9.0168923,25,32.235,60,71.648,0,0,60,70.422,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:46:56.000",10.7478366,25,32.235,60,70.771,0,0,60,70.034,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:46:57.551",12.2990643,25,32.22,60,68.956,0,0,60,68.582,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:46:59.282",14.0300143,25,32.22,60,66.977,0,0,60,66.174,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:00.833",15.5808494,25,32.206,60,64.445,100,4.305,60,64.39,100,4.093,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:02.324",17.0716049,25,32.206,60,64.752,0,0,60,66.285,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:03.875",18.6230164,25,32.192,60,68.537,0,0,60,68.108,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:05.357",20.1046006,25,32.191,60,68.395,0,0,60,67.708,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:06.908",21.6558899,25,32.179,60,66.912,0,0,60,66.423,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:08.390",23.1372513,25,32.177,60,65.192,0,0,60,64.873,100,4.234,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:09.941",24.6885118,25,32.163,60,64.007,0,0,60,65.149,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:11.432",26.1801285,25,32.162,60,68.082,0,0,60,68.038,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:12.983",27.7309545,25,32.149,60,69.041,0,0,60,68.271,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:14.505",29.2524534,25,32.148,60,67.868,0,0,60,67.245,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:16.147",30.894363,25,32.148,60,66.201,0,0,60,65.284,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:17.488",32.2353408,25,32.134,60,64.514,100,4.164,60,64.219,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:19.039",33.7870149,25,32.133,60,64.959,0,0,60,67.368,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:20.351",35.0982618,25,32.119,60,68.848,0,0,60,68.333,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:21.902",36.6495301,25,32.119,60,68.806,0,0,60,67.929,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:23.393",38.1404501,25,32.119,60,67.398,0,0,60,66.654,0,0,-2.688,-2.688,-2.688,-2.688
"2017-07-18 00:47:24.944",39.6914932,25,32.118,60,65.692,0,0,60,65.098,0,0,-2.688,-2.688,-2.688,-2.688
