Protocol file: C:\HelixGen\Protocols\Protocol_111.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,6717316,6765039,7549499,7175103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
2,0,0,0,0,0,0,0,0,6214608,7228911,7088207,7573537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.25,0,0,0
3,0,0,0,0,0,0,0,0,6174773,7009444,6918815,7392255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
4,0,0,0,0,0,0,0,0,26258555,7012742,6954612,7445754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0
5,0,0,0,0,0,0,0,0,25977621,6952633,6834706,7293480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.75,0,0,0
6,0,0,0,0,0,0,0,0,6007230,31505868,6896231,7362903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.75,0,0,0
7,0,0,0,0,0,0,0,0,6141264,31399432,6838495,7232038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
8,0,0,0,0,0,0,0,0,6060840,6939249,6793567,40693081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0
9,0,0,0,0,0,0,0,0,6133050,6974350,6827573,40814586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
10,0,0,0,0,0,0,0,0,5979158,6861889,21251282,7301714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.25,0,0,0
11,0,0,0,0,0,0,0,0,6128266,6954707,21227968,7305422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0
12,0,0,0,0,0,0,0,0,6125273,6872188,21158485,7191612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75,0,0,0
13,0,0,0,0,0,0,0,0,6015596,6847478,21166314,7222143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
14,0,0,0,0,0,0,0,0,6139673,6970358,21231025,7309611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
15,0,0,0,0,0,0,0,0,5955342,6855555,20637489,6893036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0
16,0,0,0,0,0,0,0,0,5859806,6876769,19191703,6871904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0
17,0,0,0,0,0,0,0,0,5907188,6893115,19044820,6766121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
18,0,0,0,0,0,0,0,0,5944989,6881392,19185334,6860797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0
19,0,0,0,0,0,0,0,0,5894316,6890715,19212208,6853832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
20,0,0,0,0,0,0,0,0,6009109,6875349,19285526,6858713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
21,0,0,0,0,0,0,0,0,6036109,6876010,19590276,6737964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
22,0,0,0,0,0,0,0,0,9017218,9119725,9429842,10635961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0
23,0,0,0,0,0,0,0,0,5942527,6914530,19416628,6934022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
24,0,0,0,0,0,0,0,0,5894832,6911736,19167645,6894203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0
25,0,0,0,0,0,0,0,0,5949356,6914817,18964111,6899846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
26,0,0,0,0,0,0,0,0,5957545,6979457,19117269,6947092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.75,0,0,0
27,0,0,0,0,0,0,0,0,5938134,6925427,18832654,6893653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
28,0,0,0,0,0,0,0,0,5891840,6887613,19495625,6906580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
29,0,0,0,0,0,0,0,0,5993460,6881033,19055377,6894972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
30,0,0,0,0,0,0,0,0,5939235,6898899,18853649,6928965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
31,0,0,0,0,0,0,0,0,5996663,6956838,18190302,6873833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
32,0,0,0,0,0,0,0,0,5885614,6871548,18282160,6719385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
