MeltCurveTemperature, Cartridge1, Cartridge2, Cartridge3, Cartridge4
48.0429992675781,0,0,6491552,0,0,0,0,0,6453830,0,0,0,0,0,6738948,0,0,0,0,0,7478556,0,0,0
48.4119987487793,0,0,6434230,0,0,0,0,0,6410811,0,0,0,0,0,6640560,0,0,0,0,0,7321198,0,0,0
48.5519981384277,0,0,6372240,0,0,0,0,0,6368626,0,0,0,0,0,6564952,0,0,0,0,0,7198103,0,0,0
48.6300010681152,0,0,6320504,0,0,0,0,0,6331846,0,0,0,0,0,6503822,0,0,0,0,0,7094929,0,0,0
48.9189987182617,0,0,6273248,0,0,0,0,0,6297847,0,0,0,0,0,6448232,0,0,0,0,0,7017048,0,0,0
49.1590003967285,0,0,6233006,0,0,0,0,0,6269191,0,0,0,0,0,6401153,0,0,0,0,0,6948098,0,0,0
49.3409996032715,0,0,6193881,0,0,0,0,0,6241167,0,0,0,0,0,6357673,0,0,0,0,0,6884767,0,0,0
49.6300010681152,0,0,6158828,0,0,0,0,0,6214850,0,0,0,0,0,6317252,0,0,0,0,0,6831644,0,0,0
49.9589996337891,0,0,6127865,0,0,0,0,0,6191284,0,0,0,0,0,6280514,0,0,0,0,0,6782025,0,0,0
50.1559982299805,0,0,6099157,0,0,0,0,0,6168662,0,0,0,0,0,6246170,0,0,0,0,0,6737456,0,0,0
50.3619995117188,0,0,6071476,0,0,0,0,0,6147150,0,0,0,0,0,6214109,0,0,0,0,0,6698045,0,0,0
50.685001373291,0,0,6046877,0,0,0,0,0,6128025,0,0,0,0,0,6185261,0,0,0,0,0,6651852,0,0,0
51.007999420166,0,0,6024358,0,0,0,0,0,6109617,0,0,0,0,0,6157219,0,0,0,0,0,6611960,0,0,0
51.2130012512207,0,0,6001515,0,0,0,0,0,6091153,0,0,0,0,0,6129820,0,0,0,0,0,6581056,0,0,0
51.4129981994629,0,0,5982241,0,0,0,0,0,6075148,0,0,0,0,0,6106110,0,0,0,0,0,6547057,0,0,0
51.7270011901855,0,0,5961393,0,0,0,0,0,6059297,0,0,0,0,0,6083220,0,0,0,0,0,6515281,0,0,0
52.0610008239746,0,0,5942726,0,0,0,0,0,6044051,0,0,0,0,0,6060060,0,0,0,0,0,6488855,0,0,0
52.2249984741211,0,0,5924884,0,0,0,0,0,6030465,0,0,0,0,0,6039394,0,0,0,0,0,6464579,0,0,0
52.4539985656738,0,0,5908959,0,0,0,0,0,6017112,0,0,0,0,0,6019925,0,0,0,0,0,6434273,0,0,0
52.7939987182617,0,0,5893506,0,0,0,0,0,6002597,0,0,0,0,0,6000498,0,0,0,0,0,6410690,0,0,0
53.0880012512207,0,0,5878196,0,0,0,0,0,5989835,0,0,0,0,0,5981397,0,0,0,0,0,6390295,0,0,0
53.2519989013672,0,0,5863156,0,0,0,0,0,5976436,0,0,0,0,0,5963864,0,0,0,0,0,6370075,0,0,0
53.5190010070801,0,0,5848596,0,0,0,0,0,5964159,0,0,0,0,0,5947431,0,0,0,0,0,6350137,0,0,0
53.8790016174316,0,0,5835174,0,0,0,0,0,5952624,0,0,0,0,0,5931256,0,0,0,0,0,6331209,0,0,0
54.0499992370605,0,0,5822217,0,0,0,0,0,5941759,0,0,0,0,0,5915291,0,0,0,0,0,6313288,0,0,0
54.2589988708496,0,0,5811367,0,0,0,0,0,5931157,0,0,0,0,0,5900480,0,0,0,0,0,6291349,0,0,0
54.601001739502,0,0,5799270,0,0,0,0,0,5919976,0,0,0,0,0,5885637,0,0,0,0,0,6272656,0,0,0
54.9109992980957,0,0,5787205,0,0,0,0,0,5907770,0,0,0,0,0,5870977,0,0,0,0,0,6256552,0,0,0
55.0769996643066,0,0,5775882,0,0,0,0,0,5898754,0,0,0,0,0,5857049,0,0,0,0,0,6239152,0,0,0
55.3079986572266,0,0,5764634,0,0,0,0,0,5888941,0,0,0,0,0,5843730,0,0,0,0,0,6221284,0,0,0
55.685001373291,0,0,5753311,0,0,0,0,0,5878856,0,0,0,0,0,5831006,0,0,0,0,0,6206652,0,0,0
55.9259986877441,0,0,5743420,0,0,0,0,0,5869269,0,0,0,0,0,5817669,0,0,0,0,0,6194001,0,0,0
56.0929985046387,0,0,5733970,0,0,0,0,0,5861998,0,0,0,0,0,5806604,0,0,0,0,0,6177352,0,0,0
56.3790016174316,0,0,5723655,0,0,0,0,0,5852835,0,0,0,0,0,5794623,0,0,0,0,0,6163544,0,0,0
56.7480010986328,0,0,5715154,0,0,0,0,0,5844084,0,0,0,0,0,5783596,0,0,0,0,0,6148936,0,0,0
56.9930000305176,0,0,5706393,0,0,0,0,0,5835819,0,0,0,0,0,5772093,0,0,0,0,0,6133698,0,0,0
57.1300010681152,0,0,5696887,0,0,0,0,0,5827589,0,0,0,0,0,5759659,0,0,0,0,0,6121126,0,0,0
57.4830017089844,0,0,5687680,0,0,0,0,0,5819244,0,0,0,0,0,5749072,0,0,0,0,0,6109746,0,0,0
57.818000793457,0,0,5679680,0,0,0,0,0,5811256,0,0,0,0,0,5738701,0,0,0,0,0,6096342,0,0,0
57.9580001831055,0,0,5670693,0,0,0,0,0,5803729,0,0,0,0,0,5728293,0,0,0,0,0,6085685,0,0,0
58.1809997558594,0,0,5663113,0,0,0,0,0,5796215,0,0,0,0,0,5718872,0,0,0,0,0,6074715,0,0,0
58.5779991149902,0,0,5655149,0,0,0,0,0,5789154,0,0,0,0,0,5710036,0,0,0,0,0,6063912,0,0,0
58.7830009460449,0,0,5647757,0,0,0,0,0,5782362,0,0,0,0,0,5699956,0,0,0,0,0,6053953,0,0,0
58.9410018920898,0,0,5640247,0,0,0,0,0,5776230,0,0,0,0,0,5690623,0,0,0,0,0,6041749,0,0,0
59.2519989013672,0,0,5633348,0,0,0,0,0,5769681,0,0,0,0,0,5682680,0,0,0,0,0,6027354,0,0,0
59.6500015258789,0,0,5625957,0,0,0,0,0,5761950,0,0,0,0,0,5673110,0,0,0,0,0,6017971,0,0,0
59.8030014038086,0,0,5618524,0,0,0,0,0,5755305,0,0,0,0,0,5664006,0,0,0,0,0,6008999,0,0,0
59.9910011291504,0,0,5611865,0,0,0,0,0,5749666,0,0,0,0,0,5655197,0,0,0,0,0,5998535,0,0,0
60.3540000915527,0,0,5605121,0,0,0,0,0,5742781,0,0,0,0,0,5647304,0,0,0,0,0,5987755,0,0,0
60.7159996032715,0,0,5599422,0,0,0,0,0,5737161,0,0,0,0,0,5638448,0,0,0,0,0,5978868,0,0,0
60.8489990234375,0,0,5592299,0,0,0,0,0,5730787,0,0,0,0,0,5630773,0,0,0,0,0,5970909,0,0,0
61.0550003051758,0,0,5586559,0,0,0,0,0,5725768,0,0,0,0,0,5623410,0,0,0,0,0,5959776,0,0,0
61.435001373291,0,0,5580794,0,0,0,0,0,5719873,0,0,0,0,0,5616756,0,0,0,0,0,5949652,0,0,0
61.7709999084473,0,0,5573827,0,0,0,0,0,5713294,0,0,0,0,0,5608901,0,0,0,0,0,5941683,0,0,0
61.9039993286133,0,0,5568382,0,0,0,0,0,5709127,0,0,0,0,0,5601020,0,0,0,0,0,5932085,0,0,0
62.1240005493164,0,0,5561484,0,0,0,0,0,5702905,0,0,0,0,0,5594392,0,0,0,0,0,5924418,0,0,0
62.5480003356934,0,0,5556030,0,0,0,0,0,5696953,0,0,0,0,0,5586571,0,0,0,0,0,5916053,0,0,0
62.765998840332,0,0,5550162,0,0,0,0,0,5691365,0,0,0,0,0,5579013,0,0,0,0,0,5909141,0,0,0
62.8930015563965,0,0,5544532,0,0,0,0,0,5686317,0,0,0,0,0,5572392,0,0,0,0,0,5901459,0,0,0
63.2109985351563,0,0,5540075,0,0,0,0,0,5681753,0,0,0,0,0,5565782,0,0,0,0,0,5893319,0,0,0
63.5810012817383,0,0,5534342,0,0,0,0,0,5675832,0,0,0,0,0,5559052,0,0,0,0,0,5887126,0,0,0
63.6879997253418,0,0,5529193,0,0,0,0,0,5671535,0,0,0,0,0,5551998,0,0,0,0,0,5880717,0,0,0
63.9580001831055,0,0,5523985,0,0,0,0,0,5665906,0,0,0,0,0,5545606,0,0,0,0,0,5872759,0,0,0
64.3840026855469,0,0,5519131,0,0,0,0,0,5661302,0,0,0,0,0,5540042,0,0,0,0,0,5865990,0,0,0
64.5250015258789,0,0,5514027,0,0,0,0,0,5656727,0,0,0,0,0,5532889,0,0,0,0,0,5859896,0,0,0
64.6940002441406,0,0,5508866,0,0,0,0,0,5651321,0,0,0,0,0,5526301,0,0,0,0,0,5851823,0,0,0
65.0699996948242,0,0,5504706,0,0,0,0,0,5646780,0,0,0,0,0,5521859,0,0,0,0,0,5844403,0,0,0
65.4229965209961,0,0,5499372,0,0,0,0,0,5641457,0,0,0,0,0,5514531,0,0,0,0,0,5839013,0,0,0
65.5810012817383,0,0,5496016,0,0,0,0,0,5637746,0,0,0,0,0,5510495,0,0,0,0,0,5831149,0,0,0
65.7839965820313,0,0,5491868,0,0,0,0,0,5635016,0,0,0,0,0,5505267,0,0,0,0,0,5822824,0,0,0
66.0869979858398,0,0,5487072,0,0,0,0,0,5629664,0,0,0,0,0,5499471,0,0,0,0,0,5815046,0,0,0
66.5210037231445,0,0,5482340,0,0,0,0,0,5625005,0,0,0,0,0,5494422,0,0,0,0,0,5810200,0,0,0
66.625,0,0,5478058,0,0,0,0,0,5620901,0,0,0,0,0,5488559,0,0,0,0,0,5804843,0,0,0
