Protocol file: C:\HelixGen\Protocols\Protocol_pcr.xml
PCR Cycle#, Well1Cartridge1, Well1Cartridge2, Well1Cartridge3, Well1Cartridge4,Well2Cartridge1, Well2Cartridge2, Well2Cartridge3, Well2Cartridge4,Well3Cartridge1, Well3Cartridge2, Well3Cartridge3, Well3Cartridge4,Well4Cartridge1, Well4Cartridge2, Well4Cartridge3, Well4Cartridge4,Well5Cartridge1, Well5Cartridge2, Well5Cartridge3, Well5Cartridge4,Well6Cartridge1, Well6Cartridge2, Well6Cartridge3, Well6Cartridge4
0,0,0,1896329,0,0,0,0,0,1877527,0,0,0,0,0,5563122,0,0,0
1,0,0,1871572,0,0,0,0,0,1862227,0,0,0,0,0,4915568,0,0,0
2,0,0,1873186,0,0,0,0,0,1864476,0,0,0,0,0,4695548,0,0,0
3,0,0,1874508,0,0,0,0,0,1866232,0,0,0,0,0,4534623,0,0,0
4,0,0,1876274,0,0,0,0,0,1867803,0,0,0,0,0,4399316,0,0,0
5,0,0,1876264,0,0,0,0,0,1868079,0,0,0,0,0,4285846,0,0,0
6,0,0,1876569,0,0,0,0,0,1868111,0,0,0,0,0,4183818,0,0,0
7,0,0,1876587,0,0,0,0,0,1868488,0,0,0,0,0,4091524,0,0,0
