MeltCurveTemperature, Cartridge1, Cartridge2, Cartridge3, Cartridge4
39.9580001831055,0,0,2166092,0
42.5410003662109,0,0,2144477,0
45.5209999084473,0,0,2133960,0
48.8110008239746,0,0,2121342,0
53.7560005187988,0,0,2119650,0
57.1349983215332,0,0,2117823,0
62.1479988098145,0,0,2119748,0
70.6729965209961,0,0,2106252,0
74.0429992675781,0,0,2108660,0
