Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml,,,,,,,,,,,,,,,
Run date.time: 5/23/2017 3:15:36 PM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
15:37.3,0,25,11.434,95,30.87,0,0,95,30.86,0,0,-2.688,-2.688,-2.688,30.996
15:38.3,1.0707991,25,11.428,50,30.882,0,0,95,30.871,0,0,-2.688,-2.688,-2.688,30.952
15:39.3,2.0226671,25,11.43,50,30.894,100,4.905,50,30.884,0,0,-2.688,-2.688,-2.688,30.913
15:40.6,3.3552892,25,11.436,50,32.152,100,4.499,50,30.992,0,1.764,-2.688,-2.688,-2.688,30.906
15:41.4,4.1158845,25,11.436,50,39.263,100,4.287,50,32.756,100,4.517,-2.688,-2.688,-2.688,31.195
15:42.2,4.9581343,25,11.434,50,44.119,100,4.181,50,37.308,100,4.358,-2.688,-2.688,-2.688,32.388
15:43.2,5.9327198,25,11.43,50,50.658,100,4.075,50,43.65,100,4.234,-2.688,-2.688,-2.688,34.439
15:43.9,6.6086864,25,11.434,50,57.116,0,0,50,52.233,0,0,-2.688,-2.688,-2.688,35.762
15:44.8,7.4827088,25,11.437,50,60.977,0,0,50,57.657,0,0,-2.688,-2.688,-2.688,38.617
15:45.5,8.2647384,25,11.433,50,62.888,0,0,50,61.924,0,0,-2.688,-2.688,-2.688,39.862
15:46.4,9.1550697,25,11.437,50,63.535,0,0,50,63.323,0,0,-2.688,-2.688,-2.688,41.857
15:47.1,9.8263188,25,11.426,50,63.392,0,0,50,63.664,0,0,-2.688,-2.688,-2.688,42.68
15:47.9,10.6294757,25,11.426,50,63,0,0,50,63.313,0,0,-2.688,-2.688,-2.688,44.054
15:48.6,11.3599903,25,11.429,50,62.178,0,0,50,62.574,0,0,-2.688,-2.688,-2.688,44.636
15:49.5,12.2756212,25,11.43,50,61.433,0,0,50,61.783,0,0,-2.688,-2.688,-2.688,45.607
15:50.3,13.0306625,25,11.439,50,60.409,0,0,50,60.676,0,0,-2.688,-2.688,-2.688,46.376
15:51.1,13.8362966,25,11.435,50,59.595,0,0,50,59.672,2.8,0.105,-2.688,-2.688,-2.688,46.695
15:51.8,14.512401,25,11.43,50,58.675,4.6,0.194,50,58.7,6.8,0.299,-2.688,-2.688,-2.688,47.215
15:52.7,15.4182564,25,11.421,50,57.95,4.3,0.088,50,57.976,4.3,0.176,-2.688,-2.688,-2.688,47.638
15:53.7,16.4473698,25,11.434,50,57.233,1.7,0.035,50,57.229,4.2,0.176,-2.688,-2.688,-2.688,47.987
15:54.5,17.2492003,25,11.428,50,56.432,7.2,0.335,50,56.476,6,0.264,-2.688,-2.688,-2.688,48.132
15:55.4,18.1556383,25,11.425,50,55.968,3.3,0.141,50,55.997,4.8,0.194,-2.688,-2.688,-2.688,48.383
15:56.1,18.8266211,25,11.43,50,55.569,5.2,0.229,50,55.557,6.3,0.282,-2.688,-2.688,-2.688,48.495
15:56.9,19.6297871,25,11.429,50,55.29,8,0.37,50,55.241,8.6,0.388,-2.688,-2.688,-2.688,48.682
15:57.6,20.3599907,25,11.436,50,54.964,5.5,0.247,50,54.949,7.2,0.317,-2.688,-2.688,-2.688,48.764
15:58.5,21.2504881,25,11.423,50,54.795,6.4,0.282,50,54.749,8.3,0.37,-2.688,-2.688,-2.688,48.912
15:59.2,21.9692982,25,11.428,50,54.603,9.3,0.441,50,54.557,9.3,0.423,-2.688,-2.688,-2.688,49.046
16:00.0,22.7735217,25,11.426,50,54.508,5.4,0.247,50,54.474,7.4,0.352,-2.688,-2.688,-2.688,49.111
16:00.7,23.4442834,25,11.429,50,54.472,7.2,0.335,50,54.414,8.7,0.388,-2.688,-2.688,-2.688,49.236
16:01.6,24.3547579,25,11.438,50,54.408,9.4,0.441,50,54.363,10.4,0.476,-2.688,-2.688,-2.688,49.296
16:02.4,25.1099018,25,11.429,50,54.364,6.7,0.299,50,54.328,8.5,0.388,-2.688,-2.688,-2.688,49.406
16:03.2,25.9077787,25,11.43,50,54.391,6,0.282,50,54.329,8.3,0.37,-2.688,-2.688,-2.688,49.515
16:03.9,26.5799751,25,11.429,50,54.351,10.6,0.494,50,54.317,9.8,0.441,-2.688,-2.688,-2.688,49.565
16:05.0,27.7301319,25,11.429,50,54.336,7.4,0.247,50,54.309,7.9,0.352,-2.688,-2.688,-2.688,49.658
16:05.8,28.5410209,25,11.43,50,54.392,7.3,0.37,50,54.335,8.4,0.37,-2.688,-2.688,-2.688,49.755
16:06.7,29.4511811,25,11.437,50,54.348,9.8,0.423,50,54.324,9.8,0.458,-2.688,-2.688,-2.688,49.838
16:07.6,30.3623956,25,11.428,50,54.374,4.8,0.211,50,54.337,7.9,0.352,-2.688,-2.688,-2.688,49.878
16:08.4,31.1291062,25,11.429,50,54.417,8.5,0.405,50,54.369,8.6,0.405,-2.688,-2.688,-2.688,49.961
16:09.6,32.290365,25,11.425,50,54.38,10.5,0.441,50,54.357,9.6,0.441,-2.688,-2.688,-2.688,50.033
16:10.4,33.173653,25,11.428,50,54.444,4.6,0.194,50,54.387,7.7,0.335,-2.688,-2.688,-2.688,50.106
16:11.1,33.8495072,25,11.431,50,54.435,10.9,0.511,50,54.404,10.4,0.476,-2.688,-2.688,-2.688,50.142
16:11.9,34.647865,25,11.429,50,54.412,8.6,0.405,50,54.394,9.9,0.458,-2.688,-2.688,-2.688,50.202
16:12.6,35.3675652,25,11.431,50,54.476,4.3,0.176,50,54.423,7,0.317,-2.688,-2.688,-2.688,50.232
16:13.5,36.2729435,25,11.43,50,54.489,9.2,0.423,50,54.445,9.3,0.423,-2.688,-2.688,-2.688,50.295
16:14.4,37.1682323,25,11.431,50,54.449,7.3,0.335,50,54.432,9.4,0.423,-2.688,-2.688,-2.688,50.35
16:15.3,38.0305255,25,11.436,50,54.516,4,0.176,50,54.462,7.6,0.335,-2.688,-2.688,-2.688,50.408
16:16.5,39.1924915,25,11.425,50,54.515,10.6,0.529,50,54.478,9.8,0.458,-2.688,-2.688,-2.688,50.46
16:17.3,39.9851869,25,11.427,50,54.502,5,0.176,50,54.477,8.7,0.388,-2.688,-2.688,-2.688,50.507
16:18.4,41.1505413,25,11.425,95,54.627,100,4.287,50,54.521,7.8,0.352,-2.688,-2.688,-2.688,50.564
16:19.6,42.3239346,25,11.434,95,57.364,100,4.111,95,54.722,100,4.393,-2.688,-2.688,-2.688,50.667
16:20.9,43.6120127,25,11.438,95,63.423,100,3.952,95,58.165,100,4.146,-2.688,-2.688,-2.688,51.608
16:21.6,44.3689683,25,11.43,95,71.557,100,3.811,95,65.042,100,3.917,-2.688,-2.688,-2.688,52.244
16:22.6,45.2798538,25,11.435,95,75.563,100,3.74,95,70.187,100,3.828,-2.688,-2.688,-2.688,54.123
16:23.3,46.0357152,25,11.43,95,82.33,100,3.652,95,77.123,100,3.723,-2.688,-2.688,-2.688,56.523
16:24.1,46.8394699,25,11.436,95,87.023,100,3.581,95,83.231,100,3.652,-2.688,-2.688,-2.688,57.839
16:24.8,47.5263682,25,11.438,95,92.243,100,3.528,95,89.163,100,3.564,-2.688,-2.688,-2.688,60.662
16:25.7,48.4364533,25,11.437,95,96.654,100,3.458,95,94.774,100,3.493,-2.688,-2.688,-2.688,63.747
16:26.7,49.4740733,25,11.435,95,102.104,100,3.405,95,100.015,100,3.44,-2.688,-2.688,-2.688,67.026
16:27.5,50.2579609,25,11.433,95,107.835,100,3.334,95,106.126,100,3.352,-2.688,-2.688,-2.688,68.727
16:28.4,51.1642278,25,11.442,95,112.157,100,3.281,95,110.661,100,3.317,-2.688,-2.688,-2.688,72.196
16:29.1,51.8463753,25,11.43,95,116.563,0,0,95,115.389,0,0,-2.688,-2.688,-2.688,73.973
16:29.9,52.6496221,25,11.434,95,119.081,0,0,95,118.383,0,0,-2.688,-2.688,-2.688,77.504
16:30.6,53.3756571,25,11.43,95,119.88,18.4,0.67,95,119.603,1.8,0.282,-2.688,-2.688,-2.688,79.107
