Protocol file: C:\HelixGen\Protocols\Protocol_111.xml
Run date.time: 2018/10/8 16:32:19
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp
"2018-10-08 16:32:20.374",0,25,14.725,25,-6.537,0,0,25,-6.537,0,0,-2.688,-2.688,26.804,-2.688
"2018-10-08 16:32:21.413",1.0392224,25,14.721,25,-6.537,0,0,25,-6.537,0,0,-2.688,-2.688,26.805,-2.688
