Protocol file: C:\HelixGen\Protocols\Protocol_pcr -temp5.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,5352794,5072137,5508648,4388357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.75,0,0,0
2,0,0,0,0,0,0,0,0,5195577,4895583,5281831,4174863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0
3,0,0,0,0,0,0,0,0,5166561,4865345,5245015,4157307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.75,0,0,0
4,0,0,0,0,0,0,0,0,5151103,4866056,5244629,4156438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.25,0,0,0
5,0,0,0,0,0,0,0,0,5137910,4849540,5221420,4145245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
6,0,0,0,0,0,0,0,0,5137530,4844565,5225326,4151063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0
7,0,0,0,0,0,0,0,0,5126605,4831888,5198810,4140173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,0
8,0,0,0,0,0,0,0,0,5122983,4838561,5208919,4150024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,0
9,0,0,0,0,0,0,0,0,5117902,4819045,5191686,4136328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.75,0,0,0
10,0,0,0,0,0,0,0,0,5105737,4830707,5198220,4149618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,0,0,0
11,0,0,0,0,0,0,0,0,5106563,4817931,5183206,4133991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,0,0,0
12,0,0,0,0,0,0,0,0,5103604,4825176,5192368,4146389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,0,0,0
13,0,0,0,0,0,0,0,0,5097671,4819936,5179533,4135742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.25,0,0,0
14,0,0,0,0,0,0,0,0,5094270,4828082,5187585,4153271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
15,0,0,0,0,0,0,0,0,5093990,4817044,5178368,4140264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.25,0,0,0
16,0,0,0,0,0,0,0,0,5096585,4828418,5184468,4156450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.25,0,0,0
17,0,0,0,0,0,0,0,0,5097377,4819430,5172866,4141402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0
18,0,0,0,0,0,0,0,0,5047126,4815252,5158390,4133819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0
19,0,0,0,0,0,0,0,0,5097861,4826693,5172015,4144912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0
20,0,0,0,0,0,0,0,0,5046604,4818195,5158748,4130993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.25,0,0,0
