Protocol file: C:\HelixGen\Protocols\Protocol_111.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,7337664,7001326,8385294,6050665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
2,0,0,0,0,0,0,0,0,7410677,7054714,8437138,6096447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
3,0,0,0,0,0,0,0,0,7412022,7063383,8446743,6100199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
4,0,0,0,0,0,0,0,0,7418737,7058617,8425868,6102849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
5,0,0,0,0,0,0,0,0,7410586,7060834,8437145,6098669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
6,0,0,0,0,0,0,0,0,7411919,7064508,8447946,6103589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
7,0,0,0,0,0,0,0,0,7413453,7061365,8445747,6103546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
8,0,0,0,0,0,0,0,0,7418856,7063228,8454200,6104445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
9,0,0,0,0,0,0,0,0,7417202,7056005,8430445,6104666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
10,0,0,0,0,0,0,0,0,7421744,7057423,8444527,6108963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
11,0,0,0,0,0,0,0,0,7415235,7062450,8436239,6107816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
12,0,0,0,0,0,0,0,0,7419371,7054985,8437993,6106027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
13,0,0,0,0,0,0,0,0,7333570,7026164,8365069,6054105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
14,0,0,0,0,0,0,0,0,7323092,7026835,8374374,6059042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
15,0,0,0,0,0,0,0,0,7325169,7027203,8378704,6052820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
16,0,0,0,0,0,0,0,0,7323539,7026334,8378385,6054881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
17,0,0,0,0,0,0,0,0,7322113,7024670,8375581,6057549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
18,0,0,0,0,0,0,0,0,7324225,7030362,8380088,6054472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
19,0,0,0,0,0,0,0,0,7325969,7021186,8376697,6057126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
20,0,0,0,0,0,0,0,0,7335778,7026057,8382084,6063925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
21,0,0,0,0,0,0,0,0,7340309,7025603,8373411,6065403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
22,0,0,0,0,0,0,0,0,7333476,7022734,8370225,6061405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
23,0,0,0,0,0,0,0,0,7331664,7025674,8367325,6060832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
24,0,0,0,0,0,0,0,0,7336951,7023845,8370204,6061375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
25,0,0,0,0,0,0,0,0,7337875,7025740,8374713,6057883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
26,0,0,0,0,0,0,0,0,7329610,7039128,8366163,6058656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
27,0,0,0,0,0,0,0,0,7331997,7031855,8367250,6064102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
28,0,0,0,0,0,0,0,0,7331514,7039122,8360760,6062877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
