Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml,,,,,,,,,,,,,,,
Run date.time: 5/23/2017 2:44:27 PM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
44:27.9,0,25,11.437,90,30.234,0,0,90,30.271,0,0,-2.688,-2.688,-2.688,30.038
44:29.0,1.0756803,25,11.44,50,30.189,0,0,90,30.224,0,0,-2.688,-2.688,-2.688,30.006
44:30.0,2.0878706,25,11.437,50,30.164,100,4.887,50,30.185,0,0,-2.688,-2.688,-2.688,29.977
44:31.3,3.4465464,25,11.437,50,31.687,100,4.499,50,30.278,100,5.275,-2.688,-2.688,-2.688,30.05
44:32.4,4.4949024,25,11.423,50,38.984,100,4.287,50,32.484,100,4.499,-2.688,-2.688,-2.688,30.767
44:33.2,5.283204,25,11.432,50,46.7,100,4.146,50,38.937,100,4.287,-2.688,-2.688,-2.688,31.52
44:34.1,6.199166,25,11.437,50,51.767,0,0,50,45.642,100,4.199,-2.688,-2.688,-2.688,33.573
44:34.8,6.8766744,25,11.432,50,56.993,0,0,50,53.136,0,0,-2.688,-2.688,-2.688,36.263
44:35.6,7.6856114,25,11.438,50,58.754,0,0,50,57.075,0,0,-2.688,-2.688,-2.688,37.574
44:36.3,8.3940702,25,11.435,50,59.956,0,0,50,59.482,0,0,-2.688,-2.688,-2.688,39.664
44:37.2,9.3045672,25,11.441,50,60.119,0,0,50,60.27,0,0,-2.688,-2.688,-2.688,40.518
44:38.0,10.1032831,25,11.435,50,59.767,0,0,50,60.221,0,0,-2.688,-2.688,-2.688,41.931
44:38.8,10.918086,25,11.447,50,59.153,0,0,50,59.654,0,0,-2.688,-2.688,-2.688,43.055
44:39.6,11.7338008,25,11.441,50,58.391,0,0,50,58.849,0,0,-2.688,-2.688,-2.688,43.527
44:40.4,12.5425241,25,11.439,50,57.557,0,0,50,57.821,0,0,-2.688,-2.688,-2.688,44.311
44:41.3,13.460539,25,11.436,50,56.696,0,0,50,56.871,0,0,-2.688,-2.688,-2.688,44.927
44:42.1,14.2474092,25,11.438,50,55.724,4.1,0.088,50,55.814,5,0.211,-2.688,-2.688,-2.688,45.18
44:43.0,15.1200896,25,11.44,50,54.902,6.6,0.299,50,54.977,3.7,0.158,-2.688,-2.688,-2.688,45.601
44:43.7,15.8023414,25,11.436,50,54.179,0.3,0,50,54.298,2.4,0.088,-2.688,-2.688,-2.688,45.786
44:44.5,16.6127775,25,11.438,50,53.704,3.7,0.158,50,53.777,5.7,0.158,-2.688,-2.688,-2.688,46.104
