Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml,,,,,,,,,,,,,,,
Run date.time: 5/23/2017 1:54:05 PM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
54:06.6,0,25,26.076,90,31.317,0,0,90,31.342,0,0,-2.688,-2.688,-2.688,31.186
54:08.1,1.5014345,25,26.076,37,31.244,0,0,90,31.283,0,0,-2.688,-2.688,-2.688,31.126
54:09.4,2.7953264,25,26.077,37,31.251,100,4.675,37,31.225,0,0,-2.688,-2.688,-2.688,31.076
54:10.4,3.8230543,25,26.077,37,36.268,0,0,37,31.626,100,4.799,-2.688,-2.688,-2.688,31.189
54:11.3,4.6958866,25,26.077,37,41.442,0,0,37,33.822,100,4.499,-2.688,-2.688,-2.688,31.723
54:12.1,5.5006968,25,26.076,37,44.155,0,0,37,39.314,0,0,-2.688,-2.688,-2.688,32.242
54:12.8,6.1931139,25,26.076,37,45.367,0,0,37,43.534,0,0,-2.688,-2.688,-2.688,33.516
54:13.7,7.1098656,25,26.076,37,45.918,0,0,37,45.592,0,0,-2.688,-2.688,-2.688,34.633
54:14.7,8.0302506,25,26.076,37,46.14,0,0,37,46.389,0,0,-2.688,-2.688,-2.688,35.1
54:15.4,8.7974527,25,26.076,37,46.015,0,0,37,46.408,0,0,-2.688,-2.688,-2.688,35.879
54:16.3,9.6543289,25,26.076,37,45.741,0,0,37,46.162,0,0,-2.688,-2.688,-2.688,36.505
54:17.0,10.3444904,25,26.076,37,45.375,0,0,37,45.689,0,0,-2.688,-2.688,-2.688,36.769
54:17.8,11.1522898,25,26.076,37,45.013,0,0,37,45.267,0,0,-2.688,-2.688,-2.688,37.211
54:18.6,11.9348502,25,26.076,37,44.576,0,0,37,44.76,0,0,-2.688,-2.688,-2.688,37.397
54:19.5,12.8505583,25,26.076,37,44.128,0,0,37,44.252,0,0,-2.688,-2.688,-2.688,37.703
54:20.3,13.7187046,25,26.076,37,43.623,0,0,37,43.694,0,0,-2.688,-2.688,-2.688,37.938
54:21.2,14.5291772,25,26.076,37,43.128,0,0,37,43.214,0,0,-2.688,-2.688,-2.688,38.032
54:21.8,15.2154872,25,26.076,37,42.697,0,0,37,42.754,0,0,-2.688,-2.688,-2.688,38.176
54:22.7,16.1210939,25,26.076,37,42.284,0,0,37,42.314,0,0,-2.688,-2.688,-2.688,38.274
54:23.7,17.0417275,25,26.076,37,41.88,0,0,37,41.895,0,0,-2.688,-2.688,-2.688,38.307
54:24.5,17.8356717,25,26.076,37,41.445,0,0,37,41.396,0,0,-2.688,-2.688,-2.688,38.346
54:25.3,18.7088708,25,26.076,37,41.075,0,0,37,41.018,0,0,-2.688,-2.688,-2.688,38.353
54:26.0,19.3961403,25,26.073,37,40.673,0,0,37,40.655,0,0,-2.688,-2.688,-2.688,38.346
54:26.8,20.2047278,25,26.067,37,40.413,0,0,37,40.35,0,0,-2.688,-2.688,-2.688,38.314
54:27.8,21.1318664,25,26.065,37,40.083,0,0,37,39.973,0,0,-2.688,-2.688,-2.688,38.259
54:28.7,22.0542539,25,26.065,37,39.685,0,0,37,39.616,0,0,-2.688,-2.688,-2.688,38.224
54:29.6,22.9687689,25,26.065,37,39.343,0,0,37,39.274,0.6,0,-2.688,-2.688,-2.688,38.141
54:30.3,23.7197733,25,26.065,37,39.016,1.4,0.052,37,38.959,2,0.07,-2.688,-2.688,-2.688,38.043
54:31.1,24.524776,25,26.065,37,38.761,3,0.123,37,38.767,3.5,0.123,-2.688,-2.688,-2.688,37.992
54:31.8,25.2116443,25,26.065,37,38.608,1.1,0.035,37,38.62,2.1,0.07,-2.688,-2.688,-2.688,37.894
54:32.7,26.1224913,25,26.065,37,38.541,2.3,0.088,37,38.53,2.7,0.123,-2.688,-2.688,-2.688,37.808
54:33.5,26.9101122,25,26.065,37,38.417,3.3,0.141,37,38.455,3.6,0.158,-2.688,-2.688,-2.688,37.768
54:34.5,27.8311183,25,26.065,37,38.384,0.5,0,37,38.41,2.6,0.105,-2.688,-2.688,-2.688,37.692
54:35.3,28.7036946,25,26.064,37,38.367,3.2,0.141,37,38.397,3.6,0.158,-2.688,-2.688,-2.688,37.628
54:36.1,29.5152117,25,26.063,37,38.319,3.3,0.141,37,38.365,4.1,0.194,-2.688,-2.688,-2.688,37.597
54:36.8,30.2065723,25,26.061,37,38.346,0.4,0,37,38.369,1.8,0.07,-2.688,-2.688,-2.688,37.54
54:37.7,31.1289524,25,26.06,37,38.35,3.9,0.176,37,38.38,3.9,0.158,-2.688,-2.688,-2.688,37.495
54:38.7,32.049252,25,26.056,37,38.314,3.2,0.141,37,38.362,4.5,0.194,-2.688,-2.688,-2.688,37.472
54:39.5,32.8426133,25,26.053,37,38.367,0.4,0,37,38.389,1.8,0.052,-2.688,-2.688,-2.688,37.432
54:40.3,33.721096,25,26.053,37,38.356,5.3,0.247,37,38.399,4.1,0.176,-2.688,-2.688,-2.688,37.4
54:41.0,34.4039266,25,26.053,37,38.346,1.3,0.035,37,38.384,3.9,0.141,-2.688,-2.688,-2.688,37.382
54:41.8,35.2185612,25,26.052,37,38.394,0,0,37,38.414,1.5,0.035,-2.688,-2.688,-2.688,37.355
54:42.6,36.0001329,25,26.042,37,38.396,5.7,0.282,37,38.428,4.6,0.211,-2.688,-2.688,-2.688,37.346
54:43.7,37.0397878,25,26.041,37,38.369,2.6,0.088,37,38.412,4.2,0.194,-2.688,-2.688,-2.688,37.32
54:44.6,37.9659919,25,26.041,37,38.446,1.6,0.052,37,38.46,1.8,0.052,-2.688,-2.688,-2.688,37.303
54:45.3,38.7167875,25,26.041,37,38.408,6.4,0.317,37,38.449,5.4,0.247,-2.688,-2.688,-2.688,37.288
54:46.2,39.5372116,25,26.035,37,38.418,0.3,0,37,38.449,2.9,0.105,-2.688,-2.688,-2.688,37.278
54:46.8,40.2189218,25,26.029,37,38.485,1.8,0.07,37,38.498,1.9,0.105,-2.688,-2.688,-2.688,37.269
54:47.8,41.1294972,25,26.029,37,38.46,6.3,0.299,37,38.483,6.1,0.282,-2.688,-2.688,-2.688,37.258
54:48.5,41.9127227,25,26.029,37,38.456,0,0,37,38.479,2.3,0.088,-2.688,-2.688,-2.688,37.251
54:49.4,42.8282814,25,26.029,37,38.518,1.4,0.035,37,38.531,1.4,0.035,-2.688,-2.688,-2.688,37.249
54:50.1,43.5120925,25,26.029,37,38.484,6.7,0.317,37,38.509,6.4,0.282,-2.688,-2.688,-2.688,37.248
54:50.9,44.3195194,25,26.029,37,38.475,0.4,0,37,38.508,2.2,0.088,-2.688,-2.688,-2.688,37.237
54:51.6,45.022896,25,26.029,37,38.555,0.2,0,37,38.561,1.5,0.07,-2.688,-2.688,-2.688,37.237
54:52.7,46.061062,25,26.029,37,38.538,6.3,0.299,37,38.55,6.1,0.282,-2.688,-2.688,-2.688,37.24
54:53.6,46.9777174,25,26.029,37,38.517,0.1,0,37,38.538,1.2,0.035,-2.688,-2.688,-2.688,37.233
54:54.3,47.7063686,25,26.029,37,38.59,1.9,0.07,37,38.595,3.3,0.141,-2.688,-2.688,-2.688,37.239
54:55.1,48.5161762,25,26.029,37,38.551,7.1,0.317,37,38.562,6.8,0.317,-2.688,-2.688,-2.688,37.24
54:55.8,49.1931159,25,26.029,37,38.539,0,0,37,38.57,1.4,0.035,-2.688,-2.688,-2.688,37.235
54:56.7,50.1151555,25,26.029,37,38.609,0,0,37,38.62,2.6,0.105,-2.688,-2.688,-2.688,37.243
54:57.5,50.9052605,25,26.03,37,38.589,6.9,0.335,37,38.591,6.4,0.282,-2.688,-2.688,-2.688,37.244
54:58.4,51.781221,25,26.032,37,38.563,1.8,0.035,37,38.592,2.2,0.088,-2.688,-2.688,-2.688,37.241
54:59.1,52.4635466,25,26.036,37,38.645,0.5,0,37,38.644,3,0.123,-2.688,-2.688,-2.688,37.245
54:59.9,53.2783071,25,26.037,37,38.624,5.8,0.282,37,38.624,5.7,0.264,-2.688,-2.688,-2.688,37.251
55:01.1,54.4711084,25,26.038,95,38.594,100,4.693,37,38.631,1.1,0.017,-2.688,-2.688,-2.688,37.252
55:02.2,55.5623398,25,26.037,95,40.841,100,4.411,37,38.801,0,0,-2.688,-2.688,-2.688,37.292
55:03.6,56.9835799,25,26.029,95,46.693,100,4.199,95,40.285,100,4.393,-2.688,-2.688,-2.688,37.873
55:04.5,57.8950759,25,26.029,95,54.789,100,4.04,95,47.957,100,4.181,-2.688,-2.688,-2.688,39.123
55:05.4,58.8106921,25,26.018,95,61.199,100,3.934,95,54.853,100,4.04,-2.688,-2.688,-2.688,41.118
55:06.3,59.663131,25,26.017,95,67.891,100,3.828,95,62.277,100,3.917,-2.688,-2.688,-2.688,43.633
55:07.1,60.473085,25,26.017,95,74.535,100,3.74,95,69.123,100,3.811,-2.688,-2.688,-2.688,45.007
55:07.8,61.1524465,25,26.017,95,80.317,100,3.67,95,75.729,100,3.723,-2.688,-2.688,-2.688,47.818
