MeltCurveTemperature,Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4
45.5279998779297,-4424854,-3208193,-2095756,-2993835,-2351318,-2821239,-5530086,-4066610,-4847084,-2911908,-593274,-500769,-900876,-924253,-1864287,-1067897,0,0,0,0,0,0,0,0
45.693000793457,-4457250,-3250631,-2114468,-2979475,-2360712,-2813061,-5514643,-4044260,-4823932,-2904436,-592819,-505014,-896487,-924544,-1877809,-1068165,0,0,0,0,0,0,0,0
45.9850006103516,-4401939,-3208382,-2123991,-2982850,-2361026,-2805804,-5492992,-4000262,-4806601,-2927604,-588424,-500701,-893110,-930054,-1879998,-1062832,0,0,0,0,0,0,0,0
46.1360015869141,-4404410,-3233974,-2148970,-2984717,-2352712,-2837835,-5510614,-4029863,-4833650,-2908547,-595354,-500192,-892625,-930465,-1878200,-1058860,0,0,0,0,0,0,0,0
46.3470001220703,-4466490,-3202353,-2131830,-2992714,-2356979,-2832482,-5490567,-4055139,-4839080,-2922218,-593880,-504242,-898116,-933225,-1876683,-1053944,0,0,0,0,0,0,0,0
46.6189994812012,-4477531,-3213931,-2094014,-2984815,-2365012,-2811922,-5529680,-4078709,-4871101,-2904391,-590912,-505129,-897473,-925878,-1878575,-1063889,0,0,0,0,0,0,0,0
46.826000213623,-4488649,-3217911,-2104396,-2995121,-2342029,-2815503,-5517558,-4052848,-4838984,-2918284,-591732,-501276,-902254,-926360,-1872104,-1063078,0,0,0,0,0,0,0,0
46.992000579834,-4470385,-3228343,-2108353,-2987090,-2349787,-2801124,-5505562,-4045937,-4866376,-2916854,-586522,-503632,-893387,-926877,-1872726,-1064052,0,0,0,0,0,0,0,0
47.2190017700195,-4443497,-3224098,-2106681,-2970583,-2363695,-2821054,-5516121,-4001870,-4823891,-2900444,-592519,-501260,-897507,-923559,-1882143,-1063538,0,0,0,0,0,0,0,0
47.4210014343262,-4404172,-3225314,-2129379,-2986813,-2356133,-2812497,-5492512,-4021276,-4829678,-2921142,-592752,-504148,-889663,-929416,-1881002,-1068141,0,0,0,0,0,0,0,0
47.6539993286133,-4467466,-3192717,-2124133,-2962432,-2367057,-2815069,-5481618,-4036139,-4836278,-2909997,-590587,-500945,-896109,-931705,-1884474,-1055636,0,0,0,0,0,0,0,0
47.8790016174316,-4473883,-3212041,-2109628,-2981772,-2370297,-2821869,-5530798,-4092136,-4855152,-2904180,-590054,-502730,-897890,-926392,-1881939,-1061095,0,0,0,0,0,0,0,0
48.0460014343262,-4494047,-3195639,-2110490,-2984648,-2360155,-5517434,-4035673,-4830819,-2916437,-593664,-504502,-896710,-924401,-1866296,-1064325,0,0,0,0,0,0,0,0,0
48.2750015258789,-4405201,-3209566,-2099436,-2968843,-2361912,-2797961,-5567585,-4071738,-4881294,-2920620,-587987,-505200,-893489,-922533,-1867962,-1072801,0,0,0,0,0,0,0,0
48.5309982299805,-4470672,-3230493,-2106047,-2983348,-2370680,-2824411,-5498773,-4067525,-4846172,-2922699,-590718,-501203,-889097,-924771,-1871174,-1061424,0,0,0,0,0,0,0,0
48.7509994506836,-4497060,-3206817,-2142034,-2975198,-2345812,-2815262,-5505557,-4006279,-4826359,-2925812,-589315,-890341,-923874,-1868442,-1065693,0,0,0,0,0,0,0,0,0
48.951000213623,-4386710,-3217863,-2135150,-2957757,-2367058,-2852142,-5509477,-4048133,-4863489,-2918178,-591773,-505351,-893841,-924712,-1880721,-1057400,0,0,0,0,0,0,0,0
49.1559982299805,-4468254,-3215704,-2107275,-2986456,-2360579,-2822903,-5517989,-4091489,-4871475,-2913635,-590328,-505958,-894608,-926528,-1883604,-1062654,0,0,0,0,0,0,0,0
49.3499984741211,-4421598,-3187593,-2113263,-2981293,-2363532,-2787802,-5515948,-4031430,-4805833,-2903958,-588991,-504765,-897560,-928658,-1872551,-1062578,0,0,0,0,0,0,0,0
