Protocol file: C:\HelixGen\Protocols\Protocol_pcr - HLG.xml,,,,,,,,,,,,,,,
Run date.time: 6/1/2017 11:42:25 AM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
42:25.8,0,25,11.436,90,25.57,0,0,90,25.603,0,0,-2.688,-2.688,-2.688,25.521
42:26.6,0.7981201,25,11.432,50,25.574,0,0,90,25.606,0,0,-2.688,-2.688,-2.688,25.522
42:27.5,1.7090954,25,11.436,50,25.579,300,4.834,50,25.612,0,0,-2.688,-2.688,-2.688,25.529
42:28.2,2.4440493,25,11.434,50,27.264,300,4.534,50,25.722,300,4.869,-2.688,-2.688,-2.688,25.583
42:28.9,3.1148314,25,11.434,50,30.904,300,4.428,50,26.475,300,4.64,-2.688,-2.688,-2.688,25.702
42:29.5,3.6903628,25,11.429,50,35.585,300,4.322,50,29.611,300,4.499,-2.688,-2.688,-2.688,25.917
42:30.1,4.3290587,25,11.432,50,39.339,300,4.252,50,33.825,300,4.375,-2.688,-2.688,-2.688,26.237
42:30.7,4.9045885,25,11.437,50,44.817,300,4.164,50,38.782,300,4.27,-2.688,-2.688,-2.688,27.242
42:31.3,5.495897,25,11.434,50,49.565,300,4.075,50,44.104,300,4.181,-2.688,-2.688,-2.688,27.943
42:32.0,6.2306564,25,11.428,50,53.328,300,4.005,50,49.327,300,4.093,-2.688,-2.688,-2.688,28.763
42:32.6,6.8217812,25,11.424,50,59.336,-100,4.817,50,55.094,-100,5.046,-2.688,-2.688,-2.688,29.69
42:33.4,7.5892204,25,11.42,50,62.465,-100,4.728,50,60.137,-100,4.834,-2.688,-2.688,-2.688,31.812
42:34.0,8.1643501,25,11.426,50,63.683,-74.3,3.546,50,62.759,-100,4.781,-2.688,-2.688,-2.688,32.912
42:34.5,8.7390942,25,11.437,50,63.29,-27,1.376,50,63.126,-48.6,2.417,-2.688,-2.688,-2.688,33.953
42:35.2,9.393761,25,11.434,50,62.303,8.9,0.405,50,62.554,-7,0.264,-2.688,-2.688,-2.688,35.823
42:36.0,10.1607365,25,11.437,50,61.175,19.6,0.917,50,61.142,22.8,1.058,-2.688,-2.688,-2.688,36.647
42:36.6,10.8322226,25,11.439,50,60.514,9.5,0.423,50,60.585,13.4,0.599,-2.688,-2.688,-2.688,37.396
42:37.4,11.5831215,25,11.434,50,60.295,-100,4.94,50,60.199,4.9,0.194,-2.688,-2.688,-2.688,38.759
42:38.1,12.3171556,25,11.433,50,59.791,-100,4.711,50,60.023,12.1,0.546,-2.688,-2.688,-2.688,39.391
42:38.7,12.8928994,25,11.434,50,58.164,-100,4.622,50,59.572,-100,4.781,-2.688,-2.688,-2.688,40.494
42:39.4,13.5961131,25,11.441,50,56.552,-100,4.587,50,58.471,-100,4.728,-2.688,-2.688,-2.688,40.949
42:40.0,14.1705675,25,11.43,50,54.773,-100,4.569,50,56.495,-100,4.693,-2.688,-2.688,-2.688,41.331
42:40.5,14.7466072,25,11.431,50,52.898,-20.4,0.952,50,54.832,-100,4.675,-2.688,-2.688,-2.688,41.639
42:41.2,15.4013983,25,11.428,50,51.01,8.8,0.423,50,52.705,-2.6,0.052,-2.688,-2.688,-2.688,42.035
42:41.8,15.976704,25,11.434,50,49.578,3.7,0.158,50,50.395,18.3,0.899,-2.688,-2.688,-2.688,42.148
42:42.4,16.6477035,25,11.432,50,48.773,-2.3,0.105,50,49.2,-2.6,0.105,-2.688,-2.688,-2.688,42.229
42:43.1,17.2865169,25,11.435,50,48.285,-5.8,0.282,50,48.639,-9.4,0.494,-2.688,-2.688,-2.688,42.296
42:43.8,17.9573855,25,11.427,50,47.93,1,0.035,50,48.165,-0.3,0,-2.688,-2.688,-2.688,42.412
42:44.2,18.437118,25,11.423,50,47.512,10.4,0.511,50,47.737,8.8,0.352,-2.688,-2.688,-2.688,42.46
42:44.8,19.0120463,25,11.435,50,47.277,8.2,0.388,50,47.428,10,0.476,-2.688,-2.688,-2.688,42.5
42:45.5,19.6830467,25,11.437,50,47.145,3.4,0.141,50,47.202,5.1,0.229,-2.688,-2.688,-2.688,42.535
42:46.1,20.3379071,25,11.43,50,47.098,1.6,0.052,50,47.108,2.2,0.07,-2.688,-2.688,-2.688,42.569
42:46.8,21.009314,25,11.432,50,47.026,6.4,0.299,50,47.038,5.6,0.247,-2.688,-2.688,-2.688,42.643
42:47.3,21.4885932,25,11.437,50,46.915,8.3,0.388,50,46.917,8.4,0.388,-2.688,-2.688,-2.688,42.678
42:47.9,22.063613,25,11.439,50,46.862,6.4,0.299,50,46.858,7.2,0.335,-2.688,-2.688,-2.688,42.711
42:48.5,22.7344575,25,11.436,50,46.873,2.8,0.123,50,46.849,4.6,0.176,-2.688,-2.688,-2.688,42.743
42:49.2,23.3580679,25,11.429,50,46.902,4,0.176,50,46.862,4.5,0.194,-2.688,-2.688,-2.688,42.778
42:49.8,24.0291212,25,11.434,50,46.864,7.4,0.352,50,46.84,7.1,0.317,-2.688,-2.688,-2.688,42.85
42:50.3,24.5082203,25,11.435,50,46.808,7.1,0.335,50,46.796,7.4,0.352,-2.688,-2.688,-2.688,42.884
42:50.9,25.0833898,25,11.436,50,46.813,3.8,0.176,50,46.789,5.9,0.264,-2.688,-2.688,-2.688,42.917
42:51.5,25.7545255,25,11.433,50,46.85,3.3,0.141,50,46.809,4.5,0.194,-2.688,-2.688,-2.688,42.95
42:52.2,26.4254405,25,11.437,50,46.855,6.4,0.299,50,46.817,6.2,0.282,-2.688,-2.688,-2.688,43.022
42:52.9,27.0966045,25,11.43,50,46.811,7.7,0.37,50,46.793,7,0.317,-2.688,-2.688,-2.688,43.056
42:53.5,27.6715259,25,11.439,50,46.804,5.2,0.229,50,46.781,5.8,0.264,-2.688,-2.688,-2.688,43.089
42:54.1,28.3264261,25,11.433,50,46.833,3.6,0.158,50,46.791,5.3,0.229,-2.688,-2.688,-2.688,43.122
42:54.7,28.9022069,25,11.434,50,46.847,5.5,0.247,50,46.805,6,0.264,-2.688,-2.688,-2.688,43.189
42:55.3,29.5245366,25,11.435,50,46.822,6.8,0.317,50,46.796,6.2,0.282,-2.688,-2.688,-2.688,43.221
42:56.0,30.1960526,25,11.44,50,46.806,5.9,0.282,50,46.782,6.4,0.282,-2.688,-2.688,-2.688,43.253
42:56.6,30.7714555,25,11.438,50,46.822,4.4,0.194,50,46.788,5.4,0.247,-2.688,-2.688,-2.688,43.284
42:57.3,31.5216299,25,11.437,50,46.841,5.1,0.229,50,46.799,5.5,0.247,-2.688,-2.688,-2.688,43.345
42:57.8,32.0015709,25,11.435,50,46.827,6.1,0.282,50,46.796,6.9,0.317,-2.688,-2.688,-2.688,43.376
42:58.4,32.5765037,25,11.429,50,46.811,6.8,0.299,50,46.786,6.4,0.282,-2.688,-2.688,-2.688,43.405
42:59.1,33.2631594,25,11.433,50,46.814,4.7,0.211,50,46.783,6,0.264,-2.688,-2.688,-2.688,43.433
42:59.6,33.8387252,25,11.428,50,46.836,4.3,0.194,50,46.795,5.5,0.247,-2.688,-2.688,-2.688,43.46
43:00.4,34.589455,25,11.429,50,46.835,6,0.282,50,46.799,6.3,0.282,-2.688,-2.688,-2.688,43.514
43:00.9,35.0694001,25,11.421,50,46.816,6.5,0.299,50,46.79,6.7,0.299,-2.688,-2.688,-2.688,43.539
43:01.4,35.6434886,25,11.425,50,46.813,5.7,0.264,50,46.786,6.5,0.282,-2.688,-2.688,-2.688,43.564
43:02.2,36.4104022,25,11.426,50,46.825,4.5,0.211,50,46.791,5.5,0.247,-2.688,-2.688,-2.688,43.613
43:02.8,36.9859167,25,11.434,50,46.836,4.8,0.247,50,46.799,6.2,0.282,-2.688,-2.688,-2.688,43.637
43:03.5,37.6566122,25,11.425,50,46.824,6.4,0.299,50,46.796,6.3,0.282,-2.688,-2.688,-2.688,43.66
43:04.1,38.2798609,25,11.433,50,46.815,6.2,0.282,50,46.788,6.4,0.282,-2.688,-2.688,-2.688,43.683
43:04.6,38.8545676,25,11.425,50,46.823,5,0.229,50,46.79,6.1,0.264,-2.688,-2.688,-2.688,43.704
43:05.3,39.5260787,25,11.43,50,46.831,5,0.229,50,46.796,6.2,0.282,-2.688,-2.688,-2.688,43.747
43:05.9,40.1330865,25,11.429,50,46.826,5.9,0.264,50,46.794,5.9,0.247,-2.688,-2.688,-2.688,43.769
43:06.6,40.804722,25,11.433,50,46.816,5.8,0.264,50,46.786,6.3,0.282,-2.688,-2.688,-2.688,43.789
43:07.3,41.4593145,25,11.426,50,46.816,5.4,0.247,50,46.785,5.9,0.264,-2.688,-2.688,-2.688,43.826
43:07.9,42.1304855,25,11.433,50,46.823,5.2,0.229,50,46.786,6.4,0.282,-2.688,-2.688,-2.688,43.845
43:08.5,42.7054007,25,11.425,50,46.822,6.1,0.282,50,46.785,6.5,0.282,-2.688,-2.688,-2.688,43.863
43:09.1,43.3439957,25,11.424,50,46.814,5.8,0.264,50,46.78,6.5,0.282,-2.688,-2.688,-2.688,43.879
43:09.7,43.9197384,25,11.429,50,46.814,5.6,0.264,50,46.778,6.5,0.282,-2.688,-2.688,-2.688,43.912
43:10.3,44.5429095,25,11.421,50,46.82,5.7,0.264,50,46.781,6.4,0.282,-2.688,-2.688,-2.688,43.928
43:11.0,45.213973,25,11.427,50,46.824,5.1,0.229,50,46.785,6,0.264,-2.688,-2.688,-2.688,43.943
43:11.6,45.7889583,25,11.425,50,46.82,5.9,0.264,50,46.784,6.3,0.282,-2.688,-2.688,-2.688,43.959
43:12.3,46.5400963,25,11.427,50,46.821,5.4,0.247,50,46.785,6.4,0.282,-2.688,-2.688,-2.688,43.988
43:12.8,47.0194457,25,11.439,50,46.826,5.5,0.264,50,46.789,5.9,0.264,-2.688,-2.688,-2.688,44.002
43:13.4,47.5941003,25,11.436,50,46.829,5.1,0.247,50,46.79,6.2,0.282,-2.688,-2.688,-2.688,44.016
43:14.1,48.3448269,25,11.439,50,46.828,5.4,0.247,50,46.791,6.4,0.282,-2.688,-2.688,-2.688,44.03
43:14.7,48.9193905,25,11.438,50,46.825,5.6,0.264,50,46.789,6,0.264,-2.688,-2.688,-2.688,44.056
43:15.4,49.6390508,25,11.437,50,46.827,5,0.229,50,46.79,6,0.264,-2.688,-2.688,-2.688,44.068
43:16.0,50.2145096,25,11.441,50,46.83,5.3,0.247,50,46.792,6.1,0.282,-2.688,-2.688,-2.688,44.08
43:16.6,50.7894137,25,11.434,50,46.83,5.2,0.247,50,46.791,6.2,0.282,-2.688,-2.688,-2.688,44.092
43:17.3,51.5078498,25,11.436,50,46.825,6.1,0.282,50,46.79,6.1,0.282,-2.688,-2.688,-2.688,44.115
43:18.5,52.6745646,25,11.44,94,46.837,300,4.464,50,46.796,6,0.264,-2.688,-2.688,-2.688,44.147
43:19.4,53.5850505,25,11.436,94,49.046,300,4.199,94,46.975,300,4.393,-2.688,-2.688,-2.688,44.288
43:20.1,54.2879515,25,11.446,94,53.343,300,4.093,94,48.857,300,4.27,-2.688,-2.688,-2.688,44.468
43:20.7,54.8634263,25,11.43,94,57.596,300,4.005,94,52.43,300,4.128,-2.688,-2.688,-2.688,44.745
43:21.4,55.6140732,25,11.428,94,61.646,300,3.934,94,57.008,300,4.022,-2.688,-2.688,-2.688,45.614
43:21.9,56.0935317,25,11.427,94,66.724,300,3.846,94,61.537,300,3.934,-2.688,-2.688,-2.688,46.209
43:22.5,56.6687168,25,11.435,94,70.396,300,3.793,94,65.493,300,3.881,-2.688,-2.688,-2.688,46.894
43:23.2,57.4196522,25,11.43,94,74.777,300,3.74,94,70.368,300,3.811,-2.688,-2.688,-2.688,48.51
43:23.8,57.9943417,25,11.434,94,79.825,300,3.67,94,76.701,300,3.723,-2.688,-2.688,-2.688,49.437
43:24.5,58.6658545,25,11.422,94,84.04,300,3.617,94,80.615,300,3.67,-2.688,-2.688,-2.688,50.444
43:25.1,59.2887281,25,11.438,94,88.756,300,3.564,94,85.836,300,3.599,-2.688,-2.688,-2.688,51.531
43:25.7,59.8643448,25,11.432,94,92.661,300,3.511,94,90.119,300,3.546,-2.688,-2.688,-2.688,52.686
43:26.3,60.5192672,25,11.431,94,96.401,300,3.458,94,94.87,300,3.493,-2.688,-2.688,-2.688,55.198
