MeltCurveTemperature,Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4
45.3300018310547,-1527706,-3405260,-3715857,-2807873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.5219993591309,-1526661,-3385072,-3721397,-2793468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.7400016784668,-1524429,-3381823,-3727059,-2779555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.9720001220703,-1524021,-3386273,-3724405,-2771379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.1669998168945,-1512595,-3383599,-3719914,-2792116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.3819999694824,-1513547,-3381095,-3711426,-2769024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.6119995117188,-1513431,-3369637,-3688156,-2763779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.8559989929199,-1517223,-3368137,-3706928,-2769856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.0229988098145,-1515853,-3355323,-3705613,-2760180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.2299995422363,-1509253,-3362360,-3711300,-2759198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.4970016479492,-1515434,-3361765,-3690032,-2770520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.6629981994629,-1509666,-3360122,-3693781,-2762908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.8919982910156,-1508203,-3362716,-3678275,-2765436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.0839996337891,-1507655,-3347098,-3683568,-2766899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.3170013427734,-1507763,-3344003,-3689425,-2753871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.5340003967285,-1508511,-3345103,-3695273,-2744401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.8019981384277,-1502467,-3353008,-3671866,-2755502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.9700012207031,-1501685,-3334174,-3674136,-2753580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.173999786377,-1501363,-3345532,-3673647,-2755135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.3919982910156,-1501219,-3339591,-3655711,-2744721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.5849990844727,-1505290,-3332381,-3687432,-2752478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.8170013427734,-1494418,-3319841,-3689373,-2754388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0209999084473,-1499097,-3341251,-3666329,-2737534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.2239990234375,-1499808,-3323009,-3668911,-2740265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.4659996032715,-1499651,-3334318,-3635022,-2737364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.673999786377,-1498947,-3318420,-3648513,-2747390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.8919982910156,-1494311,-3325772,-3647426,-2734702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.0970001220703,-1496390,-3316695,-3666536,-2733737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.3009986877441,-1497111,-3318671,-3661141,-2726155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.492000579834,-1492330,-3307685,-3660526,-2733519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.7369995117188,-1488053,-3315090,-3652197,-2724591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.9280014038086,-1492165,-3319960,-3625256,-2723771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.1339988708496,-1485905,-3315403,-3639295,-2728496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.4049987792969,-1497049,-3292929,-3648079,-2719468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.5960006713867,-1488442,-3303248,-3653410,-2713643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
