2018-11-06 08:35:09.6608 DEBUG ----- Starting -----
2018-11-06 08:35:22.0937 DEBUG Opening results file to: ..\..\Logs\Measurement\2018_11_06_08_35_22\Temperature Log.csv
2018-11-06 08:35:22.0937 DEBUG Protocol: Execute step: HelixGen.Model.MeltCurveStep line: 20
2018-11-06 08:35:22.1117 DEBUG gotoTempAndStay: temperature = 45 time = 60 ms
2018-11-06 08:35:22.1216 DEBUG Setting the temperature to 45
2018-11-06 08:35:22.1536 DEBUG Got a _model_PCRCyclerSetpointTemperature; temperature: 45
2018-11-06 08:35:22.2493 DEBUG DevicePCRCycler SetToAppropriateBand, finding a new band, curTemp is 25.767 to temp is 95
2018-11-06 08:35:22.3770 DEBUG DevicePCRCycler SelectThermalParameters, found a plan; curTemp is 25.767 making settings for the temperature range: From: 0-90 To: 90-110
2018-11-06 08:35:22.4348 DEBUG SetChannelSettings; Channel: 4 OvershootOffset: 1, OvershootDuration: 1 P: 40 I: 0.05 D: 400
2018-11-06 08:35:22.4727 DEBUG TEC; setting the overshootDuration to 1
2018-11-06 08:35:22.4887 DEBUG TEC; setting the overshootoffset to 1
2018-11-06 08:35:22.5046 DEBUG TEC; setting the overshootDuration to 1
2018-11-06 08:35:22.5525 DEBUG TEC; setting the overshootoffset to 1
2018-11-06 08:35:29.6705 DEBUG At temperature.
2018-11-06 08:35:29.6705 DEBUG gotoTempAndStay: at temperature = 45, sleeping ...
2018-11-06 08:35:29.7123 DEBUG Meltcurve: setting the ramprate to 0.1
2018-11-06 08:35:29.7592 DEBUG Setting the temperature to 85
2018-11-06 08:35:29.7752 DEBUG Got a _model_PCRCyclerSetpointTemperature; temperature: 85
2018-11-06 08:35:29.7921 DEBUG Opening melt results file to: ..\..\Logs\Measurement\2018_11_06_08_35_22\Melt Curve logging.csv
2018-11-06 08:35:46.3001 DEBUG In meltcurve, curTemp = 45.3009986877441
2018-11-06 08:35:46.3160 DEBUG In meltcurve, curTemp = 45.3009986877441
2018-11-06 08:35:46.3320 DEBUG In meltcurve, curTemp = 45.3009986877441
2018-11-06 08:35:46.3639 DEBUG In meltcurve, curTemp = 45.3009986877441
2018-11-06 08:35:46.3798 DEBUG In meltcurve, curTemp = 45.3009986877441
2018-11-06 08:35:46.3958 DEBUG In meltcurve, curTemp = 45.3129997253418
2018-11-06 08:35:46.4596 DEBUG In meltcurve, curTemp = 45.3129997253418
2018-11-06 08:35:46.4756 DEBUG In meltcurve, curTemp = 45.3129997253418
2018-11-06 08:35:46.6511 DEBUG In meltcurve, curTemp = 45.3330001831055
2018-11-06 08:35:47.6733 DEBUG opticReadCmd, got an exception: 操作已超时。
2018-11-06 08:35:47.6903 DEBUG In meltcurve, curTemp = 45.4449996948242
2018-11-06 08:35:47.8818 DEBUG In meltcurve, curTemp = 45.4539985656738
2018-11-06 08:35:47.9456 DEBUG In meltcurve, curTemp = 45.4640007019043
2018-11-06 08:35:48.0094 DEBUG In meltcurve, curTemp = 45.476001739502
2018-11-06 08:35:48.0733 DEBUG In meltcurve, curTemp = 45.476001739502
2018-11-06 08:35:48.1371 DEBUG In meltcurve, curTemp = 45.4860000610352
2018-11-06 08:35:48.2019 DEBUG In meltcurve, curTemp = 45.4959983825684
2018-11-06 08:35:48.2338 DEBUG In meltcurve, curTemp = 45.4959983825684
2018-11-06 08:35:48.2498 DEBUG In meltcurve, curTemp = 45.4959983825684
2018-11-06 08:35:48.2658 DEBUG In meltcurve, curTemp = 45.4959983825684
2018-11-06 08:35:48.2817 DEBUG In meltcurve, curTemp = 45.4959983825684
