MeltCurveTemperature, Cartridge1, Cartridge2, Cartridge3, Cartridge4
49.859001159668,0,0,3844686,0
51.7589988708496,0,0,3756469,0
54.1720008850098,0,0,3710596,0
57.3079986572266,0,0,3680152,0
60.6220016479492,0,0,3654830,0
63.9799995422363,0,0,3633899,0
67.3509979248047,0,0,3616109,0
70.7239990234375,0,0,3601070,0
74.1389999389648,0,0,3588257,0
