Protocol file: C:\HelixGen\Protocols\Protocol_111.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,-156730,-106746,4898,26397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
2,0,0,0,0,0,0,0,0,-194890,-137327,-63687,11723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.75,0,0,0
3,0,0,0,0,0,0,0,0,-204306,-149728,-96333,13038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
4,0,0,0,0,0,0,0,0,-211003,-165585,-91672,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
5,0,0,0,0,0,0,0,0,-218370,-166073,-101904,-8339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
6,0,0,0,0,0,0,0,0,-221968,-170030,-141704,-4173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
7,0,0,0,0,0,0,0,0,-220324,-179037,-119088,-5564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
8,0,0,0,0,0,0,0,0,-229813,-177211,-129808,-23284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
9,0,0,0,0,0,0,0,0,-226266,-180516,-167056,-7241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
10,0,0,0,0,0,0,0,0,-317653,-214153,-270374,-63708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
11,0,0,0,0,0,0,0,0,-317797,-214657,-282385,-71140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
12,0,0,0,0,0,0,0,0,-324961,-214109,-261306,-65069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
13,0,0,0,0,0,0,0,0,-320921,-220079,-275642,-66550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
14,0,0,0,0,0,0,0,0,-323023,-229506,-281167,-73549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0
15,0,0,0,0,0,0,0,0,-313020,-230363,-304814,-76043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
16,0,0,0,0,0,0,0,0,-321821,-229023,-312863,-74778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
17,0,0,0,0,0,0,0,0,-327215,-230216,-326201,-80305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
18,0,0,0,0,0,0,0,0,-332167,-222788,-338637,-68894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
19,0,0,0,0,0,0,0,0,-322404,-230983,-348627,-74418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
20,0,0,0,0,0,0,0,0,-320072,-238286,-315599,-74922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
21,0,0,0,0,0,0,0,0,-324939,-242521,-354831,-68580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
22,0,0,0,0,0,0,0,0,-323003,-240876,-323448,-79609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
23,0,0,0,0,0,0,0,0,-319262,-235166,-354670,-71331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
24,0,0,0,0,0,0,0,0,-320379,-233678,-329747,-75534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
25,0,0,0,0,0,0,0,0,-309591,-227015,-318184,-64196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
26,0,0,0,0,0,0,0,0,-302180,-224733,-329247,-64557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
27,0,0,0,0,0,0,0,0,-294113,-212511,-338310,-64858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
28,0,0,0,0,0,0,0,0,-293591,-212671,-342427,-67688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
29,0,0,0,0,0,0,0,0,-291398,-208520,-339040,-66915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
30,0,0,0,0,0,0,0,0,-290609,-204070,-362349,-66712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
31,0,0,0,0,0,0,0,0,-286451,-205254,-358861,-65054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
32,0,0,0,0,0,0,0,0,-266967,-209048,-360633,-65770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
33,0,0,0,0,0,0,0,0,-272069,-213041,-364550,-67217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
34,0,0,0,0,0,0,0,0,-267501,-211641,-351174,-74918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
35,0,0,0,0,0,0,0,0,-266816,-214217,-351342,-67548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
36,0,0,0,0,0,0,0,0,-269627,-200293,-362991,-69478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
37,0,0,0,0,0,0,0,0,-270986,-211531,-329888,-67233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
38,0,0,0,0,0,0,0,0,-268027,-203596,-315010,-63696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
39,0,0,0,0,0,0,0,0,-257014,-205461,-324693,-64849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
40,0,0,0,0,0,0,0,0,-255630,-205039,-309784,-63258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
41,0,0,0,0,0,0,0,0,-258624,-207186,-329501,-59876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
42,0,0,0,0,0,0,0,0,-253894,-207513,-333290,-57937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
43,0,0,0,0,0,0,0,0,-254561,-199091,-325810,-59740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0
44,0,0,0,0,0,0,0,0,-250485,-194361,-331550,-61108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0
45,0,0,0,0,0,0,0,0,-255039,-196946,-324320,-62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.75,0,0,0
