Protocol file: C:\HelixGen\Protocols\Protocol_111.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,4550326,5473835,6217314,4613164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.25,0,0,0
2,0,0,0,0,0,0,0,0,4405246,5364183,6138001,4566511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75,0,0,0
3,0,0,0,0,0,0,0,0,4370852,5341780,6106197,4559078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0
4,0,0,0,0,0,0,0,0,4412655,5329206,6072789,4445960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.25,0,0,0
5,0,0,0,0,0,0,0,0,4411749,5327717,6054926,4451043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.25,0,0,0
6,0,0,0,0,0,0,0,0,4415166,5325618,6063293,4443911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.25,0,0,0
7,0,0,0,0,0,0,0,0,4414989,5327355,6056229,4438349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.75,0,0,0
8,0,0,0,0,0,0,0,0,4410080,5326268,6064115,4435889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0
9,0,0,0,0,0,0,0,0,4411880,5325988,6072601,4435712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0
10,0,0,0,0,0,0,0,0,4414544,5327469,6062092,4450741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.75,0,0,0
11,0,0,0,0,0,0,0,0,4407370,5328773,6075826,4459583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.75,0,0,0
12,0,0,0,0,0,0,0,0,4410025,5330052,6064525,4463965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
13,0,0,0,0,0,0,0,0,4409695,5332359,6065549,4457916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
14,0,0,0,0,0,0,0,0,4411809,5329426,6057236,4459727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0
15,0,0,0,0,0,0,0,0,4414901,5329447,6068410,4458145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
16,0,0,0,0,0,0,0,0,4387679,5333696,6106725,4566531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.75,0,0,0
17,0,0,0,0,0,0,0,0,4416080,5333650,6093310,4555437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
18,0,0,0,0,0,0,0,0,4414820,5327361,6051726,4460004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
19,0,0,0,0,0,0,0,0,4415967,5328714,6072571,4466963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.75,0,0,0
20,0,0,0,0,0,0,0,0,4415565,5335615,6097529,4561953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
21,0,0,0,0,0,0,0,0,4422491,5342098,6100003,4598983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
22,0,0,0,0,0,0,0,0,4415622,5335179,6066844,4485094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
23,0,0,0,0,0,0,0,0,4414156,5335247,6082109,4490107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
24,0,0,0,0,0,0,0,0,4415915,5334917,6068863,4485798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
25,0,0,0,0,0,0,0,0,4418040,5333641,6075639,4488983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
26,0,0,0,0,0,0,0,0,4413745,5331858,6076344,4486587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
27,0,0,0,0,0,0,0,0,4414286,5331707,6077351,4474171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
28,0,0,0,0,0,0,0,0,4414763,5328941,6070052,4480216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
29,0,0,0,0,0,0,0,0,6027489,5331948,6054461,4487405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
30,0,0,0,0,0,0,0,0,6028900,5334160,6072823,4487691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
31,0,0,0,0,0,0,0,0,6032690,5333917,6070726,4495258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
32,0,0,0,0,0,0,0,0,6014173,5335564,6056308,4477517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
33,0,0,0,0,0,0,0,0,5992347,7785653,6063916,4471961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.75,0,0,0
34,0,0,0,0,0,0,0,0,4418679,7824181,5834402,4462081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
35,0,0,0,0,0,0,0,0,4414276,7811775,6065254,4487611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
36,0,0,0,0,0,0,0,0,4414515,7809703,6062651,4482768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
37,0,0,0,0,0,0,0,0,4420943,5326679,9476724,4479974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
38,0,0,0,0,0,0,0,0,4418227,5330338,9511253,4493628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
39,0,0,0,0,0,0,0,0,4421551,5331629,9503278,4489896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0
40,0,0,0,0,0,0,0,0,4421314,5331298,9470150,6962221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0
