Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml,,,,,,,,,,,,,,,
Run date.time: 5/23/2017 2:35:13 PM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
35:14.5,0,25,11.437,90,29.432,0,0,90,29.45,0,0,-2.688,-2.688,-2.688,29.28
35:15.7,1.1914301,25,11.431,50,29.39,0,0,90,29.423,0,0,-2.688,-2.688,-2.688,29.24
35:16.9,2.3954297,25,11.427,50,29.364,100,4.834,50,29.384,0,0,-2.688,-2.688,-2.688,29.216
35:18.3,3.7716751,25,11.43,50,31.855,100,4.481,50,29.594,100,5.064,-2.688,-2.688,-2.688,29.323
35:19.1,4.5570614,25,11.43,50,39.71,100,4.27,50,32.382,100,4.481,-2.688,-2.688,-2.688,29.552
35:20.0,5.4526325,25,11.433,50,45.295,100,4.181,50,36.924,100,4.34,-2.688,-2.688,-2.688,30.722
35:20.6,6.1393228,25,11.427,50,51.739,0,0,50,44.389,100,4.199,-2.688,-2.688,-2.688,31.61
35:21.5,6.9505831,25,11.431,50,55.641,0,0,50,50.444,0,0,-2.688,-2.688,-2.688,33.86
35:22.2,7.6866443,25,11.433,50,58.342,0,0,50,56.577,0,0,-2.688,-2.688,-2.688,36.704
35:23.1,8.599591,25,11.434,50,59.543,0,0,50,59.184,0,0,-2.688,-2.688,-2.688,37.943
35:23.9,9.3614704,25,11.433,50,60.013,0,0,50,60.493,0,0,-2.688,-2.688,-2.688,39.932
35:24.7,10.167045,25,11.429,50,59.812,0,0,50,60.537,0,0,-2.688,-2.688,-2.688,40.756
35:25.4,10.8474108,25,11.432,50,59.285,0,0,50,60.038,0,0,-2.688,-2.688,-2.688,42.12
35:26.3,11.7584616,25,11.43,50,58.665,0,0,50,59.244,0,0,-2.688,-2.688,-2.688,43.195
35:27.3,12.8026576,25,11.435,50,57.757,0,0,50,58.306,0,0,-2.688,-2.688,-2.688,44.039
35:28.1,13.5856669,25,11.438,50,56.681,0,0,50,56.954,0,0.017,-2.688,-2.688,-2.688,44.389
35:29.0,14.5067116,25,11.434,50,55.812,2.4,0.088,50,55.978,5.1,0.211,-2.688,-2.688,-2.688,44.964
35:29.7,15.198983,25,11.435,50,54.88,5.5,0.194,50,55.014,4.5,0.194,-2.688,-2.688,-2.688,45.421
35:30.5,16.0156028,25,11.431,50,54.306,0.9,0,50,54.417,3.5,0.141,-2.688,-2.688,-2.688,45.623
35:31.2,16.695496,25,11.438,50,53.751,3.6,0.158,50,53.8,6.4,0.282,-2.688,-2.688,-2.688,45.965
35:32.1,17.616628,25,11.436,50,53.274,7.2,0.282,50,53.32,5.7,0.247,-2.688,-2.688,-2.688,46.108
35:32.9,18.3890626,25,11.435,50,52.796,1.2,0.035,50,52.821,6,0.264,-2.688,-2.688,-2.688,46.356
35:33.7,19.1988398,25,11.438,50,52.466,5.5,0.247,50,52.494,6.3,0.282,-2.688,-2.688,-2.688,46.561
35:34.4,19.8804097,25,11.43,50,52.12,8.2,0.352,50,52.119,7.1,0.317,-2.688,-2.688,-2.688,46.647
35:35.3,20.7914699,25,11.438,50,51.905,4,0.211,50,51.887,7.5,0.317,-2.688,-2.688,-2.688,46.797
35:36.3,21.8306428,25,11.436,50,51.703,7.7,0.37,50,51.68,9.1,0.423,-2.688,-2.688,-2.688,46.932
35:37.1,22.6180442,25,11.44,50,51.525,5.6,0.247,50,51.503,7.3,0.335,-2.688,-2.688,-2.688,46.996
35:38.1,23.5449728,25,11.44,50,51.488,5.7,0.247,50,51.439,7.7,0.352,-2.688,-2.688,-2.688,47.121
35:38.8,24.2946193,25,11.436,50,51.406,8.6,0.405,50,51.375,9,0.423,-2.688,-2.688,-2.688,47.236
35:39.6,25.1197351,25,11.436,50,51.374,6.8,0.317,50,51.346,8.2,0.37,-2.688,-2.688,-2.688,47.29
35:40.3,25.802921,25,11.431,50,51.399,6.1,0.282,50,51.344,7.8,0.352,-2.688,-2.688,-2.688,47.395
35:41.2,26.724323,25,11.432,50,51.375,9.7,0.458,50,51.334,9.1,0.423,-2.688,-2.688,-2.688,47.49
35:42.3,27.7684677,25,11.439,50,51.351,6,0.282,50,51.323,8.5,0.388,-2.688,-2.688,-2.688,47.579
35:43.1,28.5550803,25,11.436,50,51.402,7.8,0.37,50,51.348,7.8,0.37,-2.688,-2.688,-2.688,47.623
35:44.1,29.6032578,25,11.434,50,51.362,9.6,0.458,50,51.341,9.6,0.441,-2.688,-2.688,-2.688,47.7
35:45.2,30.6550153,25,11.431,50,51.405,3.7,0.158,50,51.36,7.3,0.317,-2.688,-2.688,-2.688,47.775
35:46.6,32.0845028,25,11.427,95,52.038,100,4.234,50,51.416,3.5,0,-2.688,-2.688,-2.688,47.901
35:47.8,33.329171,25,11.427,95,57.832,100,4.04,95,52.313,100,4.234,-2.688,-2.688,-2.688,48.404
35:48.6,34.1378073,25,11.43,95,64.182,100,3.917,95,57.147,100,4.058,-2.688,-2.688,-2.688,48.897
35:49.3,34.8251564,25,11.433,95,69.335,100,3.828,95,62.636,100,3.934,-2.688,-2.688,-2.688,50.27
35:50.2,35.7408009,25,11.424,95,74.004,100,3.758,95,67.997,100,3.846,-2.688,-2.688,-2.688,52.073
35:51.3,36.7850695,25,11.431,95,80.097,100,3.67,95,75.112,100,3.74,-2.688,-2.688,-2.688,54.609
35:52.1,37.5779889,25,11.434,95,87.417,100,3.581,95,82.847,100,3.634,-2.688,-2.688,-2.688,56
35:53.0,38.48332,25,11.431,95,92.549,100,3.511,95,88.758,100,3.564,-2.688,-2.688,-2.688,58.926
35:53.7,39.164734,25,11.426,95,98.11,100,3.458,95,95.005,100,3.493,-2.688,-2.688,-2.688,60.492
35:54.5,39.9854667,25,11.424,95,102.215,100,3.405,95,99.542,100,3.44,-2.688,-2.688,-2.688,63.769
35:55.2,40.7115628,25,11.437,95,106.748,100,3.352,95,104.98,100,3.37,-2.688,-2.688,-2.688,67.216
35:56.1,41.6326009,25,11.429,95,110.524,100,3.299,95,108.946,100,3.334,-2.688,-2.688,-2.688,68.999
35:56.9,42.4248213,25,11.437,95,114.995,0,0,95,113.714,100,3.299,-2.688,-2.688,-2.688,72.607
35:57.9,43.4143015,25,11.446,95,117.82,0,0,95,117.622,100,3.264,-2.688,-2.688,-2.688,76.257
36:00.1,45.5987302,25,11.43,95,118.407,0,0,95,121.858,0,0,-2.688,-2.688,-2.688,82.603
36:01.2,46.6478116,25,11.428,95,115.503,0,0,95,119.615,0,0,-2.688,-2.688,-2.688,84.733
36:02.1,47.5746203,25,11.431,95,113.126,0,0,95,116.086,0,0,-2.688,-2.688,-2.688,86.347
36:02.8,48.3034184,25,11.434,95,110.529,76.6,2.787,95,112.952,0,0,-2.688,-2.688,-2.688,87.494
36:03.6,49.1246742,25,11.438,95,109.596,7,0.247,95,110.592,79.3,2.858,-2.688,-2.688,-2.688,87.926
36:04.3,49.8117419,25,11.427,95,109.208,6.8,0.211,95,109.378,0,0,-2.688,-2.688,-2.688,88.764
36:05.5,50.9782548,25,11.435,95,108.298,31.8,1.217,95,109.031,20.6,0.776,-2.688,-2.688,-2.688,89.726
36:06.4,51.8568319,25,11.429,95,107.338,13.5,0.652,95,107.729,30.5,1.146,-2.688,-2.688,-2.688,90.368
36:07.4,52.8951181,25,11.425,95,106.538,21,0.811,95,106.881,18.9,0.705,-2.688,-2.688,-2.688,90.941
36:08.3,53.822084,25,11.429,95,105.912,27.5,1.129,95,106.193,32.1,1.217,-2.688,-2.688,-2.688,91.389
36:09.4,54.8607363,25,11.422,95,105.364,40.2,1.535,95,105.551,39.4,1.482,-2.688,-2.688,-2.688,91.729
36:10.4,55.8990545,25,11.429,95,105.243,22.8,0.705,95,105.226,26.8,0.882,-2.688,-2.688,-2.688,92.078
36:11.3,56.8212287,25,11.425,95,105.258,35,1.305,95,105.197,36.3,1.376,-2.688,-2.688,-2.688,92.413
36:12.4,57.8804298,25,11.432,95,105.08,37.5,1.429,95,105.066,35.7,1.34,-2.688,-2.688,-2.688,92.686
36:13.2,58.6636466,25,11.427,95,105.281,13.5,0.511,95,105.161,22.5,0.846,-2.688,-2.688,-2.688,92.832
36:14.2,59.7012991,25,11.427,95,105.222,41,1.588,95,105.162,33.8,1.27,-2.688,-2.688,-2.688,93.107
36:15.0,60.4895674,25,11.435,95,105.09,32.5,1.235,95,105.084,35.7,1.093,-2.688,-2.688,-2.688,93.329
36:16.3,61.7944665,25,11.435,95,105.324,16.1,0.617,95,105.217,22.1,0.846,-2.688,-2.688,-2.688,93.678
36:17.2,62.7106065,25,11.433,95,105.158,45.1,1.729,95,105.158,35.4,1.393,-2.688,-2.688,-2.688,93.774
36:18.4,63.8890648,25,11.431,95,105.217,14.8,0.529,95,105.165,26.3,1.005,-2.688,-2.688,-2.688,94.032
36:19.3,64.8085538,25,11.437,95,105.314,38.7,1.499,95,105.246,38,1.446,-2.688,-2.688,-2.688,94.208
36:20.2,65.7304046,25,11.431,95,105.095,40.7,1.552,95,105.145,36.1,1.376,-2.688,-2.688,-2.688,94.271
