MeltCurveTemperature,Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4
45.1780014,-556177,-567995,-681512,-1104189,-1270841,-796973,-1098899,-850374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.33599854,-566022,-581330,-687352,-1099621,-1260380,-794382,-1098603,-851891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.5890007,-561759,-576736,-675549,-1098467,-1263887,-794245,-1106082,-845374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.81100082,-560650,-576847,-680632,-1096964,-1259754,-794342,-1094054,-851960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.9620018,-564610,-584269,-686063,-1087935,-1258379,-793068,-1092921,-851362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.22999954,-564449,-572393,-680004,-1099562,-1257848,-798306,-1092637,-843691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.43600082,-556379,-566953,-677051,-1096051,-1256222,-714527,-1091778,-853620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.60200119,-561273,-578404,-677554,-1096934,-1255176,-702275,-1093054,-844208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.84799957,-558520,-570065,-676944,-1095035,-1258034,-766755,-1098569,-844110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.10699844,-559084,-576040,-677932,-1088513,-1252447,-765962,-1088197,-850124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.26300049,-559802,-581887,-683489,-1085041,-1257560,-764625,-1082906,-847002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.50999832,-561127,-571559,-679123,-1089761,-1254386,-767219,-1086651,-850249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.71099854,-556009,-562476,-681042,-1092114,-1251154,-766878,-1077101,-849927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.88899994,-558103,-577177,-677473,-1093273,-1251926,-762340,-1085543,-846832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.15000153,-556061,-571513,-678572,-1091969,-1250378,-762078,-1088678,-843929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.35300064,-558511,-576697,-682192,-1091809,-1247801,-765157,-1084889,-846606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.54299927,-559626,-580220,-680146,-1081433,-1255274,-765034,-1084441,-842089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.81700134,-555643,-576357,-678499,-1085417,-1247823,-766897,-1080340,-844740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.02299881,-558349,-569087,-681871,-1084202,-1253547,-768108,-1077655,-846126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.22600174,-554855,-569285,-676016,-1099136,-1244187,-758774,-1081752,-846200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.43000031,-553180,-575203,-675184,-1090092,-1247920,-760259,-1087862,-841093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.63600159,-556731,-577312,-678800,-1085034,-1244595,-763496,-1084993,-842067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.81499863,-559770,-574660,-683857,-1086155,-1246867,-763101,-1085074,-847067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.06100082,-562501,-575317,-678998,-1090439,-1249432,-764886,-1084544,-843295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.31800079,-556696,-572902,-677484,-1088349,-1246395,-764457,-1075920,-845119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.47200012,-553867,-566068,-673294,-1091846,-1249692,-761999,-1082272,-839954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.70199966,-552486,-575232,-679140,-1086516,-1243899,-763202,-1081953,-840988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.90800095,-557171,-572598,-676348,-1083410,-1246003,-758475,-1091067,-840375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.13899994,-550424,-573390,-673750,-1086460,-1244202,-761714,-1082329,-843183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.37099838,-556710,-575393,-681263,-1076209,-1245128,-765170,-1078654,-844924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.57500076,-558846,-571289,-674076,-1087371,-1244607,-769079,-1078597,-838277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.75699997,-553221,-562908,-672159,-1091200,-1242638,-762177,-1076219,-844894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.9980011,-559930,-575520,-679394,-1086443,-1239208,-762215,-1082141,-837143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.2159996,-550771,-571325,-671772,-1084498,-1237801,-755158,-1083192,-839614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.37099838,-554751,-575223,-675970,-1084719,-1241570,-764418,-1080512,-841208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.66500092,-559008,-580224,-682746,-1080473,-1241672,-761548,-1079146,-838441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.80699921,-557043,-571212,-673787,-1083668,-1235625,-758719,-1075683,-843068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.06600189,-548391,-562247,-673727,-1085411,-1236568,-764658,-1070084,-836222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.28300095,-553930,-574092,-673312,-1086078,-1240010,-759225,-1081477,-840245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.48799896,-553384,-568597,-671863,-1089432,-1238320,-758414,-1083252,-838596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.66799927,-552547,-577340,-675392,-1084138,-1234788,-763007,-1075750,-843795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.87400055,-556299,-572493,-678032,-1076873,-1238685,-757932,-1073965,-839566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.13000107,-554036,-572660,-677721,-1085069,-1237261,-761152,-1068061,-838431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.30899811,-548042,-566674,-675266,-1083207,-1240764,-764838,-1071245,-840243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.58100128,-552448,-571803,-669790,-1088980,-1238519,-757479,-1067887,-842886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.74700165,-549542,-571914,-676918,-1082283,-1235093,-755994,-1072249,-833864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.94100189,-551081,-576690,-676534,-1077242,-1236602,-760909,-1075675,-836570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
