Protocol file: C:\HelixGen\Protocols\Protocol_111.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,6497114,12332590,6189486,5822423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.25,0,0,0
2,0,0,0,0,0,0,0,0,6368054,12094890,6043695,5749435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75,0,0,0
3,0,0,0,0,0,0,0,0,6290787,11919887,5982639,5690544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
4,0,0,0,0,0,0,0,0,6238751,11820535,5939143,5646714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,0,0,0
5,0,0,0,0,0,0,0,0,6199444,11760544,5904420,5616004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0
6,0,0,0,0,0,0,0,0,6173690,11706995,5883590,5602641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0
7,0,0,0,0,0,0,0,0,6162429,11659943,5877270,5601119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0
8,0,0,0,0,0,0,0,0,6149795,11638082,5866337,5585569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.75,0,0,0
9,0,0,0,0,0,0,0,0,6145310,11627110,5863298,5585221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.25,0,0,0
10,0,0,0,0,0,0,0,0,6140602,11611564,5865112,5577553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.25,0,0,0
11,0,0,0,0,0,0,0,0,6138529,11596549,5853945,5580786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,0,0,0
12,0,0,0,0,0,0,0,0,6132765,11588893,5860101,5573471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.75,0,0,0
13,0,0,0,0,0,0,0,0,6135165,11572837,5876021,5565061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,0,0,0
14,0,0,0,0,0,0,0,0,6132124,11572149,5876924,5563615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0
15,0,0,0,0,0,0,0,0,6129754,11575183,5879980,5571129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0
16,0,0,0,0,0,0,0,0,6137530,11565059,5877993,5575458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0
17,0,0,0,0,0,0,0,0,6138202,11561235,5877916,5576859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0
18,0,0,0,0,0,0,0,0,6136328,11566540,5884025,5576313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75,0,0,0
19,0,0,0,0,0,0,0,0,6130590,11551643,5889358,5573350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75,0,0,0
