Protocol file: C:\HelixGen\Protocols\Protocol_111.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,6748085,6605198,7590313,5674127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0
2,0,0,0,0,0,0,0,0,6792137,6674735,7632469,5705072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0
3,0,0,0,0,0,0,0,0,6782025,6672660,7620562,5701006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0
4,0,0,0,0,0,0,0,0,6775022,6674876,7618814,5713516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0
5,0,0,0,0,0,0,0,0,6780029,6673695,7607961,5704288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75,0,0,0
6,0,0,0,0,0,0,0,0,6783775,6667968,7613829,5707831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0
7,0,0,0,0,0,0,0,0,6781887,6662999,7607217,5703535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0
8,0,0,0,0,0,0,0,0,6776779,6660177,7603999,5701716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0
9,0,0,0,0,0,0,0,0,6775720,6669516,7593835,5708001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75,0,0,0
10,0,0,0,0,0,0,0,0,6776540,6673235,7592105,5705221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0
11,0,0,0,0,0,0,0,0,6774361,6666830,7589487,5705916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75,0,0,0
12,0,0,0,0,0,0,0,0,6773238,6659163,7585737,5700521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75,0,0,0
