Protocol file: C:\HelixGen\Protocols\Protocol_pcr -temp5.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,4876261,4620841,4863469,3909991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75,0,0,0
2,0,0,0,0,0,0,0,0,5033632,4813008,5105059,4108519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
3,0,0,0,0,0,0,0,0,5033636,4810297,5089808,4098508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
4,0,0,0,0,0,0,0,0,5040231,4816517,5110625,4111196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
5,0,0,0,0,0,0,0,0,5083528,4822828,5119797,4129823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
6,0,0,0,0,0,0,0,0,5038729,4813952,5111287,4112434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
7,0,0,0,0,0,0,0,0,5033297,4810938,5092753,4098460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
8,0,0,0,0,0,0,0,0,5041075,4812050,5102047,4112585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
9,0,0,0,0,0,0,0,0,5026952,4809599,5089561,4104030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
10,0,0,0,0,0,0,0,0,5037493,4815121,5109216,4118677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
11,0,0,0,0,0,0,0,0,5029298,4811358,5093096,4101176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0
12,0,0,0,0,0,0,0,0,5035983,4813856,5107901,4118164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
13,0,0,0,0,0,0,0,0,5026406,4807686,5091901,4102308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0
14,0,0,0,0,0,0,0,0,5037500,4812844,5115014,4114891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
15,0,0,0,0,0,0,0,0,5029913,4809238,5096520,4101079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0
16,0,0,0,0,0,0,0,0,5037448,4815185,5109579,4114599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
17,0,0,0,0,0,0,0,0,5028498,4810538,5095358,4096946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
18,0,0,0,0,0,0,0,0,5032201,4813590,5108349,4114295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0
19,0,0,0,0,0,0,0,0,5028745,4807904,5092407,4098056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
20,0,0,0,0,0,0,0,0,5023002,4804351,5099633,4106419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
21,0,0,0,0,0,0,0,0,5013468,4796077,5081117,4088082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0
22,0,0,0,0,0,0,0,0,5018909,4802162,5101038,4103882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
23,0,0,0,0,0,0,0,0,5012454,4797843,5079712,4088922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0
24,0,0,0,0,0,0,0,0,5016817,4798837,5096029,4103589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0
25,0,0,0,0,0,0,0,0,5001950,4789091,5073639,4087789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0
26,0,0,0,0,0,0,0,0,5014148,4796844,5091489,4101996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0
27,0,0,0,0,0,0,0,0,5009248,4793528,5078291,4092959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0
