Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml
Run date.time: 5/17/2017 12:35:01 PM
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 Amps
"2017-05-17 12:35:13.542",11.8814844,25,26.218,95,99.729,0,0,95,99.147,0,0
"2017-05-17 12:35:14.006",12.345409,25,26.217,95,99.362,0,0,95,98.815,0,0
"2017-05-17 12:35:14.539",12.8782934,25,26.217,95,98.84,0.2,0,95,98.327,0,0
"2017-05-17 12:35:15.008",13.3470217,25,26.216,95,98.206,9.7,0.388,95,97.68,15.5,0.617
"2017-05-17 12:35:15.664",14.0033288,25,26.215,95,97.321,19.8,0.794,95,96.683,24.3,0.988
"2017-05-17 12:35:16.258",14.5971404,25,26.216,95,96.681,17.6,0.705,95,96.033,18.2,0.723
"2017-05-17 12:35:16.854",15.1937237,25,26.217,95,96.098,9.6,0.388,95,95.614,12.1,0.476
"2017-05-17 12:35:17.558",15.897084,25,26.218,95,95.825,10,0.405,95,95.254,14.9,0.635
"2017-05-17 12:35:18.329",16.6686866,25,26.218,95,95.331,17.7,0.705,95,94.765,20.2,0.776
"2017-05-17 12:35:18.922",17.2615411,25,26.218,95,94.952,18.2,0.741,95,94.464,19.5,0.758
"2017-05-17 12:35:19.607",17.9464608,25,26.219,95,94.689,11.6,0.564,95,94.205,17.2,0.688
"2017-05-17 12:35:20.072",18.4112739,25,26.219,95,94.506,13.5,0.441,95,94.073,18.5,0.741
"2017-05-17 12:35:20.657",18.9965075,25,26.219,95,94.353,14.3,0.582,95,93.952,19.3,0.776
"2017-05-17 12:35:21.258",19.5975495,25,26.219,95,94.171,17.3,0.705,95,93.798,21.4,0.864
"2017-05-17 12:35:21.733",20.0722506,25,26.219,95,94.049,15.3,0.617,95,93.68,19.5,0.705
"2017-05-17 12:35:22.367",20.7061258,25,26.219,95,93.953,16.1,0.652,95,93.577,17,0.688
"2017-05-17 12:35:22.973",21.3125187,25,26.219,95,93.9,16.7,0.688,95,93.498,16.3,0.652
"2017-05-17 12:35:23.789",22.1286067,25,26.219,95,93.81,14.4,0.688,95,93.411,20.2,0.811
"2017-05-17 12:35:24.256",22.5952586,25,26.219,95,93.73,18.2,0.741,95,93.376,18.2,0.723
"2017-05-17 12:35:24.848",23.1871055,25,26.219,95,93.688,15.8,0.635,95,93.317,20.8,0.846
"2017-05-17 12:35:25.465",23.8046664,25,26.219,95,93.649,16.2,0.652,95,93.284,19.5,0.776
"2017-05-17 12:35:26.064",24.403699,25,26.219,95,93.619,15.1,0.617,95,93.254,19.5,0.794
"2017-05-17 12:35:26.675",25.014361,25,26.219,95,93.58,15.6,0.635,95,93.213,19.2,0.776
"2017-05-17 12:35:27.281",25.6201427,25,26.219,95,93.557,15.3,0.617,95,93.185,20.4,0.829
"2017-05-17 12:35:27.878",26.2170969,25,26.219,95,93.535,16.5,0.652,95,93.165,21,0.846
"2017-05-17 12:35:28.580",26.9196719,25,26.219,95,93.524,14.4,0.582,95,93.156,20.3,0.741
"2017-05-17 12:35:29.352",27.6917927,25,26.219,95,93.499,17.1,0.652,95,93.154,19.7,0.794
"2017-05-17 12:35:29.961",28.3005622,25,26.219,95,93.485,14.8,0.599,95,93.134,19.2,0.776
"2017-05-17 12:35:30.635",28.9741912,25,26.221,95,93.476,14.2,0.582,95,93.119,19.3,0.829
"2017-05-17 12:35:31.361",29.700189,25,26.222,95,93.462,18,0.741,95,93.119,18.6,0.741
"2017-05-17 12:35:31.830",30.1695301,25,26.224,95,93.467,13.3,0.529,95,93.097,20.7,0.864
"2017-05-17 12:35:32.660",30.9995631,25,26.224,95,93.454,17.4,0.758,95,93.086,18.4,0.635
"2017-05-17 12:35:33.262",31.6012155,25,26.225,95,93.454,15.1,0.617,95,93.118,16.2,0.652
"2017-05-17 12:35:33.859",32.198008,25,26.224,95,93.452,16.4,0.67,95,93.114,18,0.723
"2017-05-17 12:35:34.710",33.0495376,25,26.225,95,93.446,15.6,0.635,95,93.085,21,0.864
"2017-05-17 12:35:35.185",33.5245899,25,26.224,95,93.434,17.6,0.67,95,93.08,18.3,0.741
"2017-05-17 12:35:35.818",34.157357,25,26.225,95,93.432,17.7,0.723,95,93.084,17,0.688
"2017-05-17 12:35:36.286",34.6256779,25,26.227,95,93.443,15.4,0.635,95,93.103,16.8,0.688
"2017-05-17 12:35:36.875",35.2145877,25,26.228,95,93.444,16,0.652,95,93.104,17.4,0.776
"2017-05-17 12:35:37.384",35.7231042,25,26.229,95,93.441,14.5,0.582,95,93.086,18.6,0.758
"2017-05-17 12:35:37.975",36.3146402,25,26.23,95,93.434,14.7,0.599,95,93.09,17.6,0.723
"2017-05-17 12:35:38.540",36.8793843,25,26.23,95,93.432,15.7,0.635,95,93.075,20.4,0.829
"2017-05-17 12:35:39.263",37.6025419,25,26.23,95,93.433,16.6,0.67,95,93.086,17.4,0.705
"2017-05-17 12:35:39.866",38.2053418,25,26.23,95,93.435,15.9,0.635,95,93.09,18.3,0.741
"2017-05-17 12:35:40.563",38.9019476,25,26.23,95,93.434,16.2,0.652,95,93.072,20.2,0.811
"2017-05-17 12:35:41.282",39.6216389,25,26.23,95,93.428,15.2,0.617,95,93.077,17.3,0.723
"2017-05-17 12:35:41.751",40.0906645,25,26.23,95,93.424,16.9,0.688,95,93.095,17.9,0.758
"2017-05-17 12:35:42.566",40.9051853,25,26.23,95,93.427,15.3,0.617,95,93.089,20.7,0.864
"2017-05-17 12:35:43.172",41.5118051,25,26.23,95,93.42,16.3,0.652,95,93.074,20.6,0.829
"2017-05-17 12:35:43.765",42.1042313,25,26.23,95,93.42,15.6,0.635,95,93.076,19.7,0.794
"2017-05-17 12:35:44.573",42.9126713,25,26.23,95,93.421,13.7,0.546,95,93.071,20.8,0.776
"2017-05-17 12:35:45.042",43.3813654,25,26.23,95,93.42,14.4,0.582,95,93.07,19.5,0.776
"2017-05-17 12:35:45.798",44.1374625,25,26.23,95,93.415,16.6,0.67,95,93.068,17.4,0.688
"2017-05-17 12:35:46.262",44.6010547,25,26.23,95,93.417,14.5,0.582,95,93.068,19.1,0.758
"2017-05-17 12:35:46.858",45.1976618,25,26.231,95,93.416,18.1,0.741,95,93.072,20.3,0.811
"2017-05-17 12:35:47.473",45.8124929,25,26.23,95,93.406,14.7,0.582,95,93.073,18,0.776
"2017-05-17 12:35:48.073",46.4123603,25,26.23,95,93.403,17.7,0.723,95,93.071,21.3,0.846
"2017-05-17 12:35:48.680",47.0191741,25,26.23,95,93.4,17.6,0.705,95,93.06,19.4,0.776
"2017-05-17 12:35:49.296",47.6349447,25,26.23,95,93.406,14.2,0.564,95,93.062,19.4,0.776
"2017-05-17 12:35:49.925",48.2647945,25,26.23,95,93.426,49,1.923,95,93.064,100,3.917
"2017-05-17 12:35:50.501",48.8404026,25,26.23,95,93.52,37.7,1.358,95,93.155,38,1.499
"2017-05-17 12:35:51.108",49.4476866,25,26.23,95,94.376,0,0,95,93.946,8.5,0.317
"2017-05-17 12:35:51.577",49.9164132,25,26.231,95,95.094,0.2,0,95,94.502,7.2,0.264
"2017-05-17 12:35:52.184",50.5230429,25,26.23,95,95.533,23.7,0.952,95,94.997,27.4,1.093
"2017-05-17 12:35:52.658",50.9973818,25,26.231,95,95.585,32.8,1.305,95,95.122,34.5,1.34
"2017-05-17 12:35:53.131",51.4705736,25,26.231,95,95.612,28.2,1.129,95,95.224,28.5,1.129
"2017-05-17 12:35:53.600",51.9396604,25,26.231,95,95.802,16.4,0.635,95,95.435,20.8,0.811
"2017-05-17 12:35:54.070",52.4090216,25,26.231,95,96.124,7.1,0.264,95,95.653,16.3,0.652
"2017-05-17 12:35:54.702",53.0415491,25,26.231,95,96.389,11.9,0.476,95,95.932,21,0.829
"2017-05-17 12:35:55.303",53.6427232,25,26.232,95,96.51,23.4,0.97,95,96.082,25.3,1.005
"2017-05-17 12:35:55.768",54.1072922,25,26.232,95,96.524,22.3,0.882,95,96.128,25.6,0.899
"2017-05-17 12:35:56.449",54.7882927,25,26.231,95,96.574,15.9,0.635,95,96.24,21.2,0.829
"2017-05-17 12:35:57.057",55.3961585,25,26.231,95,96.764,12.1,0.617,95,96.367,18.8,0.741
"2017-05-17 12:35:57.808",56.1472233,25,26.231,95,96.907,19.6,0.794,95,96.481,20.4,0.811
"2017-05-17 12:35:58.271",56.6098916,25,26.232,95,96.934,18.5,0.741,95,96.54,22.3,0.846
"2017-05-17 12:35:58.735",57.0742235,25,26.232,95,96.94,17.9,0.723,95,96.568,21.5,0.846
"2017-05-17 12:35:59.373",57.7122562,25,26.234,95,96.988,16,0.67,95,96.6,21.1,0.864
"2017-05-17 12:35:59.971",58.3101031,25,26.235,95,97.068,0,0,95,96.654,0,0
"2017-05-17 12:36:00.540",58.8792735,25,26.235,95,97.084,0,0,95,96.653,0,0
"2017-05-17 12:36:01.008",59.3473039,25,26.237,95,96.894,0,0,95,96.419,4.7,0.176
"2017-05-17 12:36:01.557",59.8964177,25,26.239,95,96.408,16.9,0.705,95,95.959,22.7,0.917
"2017-05-17 12:36:02.155",60.493936,25,26.239,95,95.771,20.5,0.829,95,95.339,27.2,1.093
"2017-05-17 12:36:02.618",60.9571705,25,26.239,95,95.409,19.3,0.617,95,94.981,15.5,0.617
"2017-05-17 12:36:03.091",61.4300858,25,26.239,95,95.16,6.5,0.247,95,94.796,13.3,0.529
"2017-05-17 12:36:03.687",62.0265169,25,26.239,95,95.004,7.6,0.299,95,94.597,14.2,0.564
"2017-05-17 12:36:04.150",62.4897571,25,26.239,95,94.845,11.3,0.458,95,94.4,19.1,0.776
"2017-05-17 12:36:04.684",63.0229608,25,26.239,95,94.595,18.2,0.758,95,94.202,20.4,0.829
"2017-05-17 12:36:05.280",63.6193529,25,26.239,95,94.326,20.4,0.846,95,93.99,20.9,0.776
"2017-05-17 12:36:05.748",64.0873882,25,26.239,95,94.229,12.8,0.511,95,93.864,16.6,0.67
"2017-05-17 12:36:06.387",64.725912,25,26.24,95,94.162,12.3,0.511,95,93.752,17.2,0.723
"2017-05-17 12:36:06.978",65.3174283,25,26.24,95,94.074,16.1,0.67,95,93.649,17.9,0.758
"2017-05-17 12:36:07.815",66.1540196,25,26.241,95,93.918,15,0.617,95,93.498,19.6,0.794
"2017-05-17 12:36:08.283",66.6222863,25,26.242,95,93.809,16.2,0.67,95,93.45,18.7,0.776
"2017-05-17 12:36:08.874",67.2137639,25,26.241,95,93.782,12.8,0.511,95,93.397,18.7,0.758
"2017-05-17 12:36:09.487",67.8263973,25,26.242,95,93.756,14.7,0.599,95,93.353,18,0.794
"2017-05-17 12:36:10.094",68.4328612,25,26.241,95,93.696,15.1,0.617,95,93.295,18.3,0.741
"2017-05-17 12:36:10.696",69.0351721,25,26.242,95,93.628,16.1,0.652,95,93.271,18.7,0.758
"2017-05-17 12:36:11.292",69.6311704,25,26.242,95,93.601,16.3,0.67,95,93.241,17.9,0.723
"2017-05-17 12:36:11.884",70.2228979,25,26.242,95,93.586,16.3,0.67,95,93.208,19,0.794
"2017-05-17 12:36:12.564",70.9036596,25,26.242,95,93.574,15.4,0.635,95,93.191,16.5,0.67
"2017-05-17 12:36:13.284",71.6229558,25,26.242,95,93.539,14.5,0.599,95,93.174,18.9,0.688
"2017-05-17 12:36:13.752",72.0918124,25,26.242,95,93.522,15.4,0.635,95,93.17,18,0.723
"2017-05-17 12:36:14.652",72.9911631,25,26.242,95,93.507,15,0.617,95,93.143,20.8,0.846
"2017-05-17 12:36:15.121",73.4600247,25,26.242,60,93.499,0,0,60,93.127,0,0
"2017-05-17 12:36:15.590",73.9293728,25,26.242,60,93.505,0,0,60,93.115,0,0
"2017-05-17 12:36:16.058",74.3976772,25,26.242,60,93.408,0,0,60,92.952,0,0
"2017-05-17 12:36:16.570",74.9092555,25,26.242,60,93.023,0,0,60,92.573,0,0
"2017-05-17 12:36:17.039",75.3785593,25,26.242,60,92.633,0,0,60,92.036,0,0
"2017-05-17 12:36:17.582",75.9211119,25,26.242,60,91.913,0,0,60,91.373,0,0
"2017-05-17 12:36:18.051",76.3905605,25,26.242,60,91.364,0,0,60,90.644,0,0
"2017-05-17 12:36:18.572",76.911715,25,26.242,60,90.496,0,0,60,89.857,0,0
"2017-05-17 12:36:19.040",77.3797006,25,26.242,60,89.879,0,0,60,89.047,0,0
"2017-05-17 12:36:19.573",77.9127549,25,26.242,60,88.946,0,0,60,88.213,0,0
"2017-05-17 12:36:20.047",78.3863328,25,26.242,60,88.318,0,0,60,87.376,0,0
"2017-05-17 12:36:20.570",78.9095381,25,26.242,60,87.366,0,0,60,86.558,0,0
"2017-05-17 12:36:21.038",79.3773277,25,26.242,60,86.737,0,0,60,85.757,0,0
"2017-05-17 12:36:21.577",79.9159135,25,26.242,60,85.804,0,0,60,84.959,0,0
"2017-05-17 12:36:22.044",80.3837072,25,26.242,60,85.182,0,0,60,84.164,0,0
"2017-05-17 12:36:22.572",80.9111217,25,26.242,60,84.263,0,0,60,83.388,0,0
"2017-05-17 12:36:23.046",81.3853519,25,26.242,60,83.659,0,0,60,82.629,0,0
"2017-05-17 12:36:23.578",81.9171931,25,26.242,60,82.774,0,0,60,81.876,0,0
"2017-05-17 12:36:24.053",82.392723,25,26.242,60,82.186,0,0,60,81.143,0,0
"2017-05-17 12:36:24.579",82.9183792,25,26.242,60,81.328,0,0,60,80.423,0,0
"2017-05-17 12:36:25.048",83.3872383,25,26.242,60,80.76,0,0,60,79.724,0,0
"2017-05-17 12:36:25.575",83.9141305,25,26.242,60,79.934,0,0,60,79.035,0,0
"2017-05-17 12:36:26.044",84.3832395,25,26.242,60,79.386,0,0,60,78.352,0,0
"2017-05-17 12:36:26.576",84.9155767,25,26.242,60,78.586,0,0,60,77.694,0,0
"2017-05-17 12:36:27.045",85.3845576,25,26.242,60,78.059,0,0,60,77.048,0,0
"2017-05-17 12:36:27.583",85.9224776,25,26.242,60,77.288,0,0,60,76.412,0,0
"2017-05-17 12:36:28.047",86.3858315,25,26.242,60,76.779,0,0,60,75.801,0,0
"2017-05-17 12:36:28.583",86.9222417,25,26.242,60,76.038,0,0,60,75.187,0,0
"2017-05-17 12:36:29.048",87.3872489,25,26.242,60,75.552,0,0,60,74.586,0,0
"2017-05-17 12:36:29.582",87.9209203,25,26.242,60,74.836,0,0,60,73.993,0,0
"2017-05-17 12:36:30.059",88.3984366,25,26.242,60,74.362,0,0,60,73.415,0,0
"2017-05-17 12:36:30.581",88.920572,25,26.242,60,73.679,0,0,60,72.854,0,0
"2017-05-17 12:36:31.044",89.3838138,25,26.242,60,73.226,0,0,60,72.304,0,0
"2017-05-17 12:36:31.583",89.9222401,25,26.242,60,72.559,0,0,60,71.758,0,0
"2017-05-17 12:36:32.057",90.3959197,25,26.242,60,72.127,0,0,60,71.229,0,0
"2017-05-17 12:36:32.584",90.9229535,25,26.242,60,71.492,0,0,60,70.702,0,0
"2017-05-17 12:36:33.052",91.3911578,25,26.242,60,71.071,0,0,60,70.184,0,0
"2017-05-17 12:36:33.579",91.9186569,25,26.242,60,70.457,0,0,60,69.675,0,0
"2017-05-17 12:36:34.048",92.3870643,25,26.242,60,70.053,0,0,60,69.189,0,0
"2017-05-17 12:36:34.582",92.9217912,25,26.242,60,69.46,0,0,60,68.703,0,0
"2017-05-17 12:36:35.055",93.394453,25,26.242,60,69.072,0,0,60,68.233,0,0
"2017-05-17 12:36:35.589",93.9280341,25,26.242,60,68.501,0,0,60,67.766,0,0
"2017-05-17 12:36:36.061",94.4006979,25,26.242,60,68.123,0,0,60,67.306,0,0
"2017-05-17 12:36:36.583",94.9224587,25,26.242,60,67.579,0,0,60,66.853,0,0
"2017-05-17 12:36:37.047",95.386156,25,26.242,60,67.215,0,0,60,66.407,0,0
"2017-05-17 12:36:37.584",95.9237039,25,26.242,60,66.687,0,0,60,65.969,0,0
"2017-05-17 12:36:38.054",96.3932358,25,26.242,60,66.338,0,0,60,65.547,0,0
"2017-05-17 12:36:38.591",96.930453,25,26.242,60,65.826,0,0,60,65.123,0,0
"2017-05-17 12:36:39.059",97.398718,25,26.242,60,65.492,0,0,60,64.717,0,0
"2017-05-17 12:36:39.587",97.9261633,25,26.242,60,64.996,0,0,60,64.317,0,0
"2017-05-17 12:36:40.050",98.3893802,25,26.241,60,64.671,0,0,60,63.924,0,0
"2017-05-17 12:36:40.589",98.9279365,25,26.24,60,64.199,0,0,60,63.535,0,0
"2017-05-17 12:36:41.057",99.3965301,25,26.239,60,63.884,0,0,60,63.153,0,0
"2017-05-17 12:36:41.596",99.9351406,25,26.239,60,63.422,0,0,60,62.781,0,0
"2017-05-17 12:36:42.074",100.4134836,25,26.238,60,63.121,0,0,60,62.409,0,0
"2017-05-17 12:36:42.591",100.930565,25,26.238,60,62.677,0,0,60,62.045,0.5,0
"2017-05-17 12:36:43.055",101.3945371,25,26.238,60,62.388,0,0,60,61.691,2.9,0.105
"2017-05-17 12:36:43.592",101.9314963,25,26.239,60,61.963,0.9,0.017,60,61.36,4.4,0.176
"2017-05-17 12:36:44.060",102.3997059,25,26.239,60,61.687,2.8,0.105,60,61.077,5.1,0.211
"2017-05-17 12:36:44.604",102.9435955,25,26.239,60,61.312,2.9,0.105,60,60.853,3.1,0.123
"2017-05-17 12:36:45.084",103.423244,25,26.239,60,61.104,3.1,0.07,60,60.662,4.5,0.176
"2017-05-17 12:36:45.589",103.9284337,25,26.24,60,60.905,2,0.07,60,60.496,3.9,0.158
"2017-05-17 12:36:46.058",104.3971902,25,26.24,60,60.735,1.7,0.07,60,60.342,5.9,0.247
"2017-05-17 12:36:46.590",104.9297457,25,26.24,60,60.571,4.8,0.211,60,60.205,5.4,0.229
"2017-05-17 12:36:47.054",105.3928653,25,26.24,60,60.413,5.2,0.211,60,60.087,5.7,0.247
"2017-05-17 12:36:47.591",105.9306101,25,26.24,60,60.283,3.4,0.141,60,59.997,5.1,0.211
"2017-05-17 12:36:48.061",106.399845,25,26.24,60,60.186,3.7,0.141,60,59.917,4.9,0.211
"2017-05-17 12:36:48.599",106.9378224,25,26.239,60,60.094,3.7,0.158,60,59.844,5.4,0.229
"2017-05-17 12:36:49.062",107.4015759,25,26.239,60,60.034,4.3,0.176,60,59.779,6.1,0.264
"2017-05-17 12:36:49.594",107.9329272,25,26.238,60,59.957,4.2,0.176,60,59.716,6.7,0.299
"2017-05-17 12:36:50.063",108.4028103,25,26.238,60,59.892,4.6,0.176,60,59.661,6.5,0.282
"2017-05-17 12:36:50.595",108.9345367,25,26.237,60,59.847,4.7,0.194,60,59.623,5,0.211
"2017-05-17 12:36:51.063",109.4024387,25,26.238,60,59.812,3.3,0.158,60,59.598,6.7,0.299
"2017-05-17 12:36:51.596",109.9357912,25,26.237,60,59.779,4.2,0.176,60,59.572,5.2,0.229
"2017-05-17 12:36:52.066",110.4053605,25,26.238,60,59.74,5.7,0.229,60,59.535,7.5,0.335
"2017-05-17 12:36:52.603",110.9423951,25,26.237,60,59.705,4.2,0.176,60,59.509,5.8,0.247
"2017-05-17 12:36:53.071",111.410581,25,26.237,60,59.681,4.3,0.194,60,59.489,6.5,0.282
"2017-05-17 12:36:53.599",111.938277,25,26.235,60,59.665,4.1,0.176,60,59.476,6.2,0.264
"2017-05-17 12:36:54.064",112.4028222,25,26.234,60,59.651,4.6,0.194,60,59.459,6.5,0.282
"2017-05-17 12:36:54.600",112.939052,25,26.233,60,59.635,4.8,0.211,60,59.44,6.8,0.299
"2017-05-17 12:36:55.069",113.4088042,25,26.232,60,59.616,4.6,0.211,60,59.43,5.7,0.247
"2017-05-17 12:36:55.601",113.9399459,25,26.231,60,59.602,5.4,0.247,60,59.424,6.1,0.264
"2017-05-17 12:36:56.070",114.4091328,25,26.231,60,59.594,4.3,0.176,60,59.414,6.6,0.282
"2017-05-17 12:36:56.602",114.9412431,25,26.231,60,59.587,3.6,0.141,60,59.403,6.3,0.282
"2017-05-17 12:36:57.065",115.4046503,25,26.231,60,59.578,4.9,0.211,60,59.396,6.5,0.282
"2017-05-17 12:36:57.597",115.9368029,25,26.231,60,59.567,4.9,0.211,60,59.389,6.4,0.282
"2017-05-17 12:36:58.061",116.4005375,25,26.231,60,59.559,4.5,0.194,60,59.382,6.5,0.282
"2017-05-17 12:36:58.610",116.9495549,25,26.231,60,59.555,4.8,0.211,60,59.378,6.5,0.282
"2017-05-17 12:36:59.079",117.4183164,25,26.231,60,59.553,4.7,0.194,60,59.375,6.1,0.264
"2017-05-17 12:36:59.606",117.9452522,25,26.231,60,59.548,4.8,0.211,60,59.371,6.4,0.282
"2017-05-17 12:37:00.075",118.4142651,25,26.231,60,59.545,3.8,0.229,60,59.367,6.5,0.282
"2017-05-17 12:37:00.608",118.9470376,25,26.231,60,59.538,5.4,0.247,60,59.359,6.5,0.282
"2017-05-17 12:37:01.077",119.4162323,25,26.231,60,59.533,4.7,0.194,60,59.359,6.4,0.282
"2017-05-17 12:37:01.614",119.9529658,25,26.231,60,59.533,4.5,0.194,60,59.36,6.4,0.282
"2017-05-17 12:37:02.084",120.4228206,25,26.231,60,59.531,4.8,0.211,60,59.358,6.9,0.299
"2017-05-17 12:37:02.604",120.9437621,25,26.231,60,59.527,4.3,0.176,60,59.352,6.7,0.299
"2017-05-17 12:37:03.074",121.4129744,25,26.231,60,59.522,5.6,0.229,60,59.342,6.9,0.299
"2017-05-17 12:37:03.601",121.9400956,25,26.231,60,59.518,4.1,0.176,60,59.344,6.5,0.282
"2017-05-17 12:37:04.074",122.4129535,25,26.231,60,59.519,5,0.211,60,59.351,5.5,0.229
"2017-05-17 12:37:04.792",123.1315987,25,26.231,95,59.523,100,4.517,60,59.363,5.5,2.399
"2017-05-17 12:37:05.261",123.6004742,25,26.231,95,59.647,100,4.181,95,59.38,100,4.27
"2017-05-17 12:37:05.725",124.0644787,25,26.231,95,60.565,100,4.093,95,59.815,100,4.164
"2017-05-17 12:37:06.199",124.5382437,25,26.231,95,62.072,100,4.005,95,61.331,100,4.075
"2017-05-17 12:37:06.664",125.0034942,25,26.231,95,64.75,100,3.934,95,63.244,100,4.005
"2017-05-17 12:37:07.131",125.4706039,25,26.231,95,68.037,100,3.881,95,66.285,100,3.934
"2017-05-17 12:37:07.609",125.9488037,25,26.231,95,71.008,100,3.811,95,69.809,100,3.864
"2017-05-17 12:37:08.078",126.4177326,25,26.231,95,74.886,100,3.758,95,73.613,100,3.811
"2017-05-17 12:37:08.611",126.9504259,25,26.23,95,78.909,100,3.687,95,77.612,100,3.74
"2017-05-17 12:37:09.082",127.421413,25,26.23,95,82.966,100,3.634,95,81.631,100,3.687
"2017-05-17 12:37:09.607",127.9465879,25,26.23,95,86.984,100,3.581,95,85.682,100,3.634
"2017-05-17 12:37:10.071",128.409891,25,26.23,95,90.938,100,3.546,95,88.861,100,3.581
"2017-05-17 12:37:10.609",128.9478963,25,26.23,95,94.819,0,0,95,93.517,0,0
"2017-05-17 12:37:11.087",129.4264702,25,26.23,95,98.422,0,0,95,97.19,0,0
"2017-05-17 12:37:11.604",129.9433929,25,26.23,95,101.137,0,0,95,100.178,0,0
"2017-05-17 12:37:12.068",130.4071997,25,26.23,95,102.795,0,0,95,101.715,0,0
"2017-05-17 12:37:12.611",130.9504181,25,26.23,95,103.619,0,0,95,102.936,0,0
"2017-05-17 12:37:13.079",131.4185568,25,26.23,95,103.847,0,0,95,103.223,0,0
"2017-05-17 12:37:13.612",131.9514848,25,26.23,95,103.654,0,0,95,103.035,0,0
"2017-05-17 12:37:14.086",132.4255065,25,26.23,95,103.182,0,0,95,102.546,0,0
"2017-05-17 12:37:14.610",132.9489486,25,26.23,95,102.508,8,0.299,95,101.847,18.4,0.723
"2017-05-17 12:37:15.210",133.5491475,25,26.23,95,101.712,0,0,95,100.878,0,0
"2017-05-17 12:37:15.674",134.0136558,25,26.23,95,100.709,0,0,95,100.275,0,0
"2017-05-17 12:37:16.144",134.4837695,25,26.23,95,99.846,4.2,0.158,95,99.468,3.4,0.194
"2017-05-17 12:37:16.743",135.0827802,25,26.23,95,99.117,21.6,0.882,95,98.387,20.4,0.811
"2017-05-17 12:37:17.345",135.6841693,25,26.23,95,98.062,17.3,0.688,95,97.391,21.1,0.758
"2017-05-17 12:37:17.936",136.2755432,25,26.23,95,97.022,9.2,0.352,95,96.654,15.5,0.617
"2017-05-17 12:37:18.635",136.9743098,25,26.23,95,96.663,9.1,0.194,95,96.054,12.2,0.476
"2017-05-17 12:37:19.368",137.7075687,25,26.23,95,95.949,16.7,0.688,95,95.492,17.7,0.705
"2017-05-17 12:37:19.832",138.1715441,25,26.229,95,95.475,15.8,0.635,95,95.11,21.7,0.864
"2017-05-17 12:37:20.657",138.9967906,25,26.228,95,95.15,17.1,0.705,95,94.642,15.4,0.688
"2017-05-17 12:37:21.259",139.5985095,25,26.227,95,94.762,12.2,0.494,95,94.391,18.9,0.546
"2017-05-17 12:37:21.744",140.0835782,25,26.225,95,94.585,14.3,0.582,95,94.211,18.4,0.741
