Protocol file: C:\HelixGen\Protocols\Protocol_pcr - TEQMAN.xml,,,,,,,,,,,,,,,
Run date.time: 5/23/2017 3:49:47 PM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
50:27.5,39.0489611,25,11.435,50,55.427,13,0.599,50,55.403,13.2,0.529,-2.688,-2.688,-2.688,50.545
50:28.3,39.8737233,25,11.422,50,55.519,6.5,0.282,50,55.458,8.1,0.352,-2.688,-2.688,-2.688,50.628
50:29.4,40.9121913,25,11.425,50,55.494,13.4,0.635,50,55.457,12.6,0.582,-2.688,-2.688,-2.688,50.7
50:30.7,42.2061665,25,11.43,50,55.517,5.5,0.229,50,55.464,8.4,0.37,-2.688,-2.688,-2.688,50.768
50:31.3,42.8828966,25,11.425,50,55.548,11.4,0.564,50,55.505,11.8,0.529,-2.688,-2.688,-2.688,50.84
50:32.6,44.1669494,25,11.433,50,55.512,6.9,0.352,50,55.483,11.5,0.511,-2.688,-2.688,-2.688,50.897
50:33.4,44.9642159,25,11.427,50,55.598,7.2,0.335,50,55.532,9,0.405,-2.688,-2.688,-2.688,50.962
50:34.5,46.0089009,25,11.421,50,55.548,11.3,0.529,50,55.525,11.7,0.546,-2.688,-2.688,-2.688,51.016
50:35.3,46.8655674,25,11.434,50,55.59,5.4,0.229,50,55.534,8.7,0.388,-2.688,-2.688,-2.688,51.069
50:36.4,47.9057602,25,11.423,50,55.63,9.8,0.458,50,55.581,9.8,0.476,-2.688,-2.688,-2.688,51.126
50:37.3,48.8152623,25,11.425,50,55.569,9.7,0.335,50,55.555,10.6,0.476,-2.688,-2.688,-2.688,51.148
50:38.2,49.7216092,25,11.424,50,55.645,4.7,0.211,50,55.591,8.5,0.352,-2.688,-2.688,-2.688,51.196
50:39.3,50.8769492,25,11.42,50,55.638,12.2,0.652,50,55.603,11.8,0.546,-2.688,-2.688,-2.688,51.267
50:40.4,51.9206877,25,11.419,50,55.666,4.7,0.176,50,55.617,7.5,0.335,-2.688,-2.688,-2.688,51.313
50:41.3,52.8318235,25,11.417,50,55.684,10.9,0.546,50,55.641,11,0.511,-2.688,-2.688,-2.688,51.339
50:42.6,54.1183037,25,11.423,50,55.628,7.4,0.264,50,55.614,9.7,0.441,-2.688,-2.688,-2.688,51.394
50:43.2,54.7854232,25,11.419,50,55.717,7.3,0.335,50,55.668,8.5,0.388,-2.688,-2.688,-2.688,51.417
50:44.4,55.9516103,25,11.423,50,55.66,13.5,0.635,50,55.642,12.1,0.546,-2.688,-2.688,-2.688,51.474
50:45.5,57.0093969,25,11.417,50,55.697,4.1,0.141,50,55.659,7.9,0.352,-2.688,-2.688,-2.688,51.513
