MeltCurveTemperature, Cartridge1, Cartridge2, Cartridge3, Cartridge4
49.7849998474121,0,0,3898107,0
52.2750015258789,0,0,3835805,0
55.2820014953613,0,0,3804684,0
58.673999786377,0,0,3782074,0
62.1980018615723,0,0,3751155,0
67.2760009765625,0,0,3741810,0
70.8300018310547,0,0,3729436,0
74.3310012817383,0,0,3718862,0
