Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml,,,,,,,,,,,,,,,
Run date.time: 5/23/2017 1:31:59 PM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
31:59.9,0,25,25.946,90,27.109,0,0,90,27.138,0,0,-2.688,-2.688,-2.688,27.069
32:01.2,1.2892703,25,25.947,37,27.087,0,0,90,27.12,0,0,-2.688,-2.688,-2.688,27.057
32:02.5,2.5510651,25,25.947,37,27.142,100,4.711,37,27.107,0,0,-2.688,-2.688,-2.688,27.06
32:03.5,3.5948394,25,25.947,37,32.33,0,0,37,27.578,100,4.799,-2.688,-2.688,-2.688,27.287
32:04.3,4.3990629,25,25.947,37,37.042,0,0,37,30.194,100,4.534,-2.688,-2.688,-2.688,27.972
32:05.1,5.1715102,25,25.947,37,39.278,0,0,37,35.745,0,0,-2.688,-2.688,-2.688,28.513
32:06.0,6.0899415,25,25.947,37,40.228,0,0,37,38.976,0,0,-2.688,-2.688,-2.688,29.717
32:06.7,6.8068496,25,25.947,37,40.847,0,0,37,40.913,0,0,-2.688,-2.688,-2.688,30.263
32:07.5,7.6213193,25,25.947,37,40.985,0,0,37,41.458,0,0,-2.688,-2.688,-2.688,31.178
32:08.2,8.299299,25,25.947,37,40.915,0,0,37,41.453,0,0,-2.688,-2.688,-2.688,31.565
32:09.2,9.3350311,25,25.947,37,40.725,0,0,37,41.222,0,0,-2.688,-2.688,-2.688,32.215
32:10.2,10.2580889,25,25.947,37,40.339,0,0,37,40.722,0,0,-2.688,-2.688,-2.688,32.74
32:11.0,11.0461869,25,25.948,37,39.882,0,0,37,40.206,0,0,-2.688,-2.688,-2.688,33.16
32:11.8,11.8922894,25,25.948,37,39.541,0,0,37,39.736,0,0,-2.688,-2.688,-2.688,33.338
32:12.5,12.5689809,25,25.952,37,39.097,0,0,37,39.274,0,0,-2.688,-2.688,-2.688,33.634
32:13.3,13.3733194,25,25.954,37,38.753,0,0,37,38.88,0,0,-2.688,-2.688,-2.688,33.757
32:14.1,14.1609165,25,25.956,37,38.365,0,0,37,38.396,0,0,-2.688,-2.688,-2.688,33.955
32:15.0,15.0713262,25,25.957,37,37.986,0,0,37,38.04,0,0,-2.688,-2.688,-2.688,34.102
32:15.7,15.7967479,25,25.958,37,37.577,0,0,37,37.598,0,0,-2.688,-2.688,-2.688,34.159
32:16.5,16.6224992,25,25.958,37,37.267,0.9,0.017,37,37.274,0.9,0.017,-2.688,-2.688,-2.688,34.243
32:17.2,17.298874,25,25.958,37,36.933,2,0.088,37,36.899,1.3,0.035,-2.688,-2.688,-2.688,34.272
32:18.2,18.3367336,25,25.958,37,36.694,1.2,0.035,37,36.694,0.7,0,-2.688,-2.688,-2.688,34.31
32:19.2,19.2532917,25,25.958,37,36.43,1.7,0.088,37,36.395,3.4,0.141,-2.688,-2.688,-2.688,34.337
32:20.0,20.0409,25,25.958,37,36.214,2.2,0.088,37,36.189,2.8,0.105,-2.688,-2.688,-2.688,34.351
32:20.8,20.9355463,25,25.958,37,36.089,1.3,0.035,37,36.059,2.1,0.07,-2.688,-2.688,-2.688,34.36
32:21.5,21.624219,25,25.958,37,35.965,3.8,0.176,37,35.936,3.3,0.141,-2.688,-2.688,-2.688,34.364
32:22.3,22.4376138,25,25.958,37,35.878,2.6,0.105,37,35.856,2.9,0.123,-2.688,-2.688,-2.688,34.368
32:23.1,23.1842765,25,25.958,37,35.826,2.4,0.105,37,35.8,2.5,0.088,-2.688,-2.688,-2.688,34.37
32:24.0,24.1053343,25,25.958,37,35.78,3.8,0.176,37,35.759,3.6,0.141,-2.688,-2.688,-2.688,34.375
32:24.7,24.8292106,25,25.958,37,35.736,2.4,0.105,37,35.716,3.4,0.141,-2.688,-2.688,-2.688,34.377
32:25.6,25.6452991,25,25.958,37,35.739,2.1,0.088,37,35.708,3.1,0.123,-2.688,-2.688,-2.688,34.382
32:26.3,26.3744045,25,25.958,37,35.72,4,0.176,37,35.699,4,0.176,-2.688,-2.688,-2.688,34.387
32:27.7,27.7487037,25,25.958,95,35.723,100,4.658,37,35.702,3,0.123,-2.688,-2.688,-2.688,34.404
32:28.9,28.9781128,25,25.958,95,39.262,100,4.375,95,36.021,100,4.852,-2.688,-2.688,-2.688,34.693
32:30.1,30.1818749,25,25.958,95,46.877,100,4.181,95,39.53,100,4.358,-2.688,-2.688,-2.688,35.375
32:31.0,31.0920256,25,25.958,95,54.046,100,4.04,95,46.45,100,4.181,-2.688,-2.688,-2.688,36.713
32:31.9,31.9879044,25,25.958,95,60.499,100,3.934,95,53.576,100,4.04,-2.688,-2.688,-2.688,38.733
32:32.7,32.8337246,25,25.958,95,67.224,100,3.846,95,60.918,100,3.917,-2.688,-2.688,-2.688,39.962
32:33.4,33.5158459,25,25.958,95,73.158,100,3.758,95,68.595,100,3.828,-2.688,-2.688,-2.688,42.68
32:34.2,34.3310344,25,25.958,95,78.217,100,3.687,95,73.565,100,3.74,-2.688,-2.688,-2.688,44.133
32:35.0,35.113308,25,25.958,95,83.761,100,3.617,95,80.656,100,3.652,-2.688,-2.688,-2.688,47.08
32:35.9,36.0297123,25,25.958,95,89.082,100,3.546,95,85.898,100,3.599,-2.688,-2.688,-2.688,50.139
32:36.6,36.706236,25,25.958,95,94.767,100,3.476,95,92.227,100,3.511,-2.688,-2.688,-2.688,51.743
32:37.4,37.5103066,25,25.958,95,98.979,100,3.44,95,96.787,100,3.476,-2.688,-2.688,-2.688,55.084
32:38.1,38.2026904,25,25.958,95,103.569,100,3.37,95,101.685,100,3.405,-2.688,-2.688,-2.688,56.838
32:39.0,39.1128157,25,25.958,95,107.368,100,3.334,95,105.729,100,3.37,-2.688,-2.688,-2.688,60.431
