Protocol file: C:\HelixGen\Protocols\Protocol_1.xml
Run date.time: 5/15/2017 10:34:05 AM
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC Setpoint, PCR TEC C, PCR TEC PWR, PRC TEC Amps, PRC TEC CNTL BITS
"2017-05-15 10:34:06.005",0,25,23.845,25,23.678,0,0
"2017-05-15 10:34:06.389",0.3846593,25,23.843,25,23.679,0,0
"2017-05-15 10:34:06.772",0.7677797,25,23.842,25,23.679,0,0
"2017-05-15 10:34:07.176",1.1714535,25,23.841,25,23.679,0,0
"2017-05-15 10:34:07.555",1.5504345,25,23.841,25,23.679,0,0
"2017-05-15 10:34:07.939",1.9341616,25,23.841,25,23.679,0,0
"2017-05-15 10:34:08.322",2.3176349,25,23.841,25,23.679,0,0
"2017-05-15 10:34:08.706",2.7009473,25,23.84,25,23.679,0,0
"2017-05-15 10:34:09.174",3.1693288,25,23.84,25,23.679,0,0
"2017-05-15 10:34:09.554",3.5491504,25,23.84,25,23.679,0,0
"2017-05-15 10:34:09.936",3.931159,25,23.84,25,23.679,0,0
"2017-05-15 10:34:10.319",4.3146453,25,23.84,25,23.68,0,0
"2017-05-15 10:34:10.703",4.6979873,25,23.84,25,23.679,0,0
"2017-05-15 10:34:11.172",5.1675639,25,23.84,25,23.679,0,0
"2017-05-15 10:34:11.550",5.5453153,25,23.84,25,23.679,0,0
"2017-05-15 10:34:11.933",5.9282109,25,23.84,25,23.679,0,0
"2017-05-15 10:34:12.311",6.3069387,25,23.84,25,23.68,0,0
"2017-05-15 10:34:12.696",6.6909493,25,23.84,25,23.679,0,0
"2017-05-15 10:34:13.179",7.1743028,25,23.84,25,23.68,0,0
"2017-05-15 10:34:13.562",7.5579348,25,23.84,25,23.68,0,0
"2017-05-15 10:34:13.946",7.9412468,25,23.84,25,23.68,0,0
"2017-05-15 10:34:14.329",8.3244579,25,23.84,25,23.679,0,0
"2017-05-15 10:34:14.707",8.7025908,25,23.84,25,23.68,0,0
"2017-05-15 10:34:15.177",9.171966,25,23.84,25,23.68,0,0
"2017-05-15 10:34:15.555",9.5502765,25,23.84,25,23.68,0,0
"2017-05-15 10:34:15.937",9.9324538,25,23.84,25,23.68,0,0
"2017-05-15 10:34:16.316",10.3112435,25,23.84,25,23.68,0,0
"2017-05-15 10:34:16.699",10.6946002,25,23.84,25,23.679,0,0
"2017-05-15 10:34:17.179",11.17451,25,23.84,25,23.68,0,0
"2017-05-15 10:34:17.588",11.5837432,0,23.84,25,23.679,0,0
"2017-05-15 10:34:17.977",11.9723487,0,23.84,25,23.679,0,0
"2017-05-15 10:34:18.355",12.350855,0,23.84,25,23.679,0,0
"2017-05-15 10:34:18.734",12.7295651,0,23.84,25,23.68,0,0
"2017-05-15 10:34:19.187",13.1820915,0,23.84,25,23.679,0,0
"2017-05-15 10:34:19.565",13.5600226,0,23.84,25,23.679,0,0
"2017-05-15 10:34:19.949",13.9440652,0,23.84,25,23.68,0,0
"2017-05-15 10:34:20.337",14.3325391,0,23.84,25,23.679,0,0
"2017-05-15 10:34:20.721",14.7159951,0,23.84,25,23.68,0,0
"2017-05-15 10:34:21.184",15.1789493,0,23.84,25,23.68,0,0
"2017-05-15 10:34:21.567",15.5619795,0,23.84,25,23.68,0,0
"2017-05-15 10:34:21.946",15.9410905,0,23.84,25,23.68,0,0
"2017-05-15 10:34:22.329",16.3242499,0,23.84,25,23.68,0,0
"2017-05-15 10:34:22.712",16.7079114,0,23.84,25,23.68,0,0
"2017-05-15 10:34:23.197",17.192832,0,23.84,25,23.68,0,0
"2017-05-15 10:34:23.580",17.5753145,0,23.84,25,23.68,0,0
"2017-05-15 10:34:23.964",17.9590667,0,23.84,25,23.68,0,0
"2017-05-15 10:34:24.348",18.3431085,0,23.84,25,23.68,0,0
"2017-05-15 10:34:24.731",18.7263003,0,23.84,25,23.68,0,0
"2017-05-15 10:34:25.189",19.1839893,0,23.84,25,23.68,0,0
"2017-05-15 10:34:25.572",19.5679052,0,23.84,25,23.68,0,0
"2017-05-15 10:34:25.951",19.9462938,0,23.84,25,23.68,0,0
"2017-05-15 10:34:26.334",20.3294585,0,23.84,25,23.681,0,0
"2017-05-15 10:34:26.713",20.7082827,0,23.84,25,23.68,0,0
"2017-05-15 10:34:27.186",21.1812607,0,23.84,25,23.68,0,0
"2017-05-15 10:34:27.565",21.5607134,0,23.84,25,23.68,0,0
"2017-05-15 10:34:27.942",21.9375807,0,23.84,25,23.68,0,0
"2017-05-15 10:34:28.320",22.3156574,0,23.84,25,23.68,0,0
"2017-05-15 10:34:28.703",22.6988882,0,23.84,25,23.68,0,0
"2017-05-15 10:34:29.189",23.1844976,0,23.84,25,23.68,0,0
"2017-05-15 10:34:29.572",23.5673678,0,23.84,25,23.68,0,0
"2017-05-15 10:34:29.950",23.9456636,0,23.84,25,23.68,0,0
"2017-05-15 10:34:30.328",24.3235479,0,23.84,25,23.68,0,0
"2017-05-15 10:34:30.711",24.7066757,0,23.84,25,23.679,0,0
"2017-05-15 10:34:31.191",25.1864763,0,23.84,25,23.679,0,0
"2017-05-15 10:34:31.575",25.5701649,0,23.84,25,23.68,0,0
"2017-05-15 10:34:31.958",25.9530716,0,23.84,25,23.679,0,0
"2017-05-15 10:34:32.337",26.332016,0,23.84,25,23.679,0,0
"2017-05-15 10:34:32.719",26.7144698,0,23.84,25,23.679,0,0
"2017-05-15 10:34:33.188",27.1829863,0,23.84,25,23.679,0,0
"2017-05-15 10:34:33.573",27.5686133,0,23.84,25,23.68,0,0
"2017-05-15 10:34:33.955",27.9500775,0,23.84,25,23.679,0,0
"2017-05-15 10:34:34.334",28.3290576,0,23.84,25,23.679,0,0
"2017-05-15 10:34:34.722",28.7172747,0,23.84,25,23.678,0,0
"2017-05-15 10:34:35.196",29.1911967,0,23.84,25,23.679,0,0
"2017-05-15 10:34:35.579",29.5744464,0,23.84,25,23.678,0,0
"2017-05-15 10:34:35.957",29.9522437,0,23.84,25,23.678,0,0
"2017-05-15 10:34:36.336",30.3311069,0,23.84,25,23.678,0,0
"2017-05-15 10:34:36.719",30.7143471,0,23.84,25,23.678,0,0
"2017-05-15 10:34:37.198",31.1933998,0,23.84,25,23.678,0,0
"2017-05-15 10:34:37.576",31.5718724,0,23.84,25,23.677,0,0
"2017-05-15 10:34:37.961",31.956105,0,23.84,25,23.678,0,0
"2017-05-15 10:34:38.343",32.3388226,0,23.84,25,23.678,0,0
"2017-05-15 10:34:38.727",32.7223184,0,23.84,25,23.678,0,0
"2017-05-15 10:34:39.196",33.191289,0,23.84,25,23.678,0,0
"2017-05-15 10:34:39.574",33.5691893,0,23.84,25,23.678,0,0
"2017-05-15 10:34:39.957",33.9520894,0,23.84,25,23.678,0,0
"2017-05-15 10:34:40.336",34.3312521,0,23.84,25,23.678,0,0
"2017-05-15 10:34:40.714",34.7094589,0,23.84,25,23.679,0,0
"2017-05-15 10:34:41.193",35.1879803,0,23.84,25,23.679,0,0
"2017-05-15 10:34:41.571",35.5659479,0,23.84,25,23.678,0,0
"2017-05-15 10:34:41.953",35.9488488,0,23.84,25,23.679,0,0
"2017-05-15 10:34:42.333",36.3283032,0,23.84,25,23.679,0,0
"2017-05-15 10:34:42.716",36.7112796,0,23.84,25,23.679,0,0
"2017-05-15 10:34:43.200",37.1951553,0,23.84,25,23.679,0,0
"2017-05-15 10:34:43.584",37.5793399,0,23.84,25,23.679,0,0
"2017-05-15 10:34:43.967",37.9624246,0,23.84,25,23.679,0,0
"2017-05-15 10:34:44.346",38.3415598,0,23.841,25,23.679,0,0
"2017-05-15 10:34:44.723",38.7187015,0,23.843,25,23.679,0,0
"2017-05-15 10:34:45.197",39.1928066,0,23.846,25,23.679,0,0
"2017-05-15 10:34:45.576",39.5711081,0,23.848,25,23.679,0,0
"2017-05-15 10:34:45.955",39.9500665,0,23.85,25,23.68,0,0
"2017-05-15 10:34:46.337",40.332217,0,23.851,25,23.679,0,0
"2017-05-15 10:34:46.721",40.7161481,0,23.851,25,23.679,0,0
"2017-05-15 10:34:47.205",41.200912,0,23.851,25,23.679,0,0
"2017-05-15 10:34:47.583",41.5788041,0,23.851,25,23.679,0,0
"2017-05-15 10:34:47.968",41.963161,0,23.851,25,23.68,0,0
"2017-05-15 10:34:48.349",42.3449063,0,23.851,25,23.679,0,0
"2017-05-15 10:34:48.729",42.7240792,0,23.851,25,23.679,0,0
"2017-05-15 10:34:49.197",43.1924164,0,23.851,25,23.679,0,0
"2017-05-15 10:34:49.581",43.5764771,0,23.851,25,23.679,0,0
"2017-05-15 10:34:49.959",43.9539672,0,23.851,25,23.679,0,0
"2017-05-15 10:34:50.342",44.3372181,0,23.851,25,23.679,0,0
"2017-05-15 10:34:50.721",44.7160283,0,23.851,25,23.679,0,0
"2017-05-15 10:34:51.210",45.2050864,0,23.851,25,23.679,0,0
"2017-05-15 10:34:51.588",45.5837202,0,23.851,25,23.679,0,0
"2017-05-15 10:34:51.967",45.9621214,0,23.851,25,23.679,0,0
"2017-05-15 10:34:52.357",46.3519783,0,23.851,25,23.679,0,0
"2017-05-15 10:34:52.733",46.7288698,0,23.851,25,23.678,0,0
"2017-05-15 10:34:53.201",47.1969141,0,23.851,25,23.678,0,0
"2017-05-15 10:34:53.586",47.5811413,0,23.851,25,23.678,0,0
"2017-05-15 10:34:53.969",47.9641231,0,23.851,25,23.678,0,0
"2017-05-15 10:34:54.347",48.3422355,0,23.851,25,23.677,0,0
"2017-05-15 10:34:54.768",48.7631623,0,23.851,25,23.678,0,0
"2017-05-15 10:34:55.250",49.2452952,95,23.862,25,23.678,0,0
"2017-05-15 10:34:55.631",49.6264144,0,23.91,25,23.677,0,0
"2017-05-15 10:34:56.008",50.0034613,0,24.045,25,23.677,0,0
"2017-05-15 10:34:56.388",50.3831216,0,24.244,25,23.676,0,0
"2017-05-15 10:34:56.770",50.7655504,0,24.418,25,23.677,0,0
"2017-05-15 10:34:57.207",51.2022462,0,24.618,25,23.676,0,0
"2017-05-15 10:34:57.595",51.5908702,0,24.771,25,23.676,0,0
"2017-05-15 10:34:57.979",51.9742888,0,24.887,25,23.676,0,0
"2017-05-15 10:34:58.368",52.363705,0,24.998,25,23.676,0,0
"2017-05-15 10:34:58.746",52.7415024,0,25.092,25,23.676,0,0
"2017-05-15 10:34:59.209",53.2048718,0,25.179,25,23.675,0,0
"2017-05-15 10:34:59.593",53.5883483,0,25.242,25,23.675,0,0
"2017-05-15 10:34:59.971",53.9667401,0,25.29,25,23.675,0,0
"2017-05-15 10:35:00.355",54.3506466,0,25.329,25,23.674,0,0
"2017-05-15 10:35:00.743",54.7384443,0,25.366,25,23.674,0,0
"2017-05-15 10:35:01.211",55.2068673,0,25.398,25,23.673,0,0
"2017-05-15 10:35:01.590",55.5853662,0,25.421,25,23.673,0,0
"2017-05-15 10:35:01.973",55.9688021,0,25.438,25,23.673,0,0
"2017-05-15 10:35:02.357",56.352192,0,25.456,25,23.673,0,0
"2017-05-15 10:35:02.742",56.7370905,0,25.466,25,23.672,0,0
"2017-05-15 10:35:03.208",57.2030416,0,25.468,25,23.671,0,0
"2017-05-15 10:35:03.587",57.5826363,0,25.479,25,23.672,0,0
"2017-05-15 10:35:03.971",57.9663463,0,25.479,25,23.671,0,0
"2017-05-15 10:35:04.353",58.3489436,0,25.479,25,23.671,0,0
"2017-05-15 10:35:04.737",58.7328878,0,25.48,25,23.671,0,0
"2017-05-15 10:35:05.210",59.2058318,0,25.48,25,23.67,0,0
"2017-05-15 10:35:05.589",59.5846482,0,25.479,25,23.67,0,0
"2017-05-15 10:35:05.968",59.9631774,0,25.479,25,23.67,0,0
"2017-05-15 10:35:06.352",60.3474031,0,25.479,25,23.67,0,0
"2017-05-15 10:35:06.735",60.730407,0,25.479,25,23.669,0,0
"2017-05-15 10:35:07.214",61.2092357,0,25.473,25,23.669,0,0
"2017-05-15 10:35:07.592",61.5872714,0,25.467,25,23.67,0,0
"2017-05-15 10:35:07.980",61.9755011,0,25.467,25,23.669,0,0
"2017-05-15 10:35:08.359",62.3542228,0,25.461,25,23.669,0,0
"2017-05-15 10:35:08.737",62.7321793,0,25.456,25,23.669,0,0
"2017-05-15 10:35:09.216",63.2117822,0,25.456,25,23.669,0,0
"2017-05-15 10:35:09.599",63.5946523,0,25.444,25,23.669,0,0
"2017-05-15 10:35:09.978",63.9732271,0,25.444,25,23.669,0,0
"2017-05-15 10:35:10.362",64.3570228,0,25.444,25,23.669,0,0
"2017-05-15 10:35:10.745",64.7401768,0,25.433,25,23.668,0,0
"2017-05-15 10:35:11.219",65.2144316,0,25.432,25,23.669,0,0
"2017-05-15 10:35:11.603",65.597966,0,25.421,25,23.668,0,0
"2017-05-15 10:35:11.983",65.9787278,0,25.421,25,23.668,0,0
"2017-05-15 10:35:12.376",66.3716238,0,25.413,25,23.668,0,0
"2017-05-15 10:35:12.758",66.7533132,0,25.409,25,23.668,0,0
"2017-05-15 10:35:13.216",67.2115594,0,25.409,25,23.668,0,0
"2017-05-15 10:35:13.600",67.5951754,0,25.398,25,23.668,0,0
"2017-05-15 10:35:13.982",67.977529,0,25.398,25,23.668,0,0
"2017-05-15 10:35:14.362",68.3570548,0,25.388,25,23.668,0,0
