Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml
Run date.time: 5/17/2017 11:24:39 AM
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 Amps
"2017-05-17 11:24:39.558",0,25,26.338,25,35.179,0,0,25,35.151,0,0
"2017-05-17 11:24:40.135",0.5772099,25,26.339,95,35.172,100,4.764,95,35.147,0,0
"2017-05-17 11:24:40.805",1.2472386,25,26.345,95,35.187,100,4.499,95,35.144,100,4.675
"2017-05-17 11:24:41.536",1.9774917,25,26.346,95,37.978,100,4.358,95,35.998,100,4.464
"2017-05-17 11:24:42.222",2.6640776,25,26.346,95,42.311,100,4.252,95,39.885,100,4.322
"2017-05-17 11:24:42.979",3.4212829,25,26.344,95,48.345,100,4.146,95,45.03,100,4.199
"2017-05-17 11:24:43.489",3.9307089,25,26.341,95,53.057,100,4.058,95,49.123,100,4.111
"2017-05-17 11:24:43.954",4.3958437,25,26.339,95,57.233,100,3.987,95,53.233,100,4.04
"2017-05-17 11:24:44.422",4.863856,25,26.338,95,60.771,100,3.917,95,57.499,100,3.97
"2017-05-17 11:24:44.885",5.3273153,25,26.338,95,65.243,100,3.864,95,62.063,100,3.917
"2017-05-17 11:24:45.354",5.7961896,25,26.338,95,69.651,100,3.811,95,65.828,100,3.846
"2017-05-17 11:24:45.823",6.2649157,25,26.338,95,73.166,100,3.758,95,70.388,100,3.793
"2017-05-17 11:24:46.285",6.7273288,25,26.338,95,77.44,100,3.705,95,74.868,100,3.74
"2017-05-17 11:24:46.749",7.1914609,25,26.338,95,81.592,100,3.652,95,78.416,100,3.687
"2017-05-17 11:24:47.212",7.6537432,25,26.338,95,84.893,100,3.599,95,82.705,100,3.634
"2017-05-17 11:24:47.681",8.1233358,25,26.338,95,88.858,100,3.564,95,86.832,100,3.581
"2017-05-17 11:24:48.144",8.5862741,25,26.338,95,92.668,100,3.511,95,90.038,100,3.564
"2017-05-17 11:24:48.681",9.1231385,25,26.338,95,96.388,0,0,95,94.526,0,0
