MeltCurveTemperature, Cartridge1, Cartridge2, Cartridge3, Cartridge4
40.6689987182617,0,0,3705364,0
43.7849998474121,0,0,3634794,0
46.6459999084473,0,0,3601805,0
49.8019981384277,0,0,3580225,0
53.0789985656738,0,0,3564262,0
56.4700012207031,0,0,3553696,0
59.7610015869141,0,0,3544589,0
63.0989990234375,0,0,3535646,0
67.9889984130859,0,0,3529946,0
71.2799987792969,0,0,3526539,0
74.6179962158203,0,0,3522062,0
77.9580001831055,0,0,3500000,0
83.0589981079102,0,0,3504793,0
