Protocol file: C:\HelixGen\Protocols\Protocol_test1.xml
PCR Cycle#, Cartridge 1 Channel 1, Cartridge 1 Channel 2, Cartridge 1 Channel 3, Cartridge 1 Channel 4,Cartridge 2 Channel 1, Cartridge 2 Channel 2, Cartridge 2 Channel 3, Cartridge 2 Channel 4,Cartridge 3 Channel 1, Cartridge 3 Channel 2, Cartridge 3 Channel 3, Cartridge 3 Channel 4,Cartridge 4 Channel 1, Cartridge 4 Channel 2, Cartridge 4 Channel 3, Cartridge 4 Channel 4,Cartridge 5 Channel 1, Cartridge 5 Channel 2, Cartridge 5 Channel 3, Cartridge 5 Channel 4,Cartridge 6 Channel 1, Cartridge 6 Channel 2, Cartridge 6 Channel 3, Cartridge 6 Channel 4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,0,0,0,0,0,0,4985990,5627470,6707225,6134061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.25,0,0,0
2,0,0,0,0,0,0,0,0,4997985,5655610,6685176,6150946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
3,0,0,0,0,0,0,0,0,5012981,5666206,6696883,6163609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,0
