Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml
Run date.time: 5/22/2017 11:27:36 AM
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp
"2017-05-22 11:27:37.265",0,25,26.397,60,26.633,0,0,60,26.675,0,0,-2.688,-2.688,-2.688,26.547
"2017-05-22 11:27:38.069",0.8040403,25,26.397,95,26.628,100,5.011,95,26.671,0,0,-2.688,-2.688,-2.688,26.544
"2017-05-22 11:27:39.198",1.9331426,25,26.397,95,27.038,100,4.587,95,26.671,100,4.746,-2.688,-2.688,-2.688,26.598
"2017-05-22 11:27:40.444",3.1789866,25,26.397,95,33.529,100,4.393,95,30.39,100,4.481,-2.688,-2.688,-2.688,27.18
"2017-05-22 11:27:41.137",3.8720001,25,26.397,95,42.064,100,4.199,95,39.256,100,4.287,-2.688,-2.688,-2.688,28.547
"2017-05-22 11:27:41.940",4.675395,25,26.397,95,47.813,100,4.111,95,44.403,100,4.181,-2.688,-2.688,-2.688,29.478
"2017-05-22 11:27:42.697",5.4324462,25,26.397,95,54.935,100,4.005,95,51.99,100,4.058,-2.688,-2.688,-2.688,31.685
"2017-05-22 11:27:43.609",6.3448413,25,26.397,95,60.684,100,3.917,95,57.587,100,3.97,-2.688,-2.688,-2.688,34.303
"2017-05-22 11:27:44.332",7.0670178,25,26.397,95,68.084,100,3.811,95,65.249,100,3.864,-2.688,-2.688,-2.688,35.775
"2017-05-22 11:27:45.147",7.8827393,25,26.397,95,73.565,100,3.74,95,71.065,100,3.793,-2.688,-2.688,-2.688,38.971
"2017-05-22 11:27:45.828",8.563738,25,26.397,95,79.529,100,3.67,95,78.141,100,3.705,-2.688,-2.688,-2.688,40.69
"2017-05-22 11:27:46.744",9.4795928,25,26.397,95,84.486,100,3.599,95,83.367,100,3.634,-2.688,-2.688,-2.688,44.196
"2017-05-22 11:27:47.654",10.3896864,25,26.397,95,90.517,100,3.528,95,89,100,3.564,-2.688,-2.688,-2.688,47.684
"2017-05-22 11:27:48.568",11.3032257,25,26.397,95,96.175,100,3.458,95,95.51,100,3.493,-2.688,-2.688,-2.688,49.431
"2017-05-22 11:27:49.444",12.1795995,25,26.397,95,101.467,100,3.405,95,100.921,100,3.423,-2.688,-2.688,-2.688,53.06
"2017-05-22 11:27:50.126",12.8614368,25,26.397,95,106.454,100,3.352,95,105.438,100,3.37,-2.688,-2.688,-2.688,56.829
"2017-05-22 11:27:50.936",13.6718459,25,26.397,95,110.084,100,3.299,95,109.16,100,3.317,-2.688,-2.688,-2.688,58.767
"2017-05-22 11:27:51.708",14.4436987,25,26.397,95,114.457,0,0,95,113.474,0,0,-2.688,-2.688,-2.688,62.698
"2017-05-22 11:27:52.607",15.3425254,25,26.397,95,116.823,0,0,95,116.272,0,0,-2.688,-2.688,-2.688,66.614
"2017-05-22 11:27:53.353",16.0888467,25,26.396,95,117.326,47.9,1.746,95,117.269,40.7,1.482,-2.688,-2.688,-2.688,68.399
"2017-05-22 11:27:54.174",16.9091332,25,26.397,95,116.616,95.4,2.876,95,116.61,89.7,3.087,-2.688,-2.688,-2.688,71.446
"2017-05-22 11:27:54.855",17.589898,25,26.396,95,116.7,14.5,0.511,95,116.675,27.9,0.988,-2.688,-2.688,-2.688,72.825
"2017-05-22 11:27:55.894",18.6290024,25,26.396,95,117.437,0,0.017,95,117.256,7.7,0.423,-2.688,-2.688,-2.688,75.515
"2017-05-22 11:27:56.810",19.5449089,25,26.393,95,117.002,83.3,3.228,95,116.879,74.4,2.611,-2.688,-2.688,-2.688,77.929
"2017-05-22 11:27:57.837",20.5728256,25,26.392,95,116.723,38,1.34,95,116.752,38.7,1.129,-2.688,-2.688,-2.688,80.043
"2017-05-22 11:27:58.892",21.6276551,25,26.387,95,117.544,9.6,0.458,95,117.321,24.6,1.252,-2.688,-2.688,-2.688,82.084
"2017-05-22 11:27:59.807",22.5427214,25,26.386,95,116.853,82.5,2.911,95,116.868,63.1,2.223,-2.688,-2.688,-2.688,83.859
"2017-05-22 11:28:00.595",23.330388,25,26.386,95,117.006,5.6,0.176,95,116.984,18.9,0.67,-2.688,-2.688,-2.688,85.468
"2017-05-22 11:28:01.645",24.380621,25,26.385,95,117.582,10.8,0.388,95,117.33,32.9,1.252,-2.688,-2.688,-2.688,87.006
"2017-05-22 11:28:02.563",25.2983199,25,26.385,95,116.952,76.1,2.646,95,117.004,60.9,2.152,-2.688,-2.688,-2.688,87.688
"2017-05-22 11:28:03.738",26.4736794,25,26.385,95,117.217,0,0,95,117.171,21.2,0.758,-2.688,-2.688,-2.688,89.599
"2017-05-22 11:28:04.656",27.3916474,25,26.385,95,117.479,48.1,1.746,95,117.315,42,1.552,-2.688,-2.688,-2.688,90.843
"2017-05-22 11:28:05.570",28.3049968,25,26.385,95,116.865,66,1.993,95,117,50.6,1.799,-2.688,-2.688,-2.688,91.417
"2017-05-22 11:28:06.549",29.2847708,25,26.385,95,117.324,0,0,95,117.195,24.5,0.882,-2.688,-2.688,-2.688,92.549
"2017-05-22 11:28:07.444",30.1797193,25,26.385,95,117.465,54.3,2.011,95,117.341,47.6,1.711,-2.688,-2.688,-2.688,93.67
"2017-05-22 11:28:08.126",30.8615865,25,26.385,95,116.93,56.8,1.993,95,117.055,47.7,1.923,-2.688,-2.688,-2.688,94.627
"2017-05-22 11:28:09.201",31.9367188,25,26.385,95,117.341,5.7,0.088,95,117.309,20.6,0.741,-2.688,-2.688,-2.688,95.568
"2017-05-22 11:28:10.017",32.752458,25,26.385,95,117.502,0,0,95,117.37,46.3,1.676,-2.688,-2.688,-2.688,96.031
"2017-05-22 11:28:10.848",33.5831161,25,26.385,95,116.579,0,0,95,117.069,0,0,-2.688,-2.688,-2.688,96.805
"2017-05-22 11:28:11.767",34.5025988,25,26.385,95,115.091,0,0,95,116.01,0,0,-2.688,-2.688,-2.688,97.355
"2017-05-22 11:28:12.552",35.2874124,25,26.384,95,113.056,0,0,95,114.223,0,0,-2.688,-2.688,-2.688,97.505
"2017-05-22 11:28:13.425",36.1607302,25,26.381,95,111.02,0,0,95,112.058,0,0,-2.688,-2.688,-2.688,97.576
"2017-05-22 11:28:14.107",36.8424136,25,26.375,95,108.665,19.9,0.776,95,109.442,0,0,-2.688,-2.688,-2.688,97.509
"2017-05-22 11:28:14.986",37.7213938,25,26.373,95,106.865,29.7,1.146,95,107.151,35.1,1.358,-2.688,-2.688,-2.688,97.218
"2017-05-22 11:28:16.110",38.8450068,25,26.373,95,105.144,9.8,0.37,95,105.259,11.3,0.423,-2.688,-2.688,-2.688,96.826
"2017-05-22 11:28:17.117",39.8521002,25,26.373,95,104.095,24.4,0.952,95,104.116,24.6,0.952,-2.688,-2.688,-2.688,96.323
"2017-05-22 11:28:17.925",40.6605355,25,26.373,95,103.153,24.9,0.952,95,103.25,23.3,0.899,-2.688,-2.688,-2.688,96.138
"2017-05-22 11:28:18.720",41.4553951,25,26.37,95,102.626,30.4,1.376,95,102.593,34.3,1.34,-2.688,-2.688,-2.688,95.782
"2017-05-22 11:28:19.832",42.5676642,25,26.365,95,102.388,28.6,1.111,95,102.358,26.3,1.023,-2.688,-2.688,-2.688,95.471
"2017-05-22 11:28:20.871",43.6061273,25,26.362,95,102.38,21.9,0.846,95,102.331,27.4,1.058,-2.688,-2.688,-2.688,95.216
"2017-05-22 11:28:21.665",44.3998776,25,26.362,95,102.229,36.2,1.076,95,102.195,33.9,1.111,-2.688,-2.688,-2.688,94.961
"2017-05-22 11:28:22.591",45.3261574,25,26.362,95,102.274,16.9,0.688,95,102.223,24.1,0.917,-2.688,-2.688,-2.688,94.838
"2017-05-22 11:28:23.896",46.630931,25,26.362,95,102.347,28.7,1.111,95,102.266,30,1.146,-2.688,-2.688,-2.688,94.536
"2017-05-22 11:28:24.694",47.4296084,25,26.362,95,102.211,24.6,0.935,95,102.204,27.2,1.041,-2.688,-2.688,-2.688,94.334
"2017-05-22 11:28:25.999",48.7345187,25,26.362,95,102.389,22.5,0.864,95,102.307,27.6,0.988,-2.688,-2.688,-2.688,94.175
"2017-05-22 11:28:26.857",49.5919772,25,26.362,95,102.237,31.8,1.217,95,102.224,36.6,1.393,-2.688,-2.688,-2.688,94.023
"2017-05-22 11:28:27.900",50.6356244,25,26.362,95,102.375,13.2,0.494,95,102.306,22.2,0.846,-2.688,-2.688,-2.688,93.88
"2017-05-22 11:28:29.093",51.8287024,25,26.362,95,102.406,36.5,1.411,95,102.321,28.2,1.076,-2.688,-2.688,-2.688,93.777
"2017-05-22 11:28:29.908",52.6437249,25,26.362,95,102.214,25.8,0.988,95,102.239,28.6,1.093,-2.688,-2.688,-2.688,93.659
"2017-05-22 11:28:31.090",53.8258183,25,26.362,95,102.436,12.3,0.458,95,102.375,23.6,0.899,-2.688,-2.688,-2.688,93.576
"2017-05-22 11:28:31.894",54.6297815,25,26.362,95,102.308,43.4,1.746,95,102.312,38.3,1.464,-2.688,-2.688,-2.688,93.508
"2017-05-22 11:28:32.816",55.551039,25,26.362,95,102.238,19.9,0.758,95,102.264,26.1,1.005,-2.688,-2.688,-2.688,93.411
"2017-05-22 11:28:33.866",56.6011407,25,26.361,95,102.559,32.4,1.288,95,102.415,29.7,1.146,-2.688,-2.688,-2.688,93.37
"2017-05-22 11:28:34.776",57.5116449,25,26.361,95,102.243,48.9,1.887,95,102.279,39.3,1.499,-2.688,-2.688,-2.688,93.305
"2017-05-22 11:28:35.942",58.6774713,25,26.361,95,102.407,4,0.141,95,102.356,18.9,0.723,-2.688,-2.688,-2.688,93.248
"2017-05-22 11:28:37.114",59.8488571,25,26.359,95,102.349,51.9,2.011,95,102.365,40.5,1.552,-2.688,-2.688,-2.688,93.233
"2017-05-22 11:28:37.918",60.6531636,25,26.356,95,102.214,22.5,0.864,95,102.28,27.6,1.058,-2.688,-2.688,-2.688,93.163
"2017-05-22 11:28:38.962",61.69761,25,26.35,95,102.634,0,0,95,102.497,18.7,0.723,-2.688,-2.688,-2.688,93.154
"2017-05-22 11:28:39.740",62.4751924,25,26.35,95,102.283,57.6,2.205,95,102.347,40.4,1.552,-2.688,-2.688,-2.688,93.135
"2017-05-22 11:28:40.783",63.5185979,25,26.349,95,102.221,21.3,0.811,95,102.279,26.3,1.005,-2.688,-2.688,-2.688,93.081
"2017-05-22 11:28:41.849",64.5840211,25,26.349,95,102.759,7.2,0.299,95,102.538,17.2,0.635,-2.688,-2.688,-2.688,93.106
"2017-05-22 11:28:42.765",65.5003272,25,26.347,95,102.247,54.7,2.082,95,102.319,43.7,1.676,-2.688,-2.688,-2.688,93.061
"2017-05-22 11:28:43.687",66.4223063,25,26.348,95,102.425,0,0,95,102.38,15.9,0.582,-2.688,-2.688,-2.688,93.031
"2017-05-22 11:28:44.735",67.4702427,25,26.347,95,102.823,15.2,0.688,95,102.548,32,1.252,-2.688,-2.688,-2.688,93.065
"2017-05-22 11:28:45.661",68.3961615,25,26.344,95,102.209,48.6,1.852,95,102.296,38.1,1.446,-2.688,-2.688,-2.688,93.012
"2017-05-22 11:28:46.700",69.4356466,25,26.343,95,102.572,0,0,95,102.512,12.3,0.441,-2.688,-2.688,-2.688,93.026
"2017-05-22 11:28:47.744",70.4789163,25,26.339,95,102.636,43.5,1.711,95,102.481,39.6,1.57,-2.688,-2.688,-2.688,93.037
"2017-05-22 11:28:48.669",71.4047908,25,26.338,95,102.195,36,1.376,95,102.317,30.4,1.164,-2.688,-2.688,-2.688,92.982
"2017-05-22 11:28:49.825",72.5607042,25,26.338,95,102.783,0,0,95,102.608,12,0.458,-2.688,-2.688,-2.688,93.023
"2017-05-22 11:28:50.735",73.4702964,25,26.338,95,102.654,100,3.599,95,102.555,100,3.67,-2.688,-2.688,-2.688,93.033
"2017-05-22 11:28:51.658",74.3932347,25,26.338,95,103.697,100,3.476,95,103.131,100,3.528,-2.688,-2.688,-2.688,93.144
"2017-05-22 11:28:52.580",75.315277,25,26.338,95,106.817,100,3.405,95,105.933,100,3.44,-2.688,-2.688,-2.688,93.381
"2017-05-22 11:28:53.266",76.001399,25,26.338,95,110.958,100,3.334,95,109.948,100,3.37,-2.688,-2.688,-2.688,94.188
"2017-05-22 11:28:54.081",76.8166434,25,26.33,95,114.386,0,0,95,113.218,0,0,-2.688,-2.688,-2.688,94.726
"2017-05-22 11:28:54.757",77.4925959,25,26.326,95,117.451,0,0,95,116.657,0,0,-2.688,-2.688,-2.688,96.073
"2017-05-22 11:28:55.673",78.4086304,25,26.326,95,118.315,0,0,95,117.904,0,0,-2.688,-2.688,-2.688,97.409
"2017-05-22 11:28:56.717",79.4525479,25,26.326,95,117.587,69.9,2.54,95,117.466,66.8,2.593,-2.688,-2.688,-2.688,98.346
"2017-05-22 11:28:57.635",80.3704515,25,26.326,95,116.862,44.1,1.199,95,116.868,37.4,1.34,-2.688,-2.688,-2.688,98.693
"2017-05-22 11:28:58.528",81.2635638,25,26.326,95,117.591,0,0,95,117.463,7.6,0.264,-2.688,-2.688,-2.688,99.404
"2017-05-22 11:28:59.211",81.9459159,25,26.326,95,117.577,58.9,2.17,95,117.229,55.7,2.011,-2.688,-2.688,-2.688,100.035
"2017-05-22 11:29:00.030",82.7649367,25,26.326,95,116.942,65.7,2.54,95,116.912,52.7,1.87,-2.688,-2.688,-2.688,100.263
"2017-05-22 11:29:01.132",83.8677445,25,26.326,95,117.392,0,0,95,117.326,11.5,0.405,-2.688,-2.688,-2.688,100.727
"2017-05-22 11:29:01.952",84.687185,25,26.326,95,117.676,34.2,1.288,95,117.331,45.9,1.676,-2.688,-2.688,-2.688,101.239
"2017-05-22 11:29:02.869",85.6042529,25,26.326,95,116.97,78,2.752,95,116.999,51.5,1.852,-2.688,-2.688,-2.688,101.592
"2017-05-22 11:29:03.657",86.3925701,25,26.326,95,117.221,2.9,0.088,95,117.246,17.1,0.617,-2.688,-2.688,-2.688,101.761
"2017-05-22 11:29:04.706",87.441016,25,26.326,95,117.698,20.1,0.758,95,117.398,36.7,1.358,-2.688,-2.688,-2.688,102.348
"2017-05-22 11:29:05.620",88.3550308,25,26.328,95,117.067,69.5,2.47,95,117.099,49.4,1.64,-2.688,-2.688,-2.688,102.482
"2017-05-22 11:29:06.473",89.2085566,25,26.329,95,117.179,8.7,0.017,95,117.235,20.8,0.758,-2.688,-2.688,-2.688,102.741
"2017-05-22 11:29:07.475",90.2099868,25,26.328,95,117.681,30.7,1.146,95,117.423,33,1.288,-2.688,-2.688,-2.688,103.063
"2017-05-22 11:29:08.163",90.8980403,25,26.328,95,117.074,70.2,2.487,95,117.148,51.4,1.852,-2.688,-2.688,-2.688,103.184
"2017-05-22 11:29:08.972",91.7076855,25,26.327,95,117.099,14.2,0.511,95,117.203,26.1,0.935,-2.688,-2.688,-2.688,103.365
"2017-05-22 11:29:09.882",92.6177253,25,26.326,95,117.709,15.4,0.582,95,117.458,25.1,1.058,-2.688,-2.688,-2.688,103.617
"2017-05-22 11:29:10.799",93.5340158,25,26.326,95,117.366,60.6,2.187,95,117.307,48.6,1.764,-2.688,-2.688,-2.688,103.809
"2017-05-22 11:29:11.720",94.4551686,25,26.326,95,117.056,27.9,1.005,95,117.179,36.2,1.235,-2.688,-2.688,-2.688,103.944
"2017-05-22 11:29:12.768",95.5032457,25,26.326,95,117.669,0,0.141,95,117.455,21.6,0.776,-2.688,-2.688,-2.688,104.158
"2017-05-22 11:29:13.690",96.4253352,25,26.33,95,117.289,63.1,2.258,95,117.29,49.9,1.799,-2.688,-2.688,-2.688,104.28
"2017-05-22 11:29:14.435",97.1707864,25,26.334,95,117.149,19.7,0.705,95,117.236,26.9,0.97,-2.688,-2.688,-2.688,104.323
"2017-05-22 11:29:15.617",98.3524856,25,26.337,95,117.641,0,0,95,117.507,20.8,0.758,-2.688,-2.688,-2.688,104.487
"2017-05-22 11:29:16.497",99.2324151,25,26.338,95,117.271,64.2,2.293,95,117.31,52.5,1.905,-2.688,-2.688,-2.688,104.612
"2017-05-22 11:29:17.183",99.9187939,25,26.338,95,117.194,17.5,0.635,95,117.276,26.3,0.952,-2.688,-2.688,-2.688,104.677
"2017-05-22 11:29:18.004",100.7392756,25,26.338,95,117.695,0,0,95,117.501,20.6,0.741,-2.688,-2.688,-2.688,104.751
"2017-05-22 11:29:19.154",101.8891697,25,26.338,95,117.331,67.4,2.417,95,117.353,49.2,1.782,-2.688,-2.688,-2.688,104.886
"2017-05-22 11:29:19.969",102.7043218,25,26.338,95,117.132,25.7,0.935,95,117.276,31.6,1.146,-2.688,-2.688,-2.688,104.923
"2017-05-22 11:29:20.885",103.6199993,25,26.338,95,117.736,0,0,95,117.539,0,0,-2.688,-2.688,-2.688,105.042
"2017-05-22 11:29:21.668",104.4035367,25,26.338,95,117.398,0,0,95,117.157,0,0,-2.688,-2.688,-2.688,105.099
"2017-05-22 11:29:22.589",105.3240097,25,26.338,95,116.183,0,0,95,115.965,0,0,-2.688,-2.688,-2.688,105.035
"2017-05-22 11:29:23.275",106.0104525,25,26.338,95,114.261,0,0,95,114.056,0,0,-2.688,-2.688,-2.688,104.737
"2017-05-22 11:29:24.080",106.8157383,25,26.339,95,112.583,0,0,95,112.372,0,0,-2.688,-2.688,-2.688,104.518
"2017-05-22 11:29:24.788",107.523578,25,26.342,95,110.576,0,0,95,110.359,0,0,-2.688,-2.688,-2.688,103.969
"2017-05-22 11:29:25.811",108.5459054,25,26.343,95,108.828,16.8,0.67,95,108.588,17.5,0.688,-2.688,-2.688,-2.688,103.279
"2017-05-22 11:29:26.961",109.6966955,25,26.346,95,106.502,21.6,0.846,95,106.325,20.4,0.794,-2.688,-2.688,-2.688,102.509
"2017-05-22 11:29:27.872",110.6077954,25,26.349,95,105.081,9.2,0.352,95,104.786,16.2,0.617,-2.688,-2.688,-2.688,101.785
"2017-05-22 11:29:29.183",111.9178532,25,26.349,95,103.71,21.9,0.864,95,103.54,21,0.829,-2.688,-2.688,-2.688,101.055
"2017-05-22 11:29:30.157",112.8918856,25,26.35,95,102.914,17.5,1.058,95,102.761,27.9,1.093,-2.688,-2.688,-2.688,100.319
"2017-05-22 11:29:30.902",113.6373864,25,26.35,95,102.517,30.1,1.182,95,102.422,24.6,0.917,-2.688,-2.688,-2.688,99.635
"2017-05-22 11:29:32.069",114.8046257,25,26.35,95,102.399,18.9,0.741,95,102.392,19.6,0.758,-2.688,-2.688,-2.688,99.023
"2017-05-22 11:29:33.168",115.9030048,25,26.35,95,102.42,29.3,1.041,95,102.327,28.7,1.129,-2.688,-2.688,-2.688,98.494
"2017-05-22 11:29:33.854",116.5889946,25,26.35,95,102.274,27.4,1.058,95,102.281,28.2,1.111,-2.688,-2.688,-2.688,97.998
"2017-05-22 11:29:35.163",117.8982585,25,26.35,95,102.348,11.8,0.458,95,102.355,21.9,0.864,-2.688,-2.688,-2.688,97.557
"2017-05-22 11:29:35.977",118.7127923,25,26.35,95,102.385,32.3,1.27,95,102.319,27.6,1.076,-2.688,-2.688,-2.688,97.168
"2017-05-22 11:29:37.151",119.8860776,25,26.35,95,102.245,22.2,0.864,95,102.318,21.4,0.846,-2.688,-2.688,-2.688,96.787
"2017-05-22 11:29:38.224",120.9597571,25,26.35,95,102.517,15.3,0.635,95,102.383,26.2,1.023,-2.688,-2.688,-2.688,96.314
"2017-05-22 11:29:39.029",121.7644822,25,26.35,95,102.252,40.4,1.552,95,102.309,29.6,1.146,-2.688,-2.688,-2.688,96.162
"2017-05-22 11:29:39.785",122.5199559,25,26.35,95,102.382,4.6,0.158,95,102.337,19.4,0.741,-2.688,-2.688,-2.688,95.879
"2017-05-22 11:29:41.118",123.8530302,25,26.35,95,102.565,13.8,0.529,95,102.427,21.8,0.846,-2.688,-2.688,-2.688,95.655
"2017-05-22 11:29:41.956",124.6917298,25,26.35,60,102.125,0,0,60,102.28,0,0,-2.688,-2.688,-2.688,95.414
"2017-05-22 11:29:42.741",125.4758796,25,26.35,60,101.554,0,0,60,102.008,0,0,-2.688,-2.688,-2.688,95.146
"2017-05-22 11:29:43.657",126.3920757,25,26.35,60,100.57,0,0,60,101.231,0,0,-2.688,-2.688,-2.688,94.968
"2017-05-22 11:29:44.344",127.0788865,25,26.35,60,99.139,0,0,60,99.725,0,0,-2.688,-2.688,-2.688,94.498
